p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Bloomquist,,,,,,,,,,Willie Bloomquist,,,,,,,,,Willie,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Beimel,,,,,,,,,,Joe Beimel,,,,,,,,,Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Buck,,,,,,,,,,John Buck,,,,,,,,,John,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
2,Rodney,1,0,0,P,0,3,0,0,0,Fernando Rodney,1,,.000,2,.000,0,7,0,Fernando,12,0,,0,0,1,,0,.000,0,,,0,51,,0,2.79,0,3,0,0,10,0,0,0,0,0,Mariners,0,.000,0,.000
,Cano,,0,,2B,0,,0,0,4,Robinson Cano,,1,1.000,,.332,,,1,Robinson,,,,,2,,,0,.806,,300,,0,,,2,,0,,3,,,0,0,0,0,2,Mariners,1,.429,0,.377
,Hart,,,,,,,,,,Corey Hart,,,,,,,,,Corey,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
2,Young,2,0,3,P,0,23,0,0,0,Chris Young,4,,.000,0,.000,1,59,0,Chris,0,5,,1,0,6,1/3,0,.000,0,,,0,67,true,0,3.30,0,19,0,1,98,0,0,0,0,0,Mariners,0,.000,0,.000
,Hernandez,,,,,,,,,,Felix Hernandez,,,,,,,,,Felix,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Wilhelmsen,,,,,,,,,,Tom Wilhelmsen,,,,,,,,,Tom,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Saunders,,0,,RF,0,,0,0,3,Michael Saunders,,,1.000,,.274,,,0,Michael,,,,,5,,,1,.733,,200,,0,,,0,,0,,2,,,0,2,1,1,1,Mariners,0,.410,0,.323
,Smoak,,0,,1B,0,,0,0,2,Justin Smoak,,3,1.000,,.227,,,2,Justin,,,,,8,,,2,.689,,400,,0,,,0,,0,,0,,,0,0,0,0,1,Mariners,0,.392,0,.297
,Morrison,,,,,,,,,,Logan Morrison,,,,,,,,,Logan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Medina,,,,,,,,,,Yoervis Medina,,,,,,,,,Yoervis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
