rally,ball_round,time,winner_score,loser_score,getpoint_player,ball_type,lose_reason,win_reason
1,3,00:33:57,0,1,Anthony Sinisuka GINTING,wrist smash,goes out of bounds,opponent goes out of bounds
2,13,00:34:22,1,1,Viktor AXELSEN,net shot,hits the net,opponent hits the net
3,31,00:35:12,1,2,Anthony Sinisuka GINTING,net shot,fails to clear the net,opponent fails to clear the net
4,9,00:35:59,2,2,Viktor AXELSEN,unknown,hits the net,opponent hits the net
5,4,00:36:19,2,3,Anthony Sinisuka GINTING,smash,opponent wins by landing,wins by landing
6,11,00:37:02,3,3,Viktor AXELSEN,clear,goes out of bounds,opponent goes out of bounds
7,4,00:37:19,4,3,Viktor AXELSEN,smash,goes out of bounds,opponent goes out of bounds
8,11,00:37:46,5,3,Viktor AXELSEN,wrist smash,opponent wins by landing,wins by landing
9,25,00:38:32,5,4,Anthony Sinisuka GINTING,smash,goes out of bounds,opponent goes out of bounds
10,5,00:39:38,5,5,Anthony Sinisuka GINTING,smash,opponent wins by landing,wins by landing
11,5,00:40:01,6,5,Viktor AXELSEN,clear,goes out of bounds,opponent goes out of bounds
12,7,00:40:28,6,6,Anthony Sinisuka GINTING,return net,goes out of bounds,opponent goes out of bounds
13,4,00:41:03,7,6,Viktor AXELSEN,smash,opponent wins by landing,wins by landing
14,2,00:41:19,8,6,Viktor AXELSEN,lob,goes out of bounds,opponent goes out of bounds
15,6,00:41:38,9,6,Viktor AXELSEN,rush,goes out of bounds,opponent goes out of bounds
16,1,00:41:55,9,7,Anthony Sinisuka GINTING,long service,goes out of bounds,opponent goes out of bounds
17,39,00:42:47,10,7,Viktor AXELSEN,clear,goes out of bounds,opponent goes out of bounds
18,8,00:43:14,10,8,Anthony Sinisuka GINTING,push,opponent wins by landing,wins by landing
19,4,00:43:47,10,9,Anthony Sinisuka GINTING,wrist smash,goes out of bounds,opponent goes out of bounds
20,4,00:44:09,10,10,Anthony Sinisuka GINTING,lob,hits the net,opponent hits the net
21,13,00:44:42,11,10,Viktor AXELSEN,rush,goes out of bounds,opponent goes out of bounds
22,4,00:46:23,11,11,Anthony Sinisuka GINTING,smash,opponent wins by landing,wins by landing
23,5,00:46:41,12,11,Viktor AXELSEN,cross-court net shot,hits the net,opponent hits the net
24,16,00:47:08,12,12,Anthony Sinisuka GINTING,smash,opponent wins by landing,wins by landing
25,19,00:48:05,13,12,Viktor AXELSEN,cross-court net shot,goes out of bounds,opponent goes out of bounds
26,7,00:49:07,13,13,Anthony Sinisuka GINTING,net shot,fails to clear the net,opponent fails to clear the net
27,7,00:49:37,13,14,Anthony Sinisuka GINTING,rush,opponent wins by landing,wins by landing
28,9,00:50:12,14,14,Viktor AXELSEN,rush,hits the net,opponent hits the net
29,2,00:50:37,15,14,Viktor AXELSEN,drive,goes out of bounds,opponent goes out of bounds
30,12,00:51:00,16,14,Viktor AXELSEN,lob,goes out of bounds,opponent goes out of bounds
31,32,00:51:48,17,14,Viktor AXELSEN,unknown,hits the net,opponent hits the net
32,2,00:52:53,18,14,Viktor AXELSEN,push,goes out of bounds,opponent goes out of bounds
33,38,00:53:40,19,14,Viktor AXELSEN,net shot,fails to clear the net,opponent fails to clear the net
34,18,00:55:10,19,15,Anthony Sinisuka GINTING,lob,landing judgment error,opponent landing judgment error
35,7,00:55:58,20,15,Viktor AXELSEN,push,goes out of bounds,opponent goes out of bounds
36,4,00:56:19,21,15,Viktor AXELSEN,smash,goes out of bounds,opponent goes out of bounds
