p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Ibanez,,0,,LF,2,,0,0,3,Raul Ibanez,,,1.000,,.256,,,0,Raul,,,,,1,,,1,,,600,,0,,,0,,0,,0,,,0,0,1,0,0,Phillies,0,,0,
,Moyer,,,,,,,,,,Jamie Moyer,,,,,,,,,Jamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Sweeney,,,,,,,,,,Mike Sweeney,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Polanco,,0,,3B,2,,0,0,3,Placido Polanco,,1,1.000,,.304,,,0,Placido,,,,,1,,,1,,,100,,0,,,5,,0,,0,,,0,0,0,0,0,Phillies,0,,0,
,Halladay,,,,,,,,,,Roy Halladay,,,,,,,,,Roy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Werth,,0,,RF,1,,0,0,4,Jayson Werth,,,.000,,.296,,,0,Jayson,,,,,0,,,0,,,500,,0,,,0,,0,,1,,,0,0,2,0,1,Phillies,0,,0,
,Hoover,,,,,,,,,,Paul Hoover,,,,,,,,,Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Schneider,,0,,C,1,,0,0,2,Brian Schneider,,,.857,,.220,,,0,Brian,,,,,6,,,0,,,700,,1,,,0,,0,,1,,,0,0,0,0,0,Phillies,0,,0,
1,Durbin,2,0,0,P,0,6,0,0,0,Chad Durbin,4,,.000,0,.000,2,16,0,Chad,0,3,,1,0,1,1/3,0,,12,904,,0,,,0,4.01,0,4,0,2,26,0,0,0,0,0,Phillies,0,,0,
,Romero,,,,,,,,,,J.C. Romero,,,,,,,,,J.C.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Baez,,,,,,,,,,Danys Baez,,,,,,,,,Danys,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Rollins,,0,,PH-SS,1,,0,0,2,Jimmy Rollins,,1,.000,,.236,,,1,Jimmy,,,,,0,,,0,,,801,,0,,,0,,0,,0,,,0,0,0,0,0,Phillies,0,,0,
,Gload,,0,,PH,1,,0,0,1,Ross Gload,,,.000,,.274,,,0,Ross,,,,,0,,,0,,,905,,0,,,0,,0,,0,,,0,0,0,0,0,Phillies,0,,0,
,Lidge,,,,,,,,,,Brad Lidge,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Oswalt,,,,,,,,,,Roy Oswalt,,,,,,,,,Roy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Utley,,0,,2B,2,,0,1,3,Chase Utley,,,1.000,,.271,,,3,Chase,,,,,2,,,0,,,300,,0,,,2,,0,,0,,,0,0,1,0,0,Phillies,0,,0,
,Valdez,,0,,SS,1,,0,0,1,Wilson Valdez,,,1.000,,.243,,,1,Wilson,,,,,2,,,1,,,800,,0,,,0,,0,,0,,,0,0,0,0,0,Phillies,0,,0,
8,Robertson,1,0,0,P,0,2,0,0,0,Nate Robertson,6,,.000,0,.192,0,4,0,Nate,0,0,,0,0,0,1/3,0,,0,907,,0,,,0,5.45,0,1,0,0,7,0,0,0,0,0,Phillies,0,,0,
,Madson,,,,,,,,,,Ryan Madson,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Victorino,,0,,CF,1,,0,0,2,Shane Victorino,,1,1.000,,.252,,,0,Shane,,,,,3,,,2,,,200,,0,,,0,,0,,0,,,0,0,0,0,0,Phillies,1,,0,
,Contreras,,,,,,,,,,Jose Contreras,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Dobbs,,,,,,,,,,Greg Dobbs,,,,,,,,,Greg,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Howard,,0,,1B,1,,0,0,4,Ryan Howard,,1,1.000,,.277,,,2,Ryan,,,,,9,,,0,,,400,,0,,,0,,1,,1,,,0,1,1,0,0,Phillies,0,,0,
,Blanton,,,,,,,,,,Joe Blanton,,,,,,,,,Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Hamels,,,,,,,,,,Cole Hamels,,,,,,,,,Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Ruiz,,0,,PH-C,0,,0,0,2,Carlos Ruiz,,3,1.000,,.291,,,2,Carlos,,,,,3,,,0,,,701,,0,,,0,,0,,0,,,0,0,0,0,0,Phillies,0,,0,
,Francisco,,,,,,,,,,Ben Francisco,,,,,,,,,Ben,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Kendrick,,,,,,,,,,Kyle Kendrick,,,,,,,,,Kyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
0,Bastardo,0,0,0,P,0,1,0,0,0,Antonio Bastardo,1,,.000,1,.000,0,1,0,Antonio,0,0,,0,0,0,1/3,0,,2,903,,0,,,0,5.28,0,1,0,0,1,0,0,0,0,0,Phillies,0,,0,
,Mathieson,,,,,,,,,,Scott Mathieson,,,,,,,,,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
3,Herndon,2,0,0,P,0,6,0,0,0,David Herndon,1,,.000,1,.000,0,11,0,David,0,0,,0,0,1,1/3,0,,1,902,,0,,,0,4.15,0,4,0,0,17,0,0,0,0,0,Phillies,0,,0,
1,Worley,6,0,1,P,0,22,0,0,1,Vance Worley,0,,1.000,0,.000,2,49,0,Vance,0,5,,1,0,5,,0,,0,900,true,0,,,1,3.00,0,15,0,2,76,0,0,1,0,0,Phillies,0,,0,
0,Zagurski,2,0,1,P,0,7,0,0,0,Mike Zagurski,0,,.000,0,.000,3,14,0,Mike,0,1,,0,0,0,2/3,0,,0,906,,0,,,0,7.50,0,2,0,3,24,0,0,0,0,0,Phillies,0,,0,
,Brown,,0,,PH,0,,0,0,1,Domonic Brown,,,.000,,.222,,,1,Domonic,,,,,0,,,0,,,901,,0,,,0,,0,,0,,,0,0,1,0,0,Phillies,0,,0,
,Helms,,0,,3B,0,,0,0,0,Wes Helms,,,.000,,.238,,,0,Wes,,,,,0,,,1,,,903,,0,,,0,,0,,0,,,0,1,0,0,0,Marlins,0,,0,
2,Ohman,0,0,0,P,0,3,0,0,0,Will Ohman,0,,.000,1,.000,0,13,0,Will,0,1,,0,0,1,,0,,17,902,,0,,,0,3.07,0,3,0,0,20,0,0,0,0,0,Marlins,0,,0,
