p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Sipp,,,,,,,,,,Tony Sipp,,,,,,,,,Tony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
2,Neshek,0,0,0,P,0,3,0,0,0,Pat Neshek,2,,1.000,0,.000,0,7,0,Pat,0,1,,0,0,1,,0,.000,14,,,0,47,,1,2.58,0,3,0,0,11,0,0,0,0,0,Astros,0,.000,0,.000
,Fister,,,,,,,,,,Doug Fister,,,,,,,,,Doug,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Rasmus,,,,,,,,,,Colby Rasmus,,,,,,,,,Colby,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Valbuena,,,,,,,,,,Luis Valbuena,,,,,,,,,Luis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Castro,,,,,,,,,,Jason Castro,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Gurriel,,0,,DH,0,,0,0,3,Yuli Gurriel,,2,.000,,.400,,,2,Yuli,,,,,0,,,1,1.100,,600,,0,,,0,,2,,2,,,0,0,0,0,2,Astros,0,.600,0,.500
,Harris,,,,,,,,,,Will Harris,,,,,,,,,Will,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Gregerson,,,,,,,,,,Luke Gregerson,,,,,,,,,Luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Peacock,,,,,,,,,,Brad Peacock,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Gonzalez,,0,,1B,0,,0,0,3,Marwin Gonzalez,,1,1.000,,.253,,,2,Marwin,,,,,9,,,1,.702,,700,,0,,,1,,0,,1,,,0,1,1,0,0,Astros,1,.411,0,.291
,Altuve,,0,,2B,1,,0,0,5,Jose Altuve,,1,1.000,,.356,,,4,Jose,,,,,1,,,0,.980,,300,,0,,,3,,0,,1,,,0,0,2,0,0,Astros,0,.563,0,.417
,McHugh,,,,,,,,,,Collin McHugh,,,,,,,,,Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Springer,,0,,RF,1,,0,0,3,George Springer,,,1.000,,.261,,,0,George,,,,,3,,,2,.827,,100,,0,,,0,,0,,2,,,0,1,0,0,0,Astros,0,.466,0,.361
,Marisnick,,0,,CF,0,,0,0,4,Jake Marisnick,,,1.000,,.215,,,2,Jake,,,,,3,,,0,.599,,900,,0,,,0,,0,,0,,,0,0,4,0,0,Astros,0,.346,0,.253
,Fiers,,,,,,,,,,Mike Fiers,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Giles,,,,,,,,,,Ken Giles,,,,,,,,,Ken,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
12,Keuchel,9,0,1,P,0,29,0,0,0,Dallas Keuchel,9,,1.000,0,.000,2,68,0,Dallas,0,4,,1,0,7,,0,.000,0,,,0,54,true,1,4.55,0,21,0,2,110,0,0,0,0,0,Astros,0,.000,0,.000
,Feliz,,,,,,,,,,Michael Feliz,,,,,,,,,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Gattis,,0,,C,1,,0,0,3,Evan Gattis,,,1.000,,.248,,,0,Evan,,,,,7,,,1,.794,,500,,0,,,1,,1,,2,,,0,1,0,0,1,Astros,0,.481,0,.313
,Musgrove,,,,,,,,,,Joe Musgrove,,,,,,,,,Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Tucker,,,,,,,,,,Preston Tucker,,,,,,,,,Preston,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Hernandez,,0,,LF,0,,0,0,4,Teoscar Hernandez,,2,1.000,,.222,,,5,Teoscar,,,,,1,,,0,.781,,800,,0,,,0,,0,,0,,,0,0,2,0,0,Astros,0,.467,0,.314
4,Devenski,0,0,0,P,0,3,0,0,0,Chris Devenski,2,,.000,0,.000,0,10,0,Chris,1,2,,0,0,1,,0,.000,1,,,0,48,,0,2.33,0,3,0,0,13,0,0,0,0,0,Astros,0,.000,0,.000
,Reed,,,,,,,,,,AJ Reed,,,,,,,,,AJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Bregman,,0,,3B,0,,0,0,4,Alex Bregman,,,.500,,.242,,,2,Alex,,,,,1,,,1,.736,,200,,2,,,1,,0,,2,,,1,2,2,0,3,Astros,0,.435,0,.301
,Correa,,0,,SS,0,,0,0,4,Carlos Correa,,2,1.000,,.273,,,2,Carlos,,,,,2,,,0,.834,,400,,0,,,3,,1,,2,,,0,1,1,0,0,Astros,0,.471,0,.363
,McCullers,,,,,,,,,,Lance McCullers,,,,,,,,,Lance,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Kemp,,,,,,,,,,Tony Kemp,,,,,,,,,Tony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Wilson,,0,,C,0,,0,0,3,Bobby Wilson,,1,.923,,.239,,,0,Bobby,,,,,12,,,0,.626,,900,,1,,,0,,0,,1,,,1,1,1,0,2,Rays,0,.352,0,.274
