inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],J.A. Happ,1,2,1,Danny Espinosa,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
1,top,0,[],J.A. Happ,1,3,2,Ian Desmond,['N/A'],['Ian Desmond'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
1,top,0,[],J.A. Happ,2,2,3,Ryan Zimmerman,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],J.A. Happ,2,4,2,Michael Morse,['Michael Morse'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
1,top,0,[],J.A. Happ,2,4,0,Jayson Werth,['Jayson Werth'],['Michael Morse'],['Ian Desmond'],Walk,N/A,0,0,N/A,N/A,N/A
1,top,0,[],J.A. Happ,3,1,0,Wilson Ramos,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Jordan Zimmermann,1,1,3,Michael Bourn,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Jordan Zimmermann,2,0,2,Angel Sanchez,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Jordan Zimmermann,3,2,3,Brett Wallace,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],J.A. Happ,0,0,1,Roger Bernadina,['Roger Bernadina'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
2,top,0,[],J.A. Happ,1,3,1,Jerry Hairston,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],J.A. Happ,2,0,1,Jordan Zimmermann,['N/A'],['Roger Bernadina'],['N/A'],Sac Bunt,N/A,0,0,N/A,N/A,N/A
2,top,0,[],J.A. Happ,3,0,1,Danny Espinosa,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Jordan Zimmermann,1,1,0,Hunter Pence,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Jordan Zimmermann,1,3,2,Carlos Lee,['Carlos Lee'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Jordan Zimmermann,2,0,1,Chris Johnson,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,bottom,2,['Carlos Lee'],Jordan Zimmermann,2,0,2,Clint Barmes,['N/A'],['N/A'],['N/A'],Home Run,N/A,2,0,2,N/A,N/A
2,bottom,0,[],Jordan Zimmermann,3,1,1,Humberto Quintero,['N/A'],['N/A'],['N/A'],Groundout,N/A,2,0,N/A,N/A,N/A
3,top,0,[],J.A. Happ,1,2,1,Ian Desmond,['N/A'],['N/A'],['N/A'],Flyout,N/A,2,0,N/A,N/A,N/A
3,top,0,[],J.A. Happ,1,4,1,Ryan Zimmerman,['Ryan Zimmerman'],['N/A'],['N/A'],Walk,N/A,2,0,N/A,N/A,N/A
3,top,2,['Ryan Zimmerman'],J.A. Happ,1,1,2,Michael Morse,['N/A'],['N/A'],['N/A'],Home Run,N/A,2,2,2,N/A,N/A
3,top,0,[],J.A. Happ,2,0,3,Jayson Werth,['N/A'],['N/A'],['N/A'],Strikeout,N/A,2,2,N/A,N/A,N/A
3,top,0,[],J.A. Happ,3,2,1,Wilson Ramos,['N/A'],['N/A'],['N/A'],Pop Out,N/A,2,2,N/A,N/A,N/A
3,bottom,0,[],Jordan Zimmermann,0,1,1,J.A. Happ,['J.A. Happ'],['N/A'],['N/A'],Field Error,N/A,2,2,N/A,N/A,Ryan Zimmerman
3,bottom,0,[],Jordan Zimmermann,1,0,3,Michael Bourn,['N/A'],['N/A'],['N/A'],Strikeout,N/A,2,2,N/A,N/A,N/A
3,bottom,0,[],Jordan Zimmermann,2,2,3,Angel Sanchez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,2,2,N/A,N/A,N/A
3,bottom,0,[],Jordan Zimmermann,3,0,1,Brett Wallace,['N/A'],['N/A'],['N/A'],Flyout,N/A,2,2,N/A,N/A,N/A
4,top,0,[],J.A. Happ,1,0,1,Roger Bernadina,['N/A'],['N/A'],['N/A'],Bunt Pop Out,N/A,2,2,N/A,N/A,N/A
4,top,0,[],J.A. Happ,1,0,1,Jerry Hairston,['N/A'],['Jerry Hairston'],['N/A'],Double,N/A,2,2,N/A,N/A,N/A
4,top,0,[],J.A. Happ,2,0,0,Jordan Zimmermann,['N/A'],['N/A'],['N/A'],Groundout,N/A,2,2,N/A,N/A,N/A
4,top,0,[],J.A. Happ,3,2,1,Danny Espinosa,['N/A'],['N/A'],['N/A'],Groundout,N/A,2,2,N/A,N/A,N/A
4,bottom,0,[],Jordan Zimmermann,1,1,3,Hunter Pence,['N/A'],['N/A'],['N/A'],Strikeout,N/A,2,2,N/A,N/A,N/A
4,bottom,0,[],Jordan Zimmermann,1,2,2,Carlos Lee,['Carlos Lee'],['N/A'],['N/A'],Single,N/A,2,2,N/A,N/A,N/A
4,bottom,0,[],Jordan Zimmermann,1,1,1,Chris Johnson,['N/A'],['Chris Johnson'],['Carlos Lee'],Double,N/A,2,2,N/A,N/A,N/A
4,bottom,1,['Carlos Lee'],Jordan Zimmermann,1,2,2,Clint Barmes,['Clint Barmes'],['N/A'],['Chris Johnson'],Single,N/A,3,2,1,N/A,N/A
4,bottom,1,['Chris Johnson'],Jordan Zimmermann,1,1,1,Humberto Quintero,['Humberto Quintero'],['Clint Barmes'],['N/A'],Single,N/A,4,2,1,N/A,N/A
4,bottom,0,[],Jordan Zimmermann,2,0,0,J.A. Happ,['N/A'],['Humberto Quintero'],['Clint Barmes'],Sac Bunt,N/A,4,2,N/A,N/A,N/A
4,bottom,2,"['Clint Barmes', 'Humberto Quintero']",Jordan Zimmermann,2,0,1,Michael Bourn,['N/A'],['Michael Bourn'],['N/A'],Double,N/A,6,2,2,N/A,N/A
4,bottom,0,[],Jordan Zimmermann,3,2,0,Angel Sanchez,['N/A'],['N/A'],['N/A'],Groundout,N/A,6,2,N/A,N/A,N/A
5,top,0,[],J.A. Happ,1,0,1,Ian Desmond,['N/A'],['N/A'],['N/A'],Flyout,N/A,6,2,N/A,N/A,N/A
5,top,0,[],J.A. Happ,2,2,2,Ryan Zimmerman,['N/A'],['N/A'],['N/A'],Groundout,N/A,6,2,N/A,N/A,N/A
5,top,0,[],J.A. Happ,2,2,2,Michael Morse,['N/A'],['Michael Morse'],['N/A'],Double,N/A,6,2,N/A,N/A,N/A
5,top,0,[],J.A. Happ,3,2,3,Jayson Werth,['N/A'],['N/A'],['N/A'],Strikeout,N/A,6,2,N/A,N/A,N/A
5,bottom,0,[],Jordan Zimmermann,1,1,2,Brett Wallace,['N/A'],['N/A'],['N/A'],Flyout,N/A,6,2,N/A,N/A,N/A
5,bottom,0,[],Jordan Zimmermann,2,0,1,Hunter Pence,['N/A'],['N/A'],['N/A'],Flyout,N/A,6,2,N/A,N/A,N/A
5,bottom,0,[],Jordan Zimmermann,3,1,1,Carlos Lee,['N/A'],['N/A'],['N/A'],Lineout,N/A,6,2,N/A,N/A,N/A
6,top,0,[],J.A. Happ,0,2,2,Wilson Ramos,['Wilson Ramos'],['N/A'],['N/A'],Single,N/A,6,2,N/A,N/A,N/A
6,top,0,[],J.A. Happ,1,0,1,Roger Bernadina,['N/A'],['N/A'],['N/A'],Pop Out,N/A,6,2,N/A,N/A,N/A
6,top,2,['Wilson Ramos'],J.A. Happ,1,1,0,Jerry Hairston,['N/A'],['N/A'],['N/A'],Home Run,N/A,6,4,2,N/A,N/A
6,top,0,[],J.A. Happ,1,4,2,Alex Cora,['Alex Cora'],['N/A'],['N/A'],Walk,N/A,6,4,N/A,N/A,N/A
6,top,0,[],J.A. Happ,2,0,0,Danny Espinosa,['N/A'],['N/A'],['N/A'],Flyout,N/A,6,4,N/A,N/A,N/A
6,top,0,[],Fernando Rodriguez,2,2,2,Ian Desmond,['N/A'],['Alex Cora'],['N/A'],Wild Pitch,N/A,6,4,N/A,N/A,N/A
6,top,1,['Alex Cora'],Fernando Rodriguez,2,2,2,Ian Desmond,['Ian Desmond'],['Alex Cora'],['N/A'],Single,N/A,6,5,1,N/A,N/A
6,top,0,[],Fernando Rodriguez,3,0,3,Ryan Zimmerman,['N/A'],['N/A'],['N/A'],Strikeout,N/A,6,5,N/A,N/A,N/A
6,bottom,0,[],Todd Coffey,1,1,3,Chris Johnson,['N/A'],['N/A'],['N/A'],Strikeout,N/A,6,5,N/A,N/A,N/A
6,bottom,0,[],Todd Coffey,2,0,1,Clint Barmes,['N/A'],['N/A'],['N/A'],Flyout,N/A,6,5,N/A,N/A,N/A
