inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Alex Sanabia,1,1,2,Kosuke Fukudome,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Alex Sanabia,2,0,0,Starlin Castro,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Alex Sanabia,3,2,2,Marlon Byrd,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Ryan Dempster,1,1,0,Emilio Bonifacio,['N/A'],['N/A'],['N/A'],Bunt Groundout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Ryan Dempster,1,4,2,Logan Morrison,['Logan Morrison'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Ryan Dempster,2,1,1,Gaby Sanchez,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Ryan Dempster,3,3,2,Dan Uggla,['N/A'],['N/A'],['N/A'],Runner Out,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Alex Sanabia,1,2,2,Aramis Ramirez,['N/A'],['N/A'],['N/A'],Pop Out,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Alex Sanabia,1,0,2,Xavier Nady,['Xavier Nady'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Alex Sanabia,2,1,2,Geovany Soto,['Geovany Soto'],['N/A'],['N/A'],Forceout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,1,['Geovany Soto'],Alex Sanabia,2,3,2,Alfonso Soriano,['N/A'],['Alfonso Soriano'],['N/A'],Double,N/A,0,1,1,N/A,N/A
2,top,0,[],Alex Sanabia,2,4,0,Blake DeWitt,['Blake DeWitt'],['N/A'],['N/A'],Intent Walk,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Alex Sanabia,3,0,2,Ryan Dempster,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Ryan Dempster,1,2,2,Dan Uggla,['N/A'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Ryan Dempster,1,2,1,Chad Tracy,['N/A'],['Chad Tracy'],['N/A'],Double,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Ryan Dempster,1,4,0,Giancarlo Stanton,['Giancarlo Stanton'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Ryan Dempster,2,0,2,Cameron Maybin,['Cameron Maybin'],['N/A'],['Chad Tracy'],Forceout,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Ryan Dempster,3,1,3,Brad Davis,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Alex Sanabia,0,4,2,Kosuke Fukudome,['Kosuke Fukudome'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Alex Sanabia,1,1,1,Starlin Castro,['N/A'],['Kosuke Fukudome'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Alex Sanabia,2,3,3,Marlon Byrd,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Alex Sanabia,3,1,2,Aramis Ramirez,['N/A'],['N/A'],['N/A'],Lineout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Ryan Dempster,1,1,3,Alex Sanabia,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Ryan Dempster,2,1,2,Emilio Bonifacio,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Ryan Dempster,3,3,2,Logan Morrison,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Alex Sanabia,1,2,2,Xavier Nady,['N/A'],['N/A'],['N/A'],Lineout,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Alex Sanabia,2,2,3,Geovany Soto,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Alex Sanabia,3,0,1,Alfonso Soriano,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Ryan Dempster,1,1,1,Gaby Sanchez,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Ryan Dempster,2,2,2,Dan Uggla,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
