AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
0,0,4,4,1,25,17,8,47,Tobias,6,5,83,30,2,2,Tobias Harris,22,6,Harris,F,2,Orlando,2
0,1,6,0,0,0,4,3,75,Dewayne,0,0,0,17,2,3,Dewayne Dedmon,6,8,Dedmon,F,0,Orlando,1
2,0,4,0,0,0,10,6,60,Nikola,2,1,50,28,1,1,Nikola Vucevic,13,5,Vucevic,C,2,Orlando,1
2,3,3,3,1,33,12,4,33,Victor,4,4,100,32,0,3,Victor Oladipo,13,3,Oladipo,G,3,Orlando,1
6,1,1,0,0,0,13,5,39,Elfrid,6,4,67,32,2,3,Elfrid Payton,14,3,Payton,G,1,Orlando,2
0,0,1,3,1,33,5,1,20,Channing,0,0,0,19,0,3,Channing Frye,3,1,Frye,N/A,0,Orlando,0
0,0,0,0,0,0,4,1,25,Aaron,0,0,0,12,2,0,Aaron Gordon,2,2,Gordon,N/A,0,Orlando,0
0,2,1,1,0,0,7,0,0,Andrew,0,0,0,13,1,0,Andrew Nicholson,0,2,Nicholson,N/A,1,Orlando,0
0,0,1,1,1,100,2,1,50,Willie,0,0,0,9,0,0,Willie Green,3,1,Green,N/A,0,Orlando,0
3,0,1,3,0,0,5,0,0,Luke,0,0,0,20,2,1,Luke Ridnour,0,3,Ridnour,N/A,0,Orlando,1
2,0,0,1,0,0,6,1,17,Maurice,2,0,0,16,4,1,Maurice Harkless,2,4,Harkless,N/A,0,Orlando,1
0,0,1,0,0,0,5,3,60,Kyle,0,0,0,7,3,0,Kyle O'Quinn,6,4,O'Quinn,N/A,0,Orlando,1
0,0,3,1,0,0,2,1,50,Ben,0,0,0,6,0,0,Ben Gordon,2,3,Gordon,N/A,0,Orlando,0
6,0,2,4,1,25,11,4,36,Solomon,0,0,0,28,0,3,Solomon Hill,9,2,Hill,F,0,Indiana,3
0,1,4,0,0,0,3,1,33,David,2,2,100,22,0,1,David West,4,4,West,F,1,Indiana,1
1,1,2,0,0,0,1,1,100,Roy,0,0,0,15,2,1,Roy Hibbert,2,4,Hibbert,C,0,Indiana,0
5,0,0,7,5,71,8,6,75,Damjan,0,0,0,27,0,0,Damjan Rudez,17,0,Rudez,G,0,Indiana,2
6,0,1,8,2,25,14,5,36,George,2,1,50,25,0,3,George Hill,13,1,Hill,G,1,Indiana,1
7,1,5,9,6,67,19,13,68,Rodney,2,2,100,31,1,2,Rodney Stuckey,34,6,Stuckey,N/A,1,Indiana,1
3,1,8,0,0,0,6,3,50,Ian,0,0,0,28,2,1,Ian Mahinmi,6,10,Mahinmi,N/A,0,Indiana,0
5,1,3,5,3,60,6,3,50,CJ,3,3,100,23,1,0,CJ Watson,12,4,Watson,N/A,2,Indiana,3
0,0,7,0,0,0,8,6,75,Luis,3,3,100,20,3,2,Luis Scola,15,10,Scola,N/A,1,Indiana,1
2,0,2,0,0,0,3,1,33,Lavoy,0,0,0,5,2,0,Lavoy Allen,2,4,Allen,N/A,0,Indiana,1
1,0,0,1,0,0,1,0,0,Chris,0,0,0,5,0,0,Chris Copeland,0,0,Copeland,N/A,0,Indiana,0
1,0,2,0,0,0,1,0,0,Donald,0,0,0,5,0,1,Donald Sloan,0,2,Sloan,N/A,0,Indiana,0
0,0,2,0,0,0,4,2,50,Shayne,0,0,0,5,0,1,Shayne Whittington,4,2,Whittington,N/A,0,Indiana,0
