p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Ortiz,,0,,DH,0,,0,0,3,David Ortiz,,2,.000,,.309,,,1,David,,,,,0,,,1,1.013,,300,,0,,,0,,0,,1,,,0,0,0,0,1,Red Sox,0,.615,0,.398
,Hill,,,,,,,,,,Aaron Hill,,,,,,,,,Aaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Ramirez,,0,,1B,1,,0,0,4,Hanley Ramirez,,4,1.000,,.271,,,3,Hanley,,,,,7,,,0,.786,,400,,0,,,0,,0,,0,,,0,0,0,0,0,Red Sox,0,.439,0,.347
,Ziegler,,,,,,,,,,Brad Ziegler,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Hanigan,,,,,,,,,,Ryan Hanigan,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Wright,,,,,,,,,,Steven Wright,,,,,,,,,Steven,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Buchholz,,,,,,,,,,Clay Buchholz,,,,,,,,,Clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Young,,,,,,,,,,Chris Young,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Pedroia,,0,,2B,1,,0,0,4,Dustin Pedroia,,1,1.000,,.297,,,0,Dustin,,,,,0,,,0,.813,,200,,0,,,1,,2,,2,,,0,1,0,0,3,Red Sox,0,.445,0,.368
,Price,,,,,,,,,,David Price,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,O'Sullivan,,,,,,,,,,Sean O'Sullivan,,,,,,,,,Sean,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Sandoval,,,,,,,,,,Pablo Sandoval,,,,,,,,,Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Abad,,,,,,,,,,Fernando Abad,,,,,,,,,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Uehara,,,,,,,,,,Koji Uehara,,,,,,,,,Koji,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Leon,,0,,C,0,,0,0,3,Sandy Leon,,,1.000,,.363,,,0,Sandy,,,,,8,,,0,.995,,800,,0,,,0,,0,,1,,,0,1,2,1,0,Red Sox,0,.593,0,.402
,Brentz,,,,,,,,,,Bryce Brentz,,,,,,,,,Bryce,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
3,Kimbrel,0,0,4,P,0,6,0,0,0,Craig Kimbrel,2,,.000,2,.000,1,16,0,Craig,18,1,,0,0,0,2/3,0,.000,1,,,0,34,,0,3.50,0,2,0,1,37,0,0,0,0,0,Red Sox,0,.000,0,.000
,Pomeranz,,,,,,,,,,Drew Pomeranz,,,,,,,,,Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
3,Porcello,7,0,1,P,0,32,0,0,0,Rick Porcello,15,,1.000,0,.200,2,77,0,Rick,0,6,,0,0,8,,0,.400,0,,,0,72,true,1,3.40,0,24,0,2,110,0,0,0,0,0,Red Sox,0,.200,0,.200
,Workman,,,,,,,,,,Brandon Workman,,,,,,,,,Brandon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Ross,,,,,,,,,,Robbie Ross,,,,,,,,,Robbie,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Shaw,,0,,3B,2,,0,0,3,Travis Shaw,,1,.800,,.262,,,1,Travis,,,,,1,,,0,.784,,600,,1,,,3,,0,,0,,,0,0,0,0,0,Red Sox,0,.460,0,.324
,Tazawa,,,,,,,,,,Junichi Tazawa,,,,,,,,,Junichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Holt,,0,,SS,0,,0,0,3,Brock Holt,,1,1.000,,.253,,,1,Brock,,,,,2,,,0,.708,,700,,0,,,1,,0,,0,,,0,0,2,0,0,Red Sox,0,.381,0,.327
,Holaday,,,,,,,,,,Bryan Holaday,,,,,,,,,Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Rutledge,,,,,,,,,,Josh Rutledge,,,,,,,,,Josh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Bogaerts,,,,,,,,,,Xander Bogaerts,,,,,,,,,Xander,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Rodriguez,,,,,,,,,,Eduardo Rodriguez,,,,,,,,,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Swihart,,,,,,,,,,Blake Swihart,,,,,,,,,Blake,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
3,Barnes,0,0,0,P,0,1,0,0,0,Matt Barnes,3,,.000,0,.000,0,3,0,Matt,1,1,true,0,0,0,1/3,0,.000,8,,,0,43,,0,2.98,0,1,0,0,5,0,0,0,0,0,Red Sox,0,.000,0,.000
,Bradley,,0,,CF,2,,0,0,4,Jackie Bradley,,,1.000,,.286,,,1,Jackie,,,,,2,,,0,.882,,500,,0,,,1,,0,,1,,,0,0,1,0,0,Red Sox,0,.515,0,.367
,Betts,,0,,RF,2,,0,0,4,Mookie Betts,,1,1.000,,.310,,,2,Mookie,,,,,4,,,0,.896,,100,,0,,,0,,1,,1,,,0,1,0,0,0,Red Sox,0,.544,0,.352
,Smith,,,,,,,,,,Carson Smith,,,,,,,,,Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Sox,,,,
,Benintendi,,0,,LF,0,,0,0,3,Andrew Benintendi,,,1.000,,.500,,,0,Andrew,,,,,3,,,0,1.063,,900,,0,,,0,,1,,3,,,0,2,0,0,1,Red Sox,0,.563,0,.500
,Rodriguez,,,,,,,,,,Alex Rodriguez,,,,,,,,,Alex,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Sabathia,,,,,,,,,,CC Sabathia,,,,,,,,,CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
,Teixeira,,0,,1B,3,,0,0,5,Mark Teixeira,,1,1.000,,.196,,,6,Mark,,,,,9,,,0,.620,,300,,0,,,1,,0,,0,,,0,0,1,0,0,Yankees,0,.337,0,.283
,McCann,,0,,DH,0,,0,0,4,Brian McCann,,1,.000,,.231,,,1,Brian,,,,,0,,,0,.739,,400,,0,,,0,,0,,1,,,0,0,2,0,1,Yankees,0,.410,0,.329
,Headley,,0,,3B,1,,0,0,3,Chase Headley,,,1.000,,.254,,,0,Chase,,,,,1,,,1,.718,,700,,0,,,1,,2,,2,,,0,1,0,0,1,Yankees,0,.388,0,.330
,Ellsbury,,0,,CF,2,,0,0,3,Jacoby Ellsbury,,,1.000,,.272,,,4,Jacoby,,,,,2,,,2,.707,,200,,0,,,0,,0,,0,,,0,0,1,0,1,Yankees,0,.371,0,.336
,Gardner,,0,,LF,0,,0,0,4,Brett Gardner,,,1.000,,.266,,,0,Brett,,,,,1,,,1,.740,,100,,0,,,0,,2,,3,,,0,1,1,0,0,Yankees,0,.385,0,.355
,Clippard,,,,,,,,,,Tyler Clippard,,,,,,,,,Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,,,,
