p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
3,Wood,0,0,0,P,0,3,0,0,0,Kerry Wood,2,,.000,5,.000,0,6,0,Kerry,20,1,true,0,0,1,,0,.000,0,,,0,54,,0,4.08,0,3,0,0,11,0,0,0,0,0,Indians,0,.000,0,.000
,Westbrook,,,,,,,,,,Jake Westbrook,,,,,,,,,Jake,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Ohka,,,,,,,,,,Tomo Ohka,,,,,,,,,Tomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Hafner,,,,,,,,,,Travis Hafner,,,,,,,,,Travis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
3,Veras,0,0,1,P,0,4,0,0,0,Jose Veras,4,,.000,0,.000,0,8,0,Jose,0,0,,0,0,1,,0,.000,6,,,0,52,,0,5.40,0,3,0,0,14,0,0,0,0,0,Indians,0,.000,0,.000
,Carroll,,,,,,,,,,Jamey Carroll,,,,,,,,,Jamey,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Peralta,,0,,3B,1,,0,0,3,Jhonny Peralta,,,1.000,,.260,,,1,Jhonny,,,,,2,,,1,.707,,400,,0,,,1,,0,,0,,,0,1,2,0,0,Indians,0,.384,0,.323
,Choo,,0,,RF,3,,0,0,3,Shin-Soo Choo,,,1.000,,.303,,,2,Shin-Soo,,,,,2,,,1,.879,,300,,0,,,0,,0,,0,,,0,0,0,0,0,Indians,1,.483,0,.396
,Gosling,,,,,,,,,,Mike Gosling,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Marte,,0,,1B,1,,0,0,3,Andy Marte,,,1.000,,.252,,,1,Andy,,,,,8,,,1,.742,,700,,0,,,2,,1,,2,,,0,1,0,0,0,Indians,0,.420,0,.322
,Sizemore,,,,,,,,,,Grady Sizemore,,,,,,,,,Grady,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Shoppach,,,,,,,,,,Kelly Shoppach,,,,,,,,,Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
12,Hernandez,9,0,1,P,0,27,0,0,0,Fausto Carmona,4,,1.000,0,.000,2,65,0,Roberto,0,6,,1,2,6,,0,.000,0,,,0,51,true,0,6.62,0,18,0,2,92,0,0,0,0,0,Indians,0,.000,0,.000
,Reyes,,,,,,,,,,Anthony Reyes,,,,,,,,,Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Toregas,,,,,,,,,,Wyatt Toregas,,,,,,,,,Wyatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Laffey,,,,,,,,,,Aaron Laffey,,,,,,,,,Aaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
0,Sipp,1,0,2,P,0,5,0,0,0,Tony Sipp,2,,.000,0,.000,0,7,0,Tony,0,1,,0,0,1,,0,.000,9,,,0,50,,0,3.05,0,3,0,0,20,0,0,0,0,0,Indians,0,.000,0,.000
,Cabrera,,0,,SS,3,,0,0,4,Asdrubal Cabrera,,,1.000,,.302,,,2,Asdrubal,,,,,1,,,0,.787,,200,,0,,,2,,0,,0,,,0,0,1,0,0,Indians,0,.431,0,.356
,LaPorta,,0,,DH,1,,0,0,4,Matt LaPorta,,1,.000,,.272,,,1,Matt,,,,,0,,,0,.768,,500,,0,,,0,,0,,2,,,0,0,0,0,0,Indians,0,.456,0,.312
,Perez,,,,,,,,,,Chris Perez,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Huff,,,,,,,,,,David Huff,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Marson,,0,,C,0,,0,0,3,Lou Marson,,1,1.000,,.217,,,2,Lou,,,,,8,,,1,.649,,800,,0,,,0,,1,,1,,,0,1,1,0,2,Indians,0,.304,0,.345
,Lewis,,,,,,,,,,Jensen Lewis,,,,,,,,,Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Crowe,,1,,CF,1,,0,0,3,Trevor Crowe,,3,1.000,,.234,,,3,Trevor,,,,,2,,,0,.630,,900,,0,,,0,,1,,1,,,0,0,0,0,0,Indians,0,.344,0,.286
,Sowers,,,,,,,,,,Jeremy Sowers,,,,,,,,,Jeremy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Gimenez,,,,,,,,,,Chris Gimenez,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Perez,,,,,,,,,,Rafael Perez,,,,,,,,,Rafael,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Romero,,0,,PR-DH,0,,0,0,0,Niuman Romero,,,.000,,.125,,,0,Niuman,,,,,0,,,0,.347,,501,,0,,,0,,0,,0,,,0,0,0,0,0,Indians,0,.125,0,.222
,Carrasco,,,,,,,,,,Carlos Carrasco,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Valbuena,,1,,2B,0,,0,0,3,Luis Valbuena,,1,1.000,,.239,,,1,Luis,,,,,1,,,0,.688,,600,,0,,,5,,0,,2,,,1,1,1,0,1,Indians,0,.398,0,.290
,Masterson,,,,,,,,,,Justin Masterson,,,,,,,,,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Brantley,,1,,LF,1,,0,0,3,Michael Brantley,,2,1.000,,.326,,,1,Michael,,,,,1,,,0,.733,,100,,0,,,0,,0,,0,,,0,0,1,0,0,Indians,0,.359,0,.374
,Smith,,,,,,,,,,Joe Smith,,,,,,,,,Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Todd,,,,,,,,,,Jess Todd,,,,,,,,,Jess,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Moeller,,,,,,,,,,Chad Moeller,,,,,,,,,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
,Mora,,0,,3B,2,,0,0,3,Melvin Mora,,1,.500,,.258,,,1,Melvin,,,,,0,,,1,.675,,600,,1,,,1,,0,,0,,,0,0,0,0,0,Orioles,0,.358,0,.317
,Baez,,,,,,,,,,Danys Baez,,,,,,,,,Danys,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
