p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Jones,,0,,DH,1,,0,0,4,Andruw Jones,,3,.000,,.216,,,2,Andruw,,,,,0,,,0,,,500,,0,,,0,,0,,0,,,0,0,1,0,0,White Sox,0,,0,
,Konerko,,0,,1B,1,,0,0,4,Paul Konerko,,1,1.000,,.270,,,4,Paul,,,,,9,,,0,,,400,,0,,,0,,0,,1,,,0,0,1,0,0,White Sox,0,,0,
,Kotsay,,0,,PH,0,,0,0,1,Mark Kotsay,,1,.000,,.193,,,0,Mark,,,,,0,,,0,,,901,,0,,,0,,0,,0,,,0,0,0,0,0,White Sox,0,,0,
,Vizquel,,,,,,,,,,Omar Vizquel,,,,,,,,,Omar,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Castro,,0,,C,1,,0,0,3,Ramon Castro,,,1.000,,.227,,,0,Ramon,,,,,5,,,0,,,700,,0,,,0,,0,,2,,,0,0,0,0,1,White Sox,0,,0,
,Garcia,,,,,,,,,,Freddy Garcia,,,,,,,,,Freddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Pierzynski,,0,,PH,1,,0,0,1,A.J. Pierzynski,,,.000,,.224,,,0,A.J.,,,,,0,,,0,,,701,,0,,,0,,0,,0,,,0,0,0,0,0,White Sox,0,,0,
,Linebrink,,,,,,,,,,Scott Linebrink,,,,,,,,,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Buehrle,,,,,,,,,,Mark Buehrle,,,,,,,,,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Pierre,,0,,LF,2,,0,0,4,Juan Pierre,,,1.000,,.249,,,1,Juan,,,,,2,,,0,,,100,,0,,,1,,0,,1,,,0,0,1,0,0,White Sox,0,,0,
,Putz,,,,,,,,,,J.J. Putz,,,,,,,,,J.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
2,Thornton,2,0,0,P,0,5,0,0,0,Matt Thornton,2,,.000,1,.000,1,10,0,Matt,2,1,,0,0,1,,0,,4,,,0,,,0,1.82,0,3,0,1,15,0,0,0,0,0,White Sox,0,,0,
1,Jenks,1,0,0,P,0,4,0,0,0,Bobby Jenks,1,,1.000,1,.000,0,12,0,Bobby,8,1,,0,0,1,,0,,0,,,0,,,1,5.40,0,3,0,0,17,0,0,0,0,0,White Sox,0,,0,
5,Peavy,6,0,1,P,0,27,0,0,0,Jake Peavy,4,,.000,0,.000,2,69,0,Jake,0,3,,0,0,7,,0,,0,,true,0,,,0,5.90,0,21,0,2,98,0,0,0,0,0,White Sox,0,,0,
,Rios,,0,,CF,2,,0,0,3,Alex Rios,,,1.000,,.313,,,1,Alex,,,,,5,,,1,,,300,,0,,,0,,0,,1,,,0,1,0,0,0,White Sox,1,,0,
,Floyd,,,,,,,,,,Gavin Floyd,,,,,,,,,Gavin,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Williams,,,,,,,,,,Randy Williams,,,,,,,,,Randy,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Pena,,,,,,,,,,Ramon Pena,,,,,,,,,Ramon,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Danks,,,,,,,,,,John Danks,,,,,,,,,John,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Teahen,,,,,,,,,,Mark Teahen,,,,,,,,,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Nix,,0,,3B,0,,0,0,2,Jayson Nix,,,1.000,,.143,,,2,Jayson,,,,,0,,,1,,,900,,0,,,1,,0,,0,,,0,0,2,0,0,White Sox,0,,0,
,Quentin,,0,,RF,2,,0,0,3,Carlos Quentin,,1,1.000,,.202,,,0,Carlos,,,,,2,,,1,,,600,,0,,,0,,0,,0,,,0,0,0,0,0,White Sox,0,,0,
,Santos,,,,,,,,,,Sergio Santos,,,,,,,,,Sergio,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Lillibridge,,,,,,,,,,Brent Lillibridge,,,,,,,,,Brent,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Ramirez,,0,,SS,0,,0,0,4,Alexei Ramirez,,3,1.000,,.251,,,2,Alexei,,,,,2,,,0,,,200,,0,,,6,,0,,1,,,0,0,0,0,0,White Sox,0,,0,
,Beckham,,0,,2B,1,,0,0,4,Gordon Beckham,,2,1.000,,.202,,,2,Gordon,,,,,2,,,0,,,800,,0,,,2,,0,,1,,,0,0,0,0,0,White Sox,0,,0,
,Grudzielanek,,,,,,,,,,Mark Grudzielanek,,,,,,,,,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Redmond,,,,,,,,,,Mike Redmond,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
2,Wood,0,0,0,P,0,3,0,0,0,Kerry Wood,0,,1.000,1,.000,0,10,0,Kerry,4,0,true,0,0,1,,0,,1,,,0,,,1,8.68,0,3,0,0,15,0,0,0,0,0,Indians,0,,0,
