p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Grilli,,,,,,,,,,Jason Grilli,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Barmes,,,,,,,,,,Clint Barmes,,,,,,,,,Clint,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Martin,,,,,,,,,,Russell Martin,,,,,,,,,Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Liriano,,,,,,,,,,Francisco Liriano,,,,,,,,,Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Walker,,0,,2B,1,,0,0,4,Neil Walker,,2,1.000,,.263,,,2,Neil,,,,,1,,,1,.793,,200,,0,,,2,,0,,1,,,0,0,0,0,0,Pirates,0,.453,0,.340
4,Volquez,3,0,2,P,0,24,0,0,1,Edinson Volquez,2,,.000,0,.083,1,64,2,Edinson,0,4,,1,0,6,,1,.237,0,900,,0,64,true,0,4.37,0,18,0,1,98,0,1,1,0,0,Pirates,0,.083,0,.154
,Morton,,,,,,,,,,Charlie Morton,,,,,,,,,Charlie,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Hughes,,,,,,,,,,Jared Hughes,,,,,,,,,Jared,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
0,Watson,1,0,2,P,0,6,0,0,0,Tony Watson,4,,.000,2,.000,0,12,0,Tony,0,1,,0,0,1,,0,.000,11,903,,0,50,,0,1.21,0,3,0,0,22,0,0,0,0,0,Pirates,0,.000,0,.000
2,Melancon,0,0,2,P,0,5,0,0,0,Mark Melancon,1,,1.000,2,.000,0,11,0,Mark,8,1,true,0,0,1,,0,.000,7,905,,0,52,,1,2.05,0,3,0,0,23,0,0,0,0,0,Pirates,0,.000,0,.000
,Stewart,,0,,C,1,,0,0,2,Chris Stewart,,,1.000,,.262,,,0,Chris,,,,,7,,,2,.619,,800,,0,,,0,,1,,1,,,0,1,0,0,0,Pirates,0,.286,0,.333
,McCutchen,,0,,CF,1,,0,1,2,Andrew McCutchen,,,1.000,,.319,,,0,Andrew,,,,,2,,,1,.930,,300,,0,,,0,,0,,1,,,0,0,0,0,2,Pirates,1,.488,0,.442
,Morris,,,,,,,,,,Bryan Morris,,,,,,,,,Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Wilson,,,,,,,,,,Justin Wilson,,,,,,,,,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Sanchez,,0,,PH,0,,0,0,1,Gaby Sanchez,,1,.000,,.256,,,1,Gaby,,,,,0,,,0,.819,,904,,0,,,0,,0,,0,,,0,0,0,0,0,Pirates,0,.512,0,.307
,Tabata,,,,,,,,,,Jose Tabata,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Mercer,,0,,SS,1,,0,0,4,Jordy Mercer,,2,1.000,,.208,,,1,Jordy,,,,,2,,,0,.531,,700,,0,,,7,,0,,0,,,0,0,1,0,0,Pirates,0,.285,0,.246
,Mazzaro,,,,,,,,,,Vin Mazzaro,,,,,,,,,Vin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Alvarez,,0,,3B,3,,0,0,4,Pedro Alvarez,,,.750,,.212,,,6,Pedro,,,,,2,,,0,.671,,400,,1,,,1,,0,,0,,,0,0,1,0,0,Pirates,0,.365,0,.306
,Davis,,0,,1B,1,,0,0,4,Ike Davis,,2,1.000,,.268,,,2,Ike,,,,,10,,,0,.790,,600,,0,,,0,,0,,1,,,0,0,0,0,0,Pirates,0,.411,0,.379
1,Gomez,1,0,0,P,0,3,0,0,0,Jeanmar Gomez,0,,.000,0,.000,0,7,0,Jeanmar,0,1,,0,0,1,,0,.000,1,902,,0,52,,0,4.32,0,3,0,0,10,0,0,0,0,0,Pirates,0,.000,0,.000
,Snider,,0,,PH,0,,0,0,1,Travis Snider,,,.000,,.216,,,0,Travis,,,,,0,,,0,.633,,901,,0,,,0,,0,,1,,,0,0,0,0,0,Pirates,0,.330,0,.303
,Sanchez,,,,,,,,,,Tony Sanchez,,,,,,,,,Tony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Marte,,0,,LF,1,,0,0,4,Starling Marte,,1,.000,,.263,,,3,Starling,,,,,0,,,0,.735,,500,,0,,,0,,0,,0,,,0,0,2,0,0,Pirates,0,.409,0,.326
,Pimentel,,,,,,,,,,Stolmy Pimentel,,,,,,,,,Stolmy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Cole,,,,,,,,,,Gerrit Cole,,,,,,,,,Gerrit,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Harrison,,0,,RF,0,,0,0,4,Josh Harrison,,2,1.000,,.299,,,2,Josh,,,,,3,,,1,.854,,100,,0,,,0,,0,,2,,,0,1,0,0,1,Pirates,0,.507,0,.347
