inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Gio Gonzalez,1,1,0,Shin-Soo Choo,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Gio Gonzalez,2,3,2,Zack Cozart,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Gio Gonzalez,3,2,3,Joey Votto,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Bronson Arroyo,1,3,2,Denard Span,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Bronson Arroyo,2,1,1,Steve Lombardozzi,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Bronson Arroyo,2,4,1,Bryce Harper,['Bryce Harper'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Bronson Arroyo,3,0,2,Jayson Werth,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Gio Gonzalez,1,0,1,Brandon Phillips,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Gio Gonzalez,2,2,0,Jay Bruce,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Gio Gonzalez,3,1,3,Todd Frazier,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Bronson Arroyo,1,1,3,Adam LaRoche,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Bronson Arroyo,1,0,0,Ian Desmond,['Ian Desmond'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
2,bottom,1,['Ian Desmond'],Bronson Arroyo,1,0,0,Danny Espinosa,['N/A'],['Danny Espinosa'],['N/A'],Double,N/A,1,0,1,N/A,N/A
2,bottom,0,[],Bronson Arroyo,1,0,2,Kurt Suzuki,['Kurt Suzuki'],['N/A'],['Danny Espinosa'],Single,N/A,1,0,N/A,N/A,N/A
2,bottom,0,[],Bronson Arroyo,2,1,0,Gio Gonzalez,['N/A'],['Kurt Suzuki'],['N/A'],Sac Bunt,N/A,1,0,N/A,N/A,N/A
