p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Millwood,,,,,,,,,,Kevin Millwood,,,,,,,,,Kevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
,Lugo,,0,,SS,1,,0,0,3,Julio Lugo,,1,1.000,,.252,,,3,Julio,,,,,0,,,0,,,600,,0,,,2,,0,,0,,,0,0,1,0,0,Orioles,0,,0,
,Patterson,,0,,PH,0,,0,0,1,Corey Patterson,,,.000,,.277,,,3,Corey,,,,,0,,,0,,,601,,0,,,0,,0,,0,,,0,0,1,0,0,Orioles,0,,0,
,Gonzalez,,,,,,,,,,Michael Gonzalez,,,,,,,,,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
,Izturis,,0,,SS,0,,0,0,0,Cesar Izturis,,,1.000,,.245,,,0,Cesar,,,,,0,,,0,,,602,,0,,,1,,0,,0,,,0,0,0,0,0,Orioles,0,,0,
,Roberts,,0,,2B,0,,0,0,4,Brian Roberts,,2,.833,,.254,,,0,Brian,,,,,2,,,1,,,100,,1,,,3,,0,,2,,,0,1,0,0,0,Orioles,0,,0,
,Wigginton,,0,,1B,4,,0,0,5,Ty Wigginton,,,1.000,,.257,,,5,Ty,,,,,9,,,0,,,300,,0,,,1,,0,,1,,,0,0,0,0,1,Orioles,0,,0,
,Hendrickson,,,,,,,,,,Mark Hendrickson,,,,,,,,,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
,Guthrie,,,,,,,,,,Jeremy Guthrie,,,,,,,,,Jeremy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
,Montanez,,,,,,,,,,Luis Montanez,,,,,,,,,Luis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
,Pie,,0,,LF,3,,0,0,4,Felix Pie,,1,1.000,,.279,,,0,Felix,,,,,2,,,0,,,800,,0,,,0,,0,,0,,,0,0,0,0,0,Orioles,0,,0,
2,Simon,2,0,0,P,0,8,0,0,0,Alfredo Simon,3,,.000,3,.000,0,20,0,Alfredo,16,2,,0,0,2,,0,,0,,,0,,true,0,4.04,0,6,0,0,24,0,0,0,0,0,Orioles,0,,0,
,Jones,,0,,CF,2,,0,0,5,Adam Jones,,2,1.000,,.276,,,6,Adam,,,,,2,,,0,,,500,,0,,,0,,0,,1,,,0,0,0,0,1,Orioles,0,,0,
