AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
3,2,6,4,3,75,12,5,42,DeMarre,4,3,75,33,6,3,DeMarre Carroll,16,12,Carroll,F,0,Atlanta,0
3,0,4,4,2,50,14,6,43,Paul,2,2,100,27,5,3,Paul Millsap,16,9,Millsap,F,2,Atlanta,3
3,1,4,1,0,0,18,4,22,Al,0,0,0,32,2,0,Al Horford,8,6,Horford,C,2,Atlanta,1
2,0,5,2,0,0,6,1,17,Kent,4,3,75,31,0,2,Kent Bazemore,5,5,Bazemore,G,2,Atlanta,3
2,0,0,1,0,0,8,4,50,Jeff,6,4,67,23,0,3,Jeff Teague,12,0,Teague,G,3,Atlanta,6
1,1,5,0,0,0,1,0,0,Pero,3,3,100,20,0,4,Pero Antic,3,5,Antic,N/A,1,Atlanta,0
2,0,0,5,1,20,12,1,8,Dennis,6,5,83,22,1,3,Dennis Schroder,8,1,Schroder,N/A,0,Atlanta,1
5,0,0,3,0,0,8,4,50,Shelvin,2,2,100,19,0,1,Shelvin Mack,10,0,Mack,N/A,3,Atlanta,1
1,0,2,1,1,100,3,3,100,John,2,2,100,16,0,0,John Jenkins,9,2,Jenkins,N/A,1,Atlanta,0
0,0,0,0,0,0,0,0,0,Elton,0,0,0,6,0,0,Elton Brand,0,0,Brand,N/A,0,Atlanta,0
1,0,2,0,0,0,3,2,67,Mike,1,1,100,6,0,0,Mike Muscala,5,2,Muscala,N/A,0,Atlanta,0
1,0,1,1,1,100,2,1,50,Austin,0,0,0,6,1,1,Austin Daye,3,2,Daye,N/A,0,Atlanta,0
1,0,3,3,2,67,13,11,85,Harrison,2,1,50,28,1,4,Harrison Barnes,25,4,Barnes,F,1,Golden State,1
3,0,6,7,5,71,11,6,55,Draymond,4,1,25,29,1,3,Draymond Green,18,7,Green,F,1,Golden State,2
1,3,10,0,0,0,3,0,0,Andrew,0,0,0,22,4,3,Andrew Bogut,0,14,Bogut,C,0,Golden State,4
5,1,2,3,0,0,6,1,17,Justin,4,3,75,25,1,2,Justin Holiday,5,3,Holiday,G,1,Golden State,1
12,0,3,6,2,33,11,4,36,Stephen,6,6,100,30,1,1,Stephen Curry,16,4,Curry,G,0,Golden State,4
6,0,2,5,2,40,12,9,75,Andre,2,1,50,29,0,2,Andre Iguodala,21,2,Iguodala,N/A,3,Golden State,1
3,0,1,6,3,50,12,5,42,Leandro,0,0,0,28,0,3,Leandro Barbosa,13,1,Barbosa,N/A,1,Golden State,1
1,0,3,0,0,0,8,4,50,Marreese,0,0,0,13,0,1,Marreese Speights,8,3,Speights,N/A,1,Golden State,0
0,1,2,0,0,0,3,0,0,James,0,0,0,5,2,2,James Michael McAdoo,0,4,Michael,N/A,0,Golden State,1
7,0,1,0,0,0,3,3,100,Shaun,2,0,0,21,0,0,Shaun Livingston,6,1,Livingston,N/A,0,Golden State,3
0,2,1,0,0,0,2,1,50,Festus,0,0,0,10,0,2,Festus Ezeli,2,1,Ezeli,N/A,0,Golden State,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,David,N/A,N/A,N/A,N/A,N/A,N/A,David Lee,N/A,N/A,Lee,N/A,N/A,Golden State,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Brandon,N/A,N/A,N/A,N/A,N/A,N/A,Brandon Rush,N/A,N/A,Rush,N/A,N/A,Golden State,N/A
