p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
3,Pavano,6,0,0,P,0,24,0,0,0,Carl Pavano,2,,.000,0,.000,4,48,0,Carl,0,3,,1,0,6,,0,.000,0,,,0,47,,0,5.14,0,18,0,4,72,0,0,0,0,0,Twins,0,.000,0,.000
,Marquis,,,,,,,,,,Jason Marquis,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Mauer,,0,,1B,0,,0,0,4,Joe Mauer,,3,1.000,,.276,,,5,Joe,,,,,8,,,0,.769,,300,,0,,,0,,0,,0,,,0,0,1,0,0,Twins,0,.374,0,.395
,Morneau,,,,,,,,,,Justin Morneau,,,,,,,,,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Carroll,,0,,2B,1,,0,0,3,Jamey Carroll,,1,1.000,,.226,,,0,Jamey,,,,,2,,,1,.585,,900,,0,,,4,,0,,1,,,0,0,0,0,0,Twins,0,.266,0,.319
,Doumit,,0,,DH,1,,0,0,3,Ryan Doumit,,1,.000,,.252,,,0,Ryan,,,,,0,,,1,.763,,500,,0,,,0,,0,,1,,,1,1,0,0,2,Twins,0,.447,0,.316
,Willingham,,0,,LF,2,,0,0,4,Josh Willingham,,1,1.000,,.294,,,0,Josh,,,,,4,,,0,1.014,,400,,0,,,0,,1,,1,,,0,1,0,0,1,Twins,0,.606,0,.408
5,Liriano,0,0,3,P,0,9,0,0,0,Francisco Liriano,0,,.000,0,.000,0,26,0,Francisco,0,3,,0,0,2,,0,.000,0,,,0,56,,0,8.79,0,6,0,0,42,0,0,0,0,0,Twins,0,.000,0,.000
,Baker,,,,,,,,,,Scott Baker,,,,,,,,,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Blackburn,,,,,,,,,,Nick Blackburn,,,,,,,,,Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
2,Capps,2,0,0,P,0,5,0,0,0,Matt Capps,0,,.000,0,.000,1,9,0,Matt,7,0,,0,0,1,,0,.000,0,,true,0,45,,0,3.86,0,3,0,1,16,0,0,0,0,0,Twins,0,.000,0,.000
,Waldrop,,,,,,,,,,Kyle Waldrop,,,,,,,,,Kyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Perkins,,,,,,,,,,Glen Perkins,,,,,,,,,Glen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Span,,0,,CF,1,,0,0,4,Denard Span,,2,.000,,.292,,,1,Denard,,,,,0,,,1,.716,,100,,0,,,0,,0,,1,,,0,1,0,0,0,Twins,1,.358,0,.358
,Burton,,,,,,,,,,Jared Burton,,,,,,,,,Jared,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Casilla,,0,,PR-3B,0,,0,0,0,Alexi Casilla,,,.000,,.247,,,0,Alexi,,,,,0,,,0,.570,,601,,0,,,0,,0,,0,,,0,0,0,0,0,Twins,0,.296,0,.274
,Butera,,0,,C,1,,0,0,3,Drew Butera,,2,1.000,,.200,,,1,Drew,,,,,6,,,0,.450,,800,,0,,,0,,0,,0,,,0,0,0,0,0,Twins,0,.200,0,.250
,Plouffe,,0,,3B,2,,0,0,3,Trevor Plouffe,,,1.000,,.133,,,1,Trevor,,,,,1,,,1,.505,,600,,0,,,2,,0,,0,,,0,0,1,0,0,Twins,0,.217,0,.288
,Swarzak,,,,,,,,,,Anthony Swarzak,,,,,,,,,Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Gray,,,,,,,,,,Jeff Gray,,,,,,,,,Jeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Parmelee,,0,,PH,0,,0,0,1,Chris Parmelee,,,.000,,.185,,,0,Chris,,,,,0,,,0,.522,,801,,0,,,0,,0,,0,,,0,0,1,0,0,Twins,0,.272,0,.250
,Burnett,,,,,,,,,,Alex Burnett,,,,,,,,,Alex,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Duensing,,,,,,,,,,Brian Duensing,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Walters,,,,,,,,,,P.J. Walters,,,,,,,,,P.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Komatsu,,,,,,,,,,Erik Komatsu,,,,,,,,,Erik,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Mastroianni,,0,,RF,1,,0,0,4,Darin Mastroianni,,1,1.000,,.214,,,2,Darin,,,,,4,,,0,.481,,700,,0,,,0,,0,,1,,,0,1,1,0,0,Twins,0,.214,0,.267
,Diamond,,,,,,,,,,Scott Diamond,,,,,,,,,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Dozier,,0,,SS,1,,0,0,3,Brian Dozier,,2,1.000,,.242,,,3,Brian,,,,,2,,,1,.650,,200,,0,,,2,,0,,0,,,0,0,0,0,0,Twins,0,.364,0,.286
,Damon,,,,,,,,,,Johnny Damon,,,,,,,,,Johnny,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Lowe,,,,,,,,,,Derek Lowe,,,,,,,,,Derek,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Hafner,,0,,DH,1,,0,0,3,Travis Hafner,,1,.000,,.252,,,1,Travis,,,,,0,,,1,.827,,400,,0,,,0,,1,,1,,,0,0,0,0,1,Indians,0,.430,0,.397
,Kotchman,,0,,1B,0,,0,0,4,Casey Kotchman,,2,1.000,,.198,,,0,Casey,,,,,11,,,0,.588,,800,,0,,,0,,0,,2,,,1,1,0,0,2,Indians,0,.311,0,.277
,Choo,,0,,RF,1,,0,1,4,Shin-Soo Choo,,,1.000,,.236,,,0,Shin-Soo,,,,,2,,,0,.692,,100,,0,,,0,,0,,1,,,0,0,2,0,1,Indians,0,.330,0,.362
,Sizemore,,,,,,,,,,Grady Sizemore,,,,,,,,,Grady,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Lopez,,0,,3B,2,,0,0,4,Jose Lopez,,1,1.000,,.192,,,1,Jose,,,,,0,,,0,.577,,700,,0,,,1,,1,,1,,,0,1,0,0,0,Indians,0,.385,0,.192
,Jimenez,,,,,,,,,,Ubaldo Jimenez,,,,,,,,,Ubaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Hannahan,,,,,,,,,,Jack Hannahan,,,,,,,,,Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Accardo,,,,,,,,,,Jeremy Accardo,,,,,,,,,Jeremy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
0,Hagadone,1,0,1,P,0,2,0,0,0,Nick Hagadone,0,,.000,1,.000,1,7,0,Nick,1,0,,1,0,0,,0,.000,0,,,0,43,,0,1.74,0,0,0,1,13,0,0,0,0,0,Indians,0,.000,0,.000
,Asencio,,,,,,,,,,Jairo Asencio,,,,,,,,,Jairo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Sipp,,,,,,,,,,Tony Sipp,,,,,,,,,Tony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Cabrera,,0,,SS,1,,0,0,3,Asdrubal Cabrera,,1,1.000,,.316,,,0,Asdrubal,,,,,1,,,1,.914,,300,,0,,,5,,1,,1,,,0,1,0,0,0,Indians,0,.500,0,.414
1,Perez,0,0,0,P,0,3,0,0,0,Chris Perez,0,,1.000,1,.000,0,9,0,Chris,12,1,true,0,1,1,,0,.000,0,,,0,54,,0,3.68,0,3,0,0,12,0,0,0,0,0,Indians,0,.000,0,.000
,Marson,,0,,PR-C,0,,0,0,0,Lou Marson,,,1.000,,.095,,,0,Lou,,,,,1,,,0,.459,,801,,0,,,0,,0,,0,,,0,1,0,0,0,Indians,0,.190,0,.269
,Duncan,,0,,LF,1,,0,0,3,Shelley Duncan,,,.000,,.200,,,0,Shelley,,,,,0,,,0,.661,,900,,0,,,0,,0,,0,,,0,0,2,0,0,Indians,0,.341,0,.320
,Tomlin,,,,,,,,,,Josh Tomlin,,,,,,,,,Josh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Perez,,,,,,,,,,Rafael Perez,,,,,,,,,Rafael,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Santana,,0,,C-1B,1,,0,0,2,Carlos Santana,,,.800,,.252,,,1,Carlos,,,,,3,,,1,.773,,500,,1,,,1,,0,,1,,,0,0,1,0,1,Indians,0,.395,1,.378
,Carrasco,,,,,,,,,,Carlos Carrasco,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Masterson,,,,,,,,,,Justin Masterson,,,,,,,,,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Brantley,,0,,CF,2,,0,0,4,Michael Brantley,,1,1.000,,.261,,,5,Michael,,,,,5,,,0,.663,,600,,0,,,0,,0,,0,,,0,0,1,0,0,Indians,0,.362,0,.301
,Cunningham,,0,,LF,1,,0,0,1,Aaron Cunningham,,,.000,,.217,,,1,Aaron,,,,,0,,,0,.569,,901,,0,,,0,,0,,0,,,0,0,0,0,0,Indians,0,.261,0,.308
2,Gomez,3,0,3,P,0,27,0,0,0,Jeanmar Gomez,2,,1.000,0,.000,1,58,0,Jeanmar,0,2,,0,0,7,,0,.000,0,,,0,68,,1,3.75,0,21,0,0,97,0,0,0,0,0,Indians,0,.000,0,.000
1,Smith,0,0,0,P,0,1,0,0,0,Joe Smith,3,,.000,1,.000,0,1,0,Joe,0,0,,0,0,0,1/3,0,.000,5,,,0,51,true,0,2.81,0,1,0,0,1,0,0,0,0,0,Indians,0,.000,0,.000
,McAllister,,,,,,,,,,Zach McAllister,,,,,,,,,Zach,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
0,Pestano,1,0,1,P,0,4,0,0,0,Vinnie Pestano,1,,.000,1,.000,2,12,0,Vinnie,0,1,,0,0,0,2/3,0,.000,9,,,0,42,,0,3.07,0,2,0,2,22,0,0,0,0,0,Indians,0,.000,0,.000
,Kipnis,,0,,2B,2,,0,0,5,Jason Kipnis,,3,1.000,,.281,,,2,Jason,,,,,3,,,0,.823,,200,,0,,,3,,0,,1,,,0,1,0,0,0,Indians,0,.475,0,.348
