AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
2,0,2,7,4,57,13,6,46,Paul,12,10,83,36,1,2,Paul George,26,3,George,F,3,Oklahoma City,0
1,0,5,6,2,33,21,8,38,Carmelo,3,3,100,35,0,3,Carmelo Anthony,21,5,Anthony,F,2,Oklahoma City,2
2,1,4,0,0,0,9,6,67,Steven,3,1,33,32,3,5,Steven Adams,13,7,Adams,C,1,Oklahoma City,0
1,1,4,0,0,0,2,2,100,Andre,1,1,100,22,1,0,Andre Roberson,5,5,Roberson,G,0,Oklahoma City,0
13,0,7,4,3,75,22,13,59,Russell,4,2,50,36,4,3,Russell Westbrook,31,11,Westbrook,G,2,Oklahoma City,6
0,0,1,5,2,40,6,2,33,Terrance,0,0,0,23,2,3,Terrance Ferguson,6,3,Ferguson,N/A,0,Oklahoma City,0
3,0,2,0,0,0,5,3,60,Raymond,0,0,0,14,0,0,Raymond Felton,6,2,Felton,N/A,0,Oklahoma City,1
0,0,1,3,1,33,5,2,40,Jerami,0,0,0,12,0,1,Jerami Grant,5,1,Grant,N/A,0,Oklahoma City,0
1,0,2,4,1,25,5,2,40,Patrick,0,0,0,17,1,2,Patrick Patterson,5,3,Patterson,N/A,1,Oklahoma City,0
0,0,0,3,1,33,3,1,33,Alex,0,0,0,6,0,1,Alex Abrines,3,0,Abrines,N/A,0,Oklahoma City,0
0,0,2,1,0,0,2,0,0,Josh,0,0,0,6,1,0,Josh Huestis,0,3,Huestis,N/A,0,Oklahoma City,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nick,N/A,N/A,N/A,N/A,N/A,N/A,Nick Collison,N/A,N/A,Collison,N/A,N/A,Oklahoma City,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dakari,N/A,N/A,N/A,N/A,N/A,N/A,Dakari Johnson,N/A,N/A,Johnson,N/A,N/A,Oklahoma City,N/A
1,0,1,1,0,0,3,0,0,Stanley,0,0,0,11,0,2,Stanley Johnson,0,1,Johnson,F,0,Detroit,0
1,0,1,4,2,50,13,6,46,Tobias,8,7,88,32,2,3,Tobias Harris,21,3,Harris,F,1,Detroit,2
2,3,7,1,0,0,11,5,46,Andre,6,2,33,31,6,2,Andre Drummond,12,13,Drummond,C,1,Detroit,3
3,0,2,3,0,0,7,3,43,Avery,0,0,0,26,0,4,Avery Bradley,6,2,Bradley,G,0,Detroit,3
2,0,1,2,1,50,3,1,33,Langston,3,2,67,13,0,3,Langston Galloway,5,1,Galloway,G,0,Detroit,0
9,0,3,1,1,100,8,7,88,Ish,0,0,0,35,0,2,Ish Smith,15,3,Smith,N/A,0,Detroit,3
0,0,1,5,3,60,10,3,30,Luke,2,2,100,25,0,1,Luke Kennard,11,1,Kennard,N/A,0,Detroit,1
4,0,5,11,4,36,13,6,46,Reggie,0,0,0,34,1,1,Reggie Bullock,16,6,Bullock,N/A,1,Detroit,2
2,0,5,0,0,0,9,5,56,Boban,4,4,100,14,3,2,Boban Marjanovic,14,8,Marjanovic,N/A,1,Detroit,1
0,0,4,5,1,20,7,3,43,Anthony,1,1,100,19,1,0,Anthony Tolliver,8,5,Tolliver,N/A,0,Detroit,1
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dwight,N/A,N/A,N/A,N/A,N/A,N/A,Dwight Buycks,N/A,N/A,Buycks,N/A,N/A,Detroit,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Henry,N/A,N/A,N/A,N/A,N/A,N/A,Henry Ellenson,N/A,N/A,Ellenson,N/A,N/A,Detroit,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Eric,N/A,N/A,N/A,N/A,N/A,N/A,Eric Moreland,N/A,N/A,Moreland,N/A,N/A,Detroit,N/A
