AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
5,1,1,2,1,50,7,4,57,E'Twaun,1,1,100,30,0,5,E'Twaun Moore,10,1,Moore,F,0,Chicago,0
1,2,6,0,0,0,8,3,38,Taj,2,1,50,30,5,5,Taj Gibson,7,11,Gibson,F,0,Chicago,0
5,0,11,0,0,0,10,7,70,Pau,1,1,100,29,3,1,Pau Gasol,15,14,Gasol,C,0,Chicago,4
0,0,0,4,2,50,22,8,36,Jimmy,7,5,71,37,1,0,Jimmy Butler,23,1,Butler,G,1,Chicago,0
4,0,5,0,0,0,17,10,59,Derrick,0,0,0,33,0,2,Derrick Rose,20,5,Rose,G,0,Chicago,3
1,0,4,2,0,0,9,4,44,Bobby,0,0,0,18,2,0,Bobby Portis,8,6,Portis,N/A,0,Chicago,0
0,0,1,4,2,50,7,2,29,Doug,0,0,0,21,0,1,Doug McDermott,6,1,McDermott,N/A,0,Chicago,1
3,0,0,2,0,0,5,1,20,Aaron,0,0,0,17,0,2,Aaron Brooks,2,0,Brooks,N/A,1,Chicago,1
0,0,1,0,0,0,2,0,0,Kirk,0,0,0,11,0,3,Kirk Hinrich,0,1,Hinrich,N/A,0,Chicago,0
0,1,0,1,0,0,5,1,20,Tony,0,0,0,10,0,1,Tony Snell,2,0,Snell,N/A,0,Chicago,0
0,0,2,0,0,0,1,0,0,Cameron,0,0,0,4,0,0,Cameron Bairstow,0,2,Bairstow,N/A,0,Chicago,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Cristiano,N/A,N/A,N/A,N/A,N/A,N/A,Cristiano Felicio,N/A,N/A,Felicio,N/A,N/A,Chicago,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nikola,N/A,N/A,N/A,N/A,N/A,N/A,Nikola Mirotic,N/A,N/A,Mirotic,N/A,N/A,Chicago,N/A
2,0,1,2,1,50,6,2,33,Luc,0,0,0,25,1,3,Luc Mbah a Moute,5,2,Mbah,F,2,LA,1
2,0,1,5,0,0,6,0,0,Paul,0,0,0,16,0,1,Paul Pierce,0,1,Pierce,F,0,LA,1
4,4,15,0,0,0,7,6,86,DeAndre,8,5,63,36,5,1,DeAndre Jordan,17,20,Jordan,C,1,LA,1
1,0,4,4,4,100,11,7,64,JJ,4,3,75,27,0,2,JJ Redick,21,4,Redick,G,1,LA,0
7,0,1,4,1,25,16,8,50,Chris,2,2,100,33,0,0,Chris Paul,19,1,Paul,G,2,LA,1
1,0,2,5,3,60,8,4,50,Wesley,1,0,0,20,0,2,Wesley Johnson,11,2,Johnson,N/A,0,LA,0
1,0,1,6,5,83,7,5,71,Austin,2,1,50,21,0,1,Austin Rivers,16,1,Rivers,N/A,0,LA,3
3,1,1,3,2,67,15,11,73,Jamal,2,2,100,26,0,1,Jamal Crawford,26,1,Crawford,N/A,1,LA,1
0,0,3,1,1,100,1,1,100,Pablo,0,0,0,12,0,1,Pablo Prigioni,3,3,Prigioni,N/A,0,LA,0
3,0,4,0,0,0,1,0,0,Cole,0,0,0,10,0,1,Cole Aldrich,0,4,Aldrich,N/A,0,LA,2
1,0,5,1,0,0,3,1,33,Lance,0,0,0,9,1,2,Lance Stephenson,2,6,Stephenson,N/A,1,LA,1
0,0,0,1,0,0,3,0,0,CJ,0,0,0,3,0,0,CJ Wilcox,0,0,Wilcox,N/A,0,LA,0
1,1,1,0,0,0,0,0,0,Jeff,0,0,0,3,0,0,Jeff Ayres,0,1,Ayres,N/A,0,LA,0
