p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Atchison,,,,,,,,,,Scott Atchison,,,,,,,,,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Floyd,,,,,,,,,,Gavin Floyd,,,,,,,,,Gavin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Raburn,,0,,DH,0,,0,0,4,Ryan Raburn,,2,.000,,.182,,,3,Ryan,,,,,0,,,0,.440,,700,,0,,,0,,1,,2,,,0,1,0,0,2,Indians,0,.273,0,.167
,Swisher,,,,,,,,,,Nick Swisher,,,,,,,,,Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Hagadone,,,,,,,,,,Nick Hagadone,,,,,,,,,Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Kluber,,,,,,,,,,Corey Kluber,,,,,,,,,Corey,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Aviles,,0,,SS,2,,0,0,5,Mike Aviles,,3,1.000,,.214,,,5,Mike,,,,,1,,,0,.696,,200,,0,,,4,,0,,0,,,0,0,0,0,0,Indians,0,.429,0,.267
0,Marcum,3,0,3,P,0,19,0,0,0,Shaun Marcum,0,,1.000,0,.000,1,41,0,Shaun,0,4,,1,0,5,,0,.000,0,,,0,53,,1,1.80,0,15,0,1,77,0,0,0,0,0,Indians,0,.000,0,.000
,Bourn,,0,,CF,1,,0,0,4,Michael Bourn,,,1.000,,.231,,,1,Michael,,,,,1,,,1,.555,,100,,0,,,0,,0,,1,,,0,1,2,0,0,Indians,1,.269,0,.286
,Tomlin,,,,,,,,,,Josh Tomlin,,,,,,,,,Josh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Moss,,0,,RF,0,,0,0,2,Brandon Moss,,1,1.000,,.125,,,2,Brandon,,,,,2,,,2,.488,,600,,0,,,0,,1,,1,,,0,2,0,0,0,Indians,0,.188,0,.300
,Murphy,,,,,,,,,,David Murphy,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Swarzak,,,,,,,,,,Anthony Swarzak,,,,,,,,,Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Santana,,0,,1B,2,,0,0,5,Carlos Santana,,,1.000,,.333,,,2,Carlos,,,,,10,,,0,1.005,,400,,0,,,0,,0,,2,,,0,1,1,0,1,Indians,0,.524,0,.481
,Carrasco,,,,,,,,,,Carlos Carrasco,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Brantley,,,,,,,,,,Michael Brantley,,,,,,,,,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Chisenhall,,0,,3B,0,,0,1,3,Lonnie Chisenhall,,2,1.000,,.167,,,2,Lonnie,,,,,1,,,0,.417,,800,,0,,,4,,0,,1,,,0,0,0,0,1,Indians,0,.167,0,.250
,McAllister,,,,,,,,,,Zach McAllister,,,,,,,,,Zach,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Rzepczynski,,,,,,,,,,Marc Rzepczynski,,,,,,,,,Marc,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
0,Adams,2,0,1,P,0,11,0,0,0,Austin Adams,0,,.000,0,.000,1,24,0,Austin,0,1,,1,0,2,2/3,0,.000,0,,,0,42,,0,3.38,0,8,0,1,34,0,0,0,0,0,Indians,0,.000,0,.000
,Gomes,,,,,,,,,,Yan Gomes,,,,,,,,,Yan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
1,House,6,0,3,P,0,14,0,0,0,TJ House,0,,.000,0,.000,6,33,0,TJ,0,2,,1,0,1,1/3,0,.000,0,,true,0,8,,0,40.50,0,4,0,6,63,0,0,0,0,0,Indians,0,.000,0,.000
,Kipnis,,0,,2B,0,,0,0,5,Jason Kipnis,,2,1.000,,.308,,,1,Jason,,,,,5,,,0,.681,,300,,0,,,3,,0,,1,,,0,0,2,0,0,Indians,0,.385,0,.296
,Sands,,0,,LF,2,,0,0,5,Jerry Sands,,1,.000,,.444,,,3,Jerry,,,,,0,,,0,1.111,,500,,0,,,0,,0,,1,,,0,0,1,0,0,Indians,0,.667,0,.444
,Shaw,,,,,,,,,,Bryan Shaw,,,,,,,,,Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Bauer,,,,,,,,,,Trevor Bauer,,,,,,,,,Trevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Perez,,0,,C,3,,0,0,3,Roberto Perez,,1,.889,,.286,,,3,Roberto,,,,,7,,,0,.964,,900,,1,,,1,,0,,0,,,0,0,0,0,1,Indians,0,.714,1,.250
,Allen,,,,,,,,,,Cody Allen,,,,,,,,,Cody,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Walters,,,,,,,,,,Zach Walters,,,,,,,,,Zach,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Ramirez,,,,,,,,,,Jose Ramirez,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Nathan,,,,,,,,,,Joe Nathan,,,,,,,,,Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Martinez,,0,,DH,0,,0,1,2,Victor Martinez,,2,.000,,.286,,,2,Victor,,,,,0,,,2,.730,,400,,0,,,0,,0,,0,,,0,0,0,0,0,Tigers,0,.286,0,.444
,Cabrera,,0,,1B,0,,0,0,4,Miguel Cabrera,,,1.000,,.520,,,0,Miguel,,,,,9,,,1,1.426,,300,,0,,,1,,1,,4,,,2,3,0,0,4,Tigers,0,.840,0,.586
,Simon,,,,,,,,,,Alfredo Simon,,,,,,,,,Alfredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Verlander,,,,,,,,,,Justin Verlander,,,,,,,,,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Davis,,0,,CF,0,,0,0,3,Rajai Davis,,2,1.000,,.143,,,1,Rajai,,,,,3,,,2,.598,,100,,0,,,0,,0,,1,,,0,2,1,0,0,Tigers,2,.143,0,.455
,Sanchez,,,,,,,,,,Anibal Sanchez,,,,,,,,,Anibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Kinsler,,0,,2B,0,,0,0,3,Ian Kinsler,,2,1.000,,.440,,,1,Ian,,,,,2,,,2,1.060,,200,,0,,,4,,0,,1,,,0,2,0,0,0,Tigers,1,.560,0,.500
