AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
11,2,6,1,0,0,6,5,83,Draymond,2,1,50,37,0,4,Draymond Green,11,6,Green,F,2,Golden State,2
4,0,6,6,3,50,20,12,60,Kevin,6,5,83,37,0,3,Kevin Durant,32,6,Durant,F,0,Golden State,3
1,2,6,0,0,0,3,1,33,JaVale,0,0,0,14,0,2,JaVale McGee,2,6,McGee,C,1,Golden State,1
0,0,2,6,3,50,11,5,46,Klay,0,0,0,37,1,0,Klay Thompson,13,3,Thompson,G,2,Golden State,0
3,0,5,9,4,44,15,5,33,Stephen,12,11,92,35,0,3,Stephen Curry,25,5,Curry,G,2,Golden State,6
1,0,0,0,0,0,1,0,0,Zaza,4,2,50,5,0,0,Zaza Pachulia,2,0,Pachulia,N/A,0,Golden State,0
2,3,6,1,0,0,5,4,80,Andre,6,6,100,30,1,3,Andre Iguodala,14,7,Iguodala,N/A,1,Golden State,0
0,0,0,1,0,0,1,0,0,Nick,0,0,0,6,0,1,Nick Young,0,0,Young,N/A,2,Golden State,0
0,0,1,0,0,0,5,3,60,Shaun,0,0,0,17,0,3,Shaun Livingston,6,1,Livingston,N/A,0,Golden State,0
1,0,1,0,0,0,1,1,100,Jordan,0,0,0,7,0,1,Jordan Bell,2,1,Bell,N/A,0,Golden State,0
1,1,0,0,0,0,4,1,25,David,0,0,0,15,1,1,David West,2,1,West,N/A,0,Golden State,2
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Omri,N/A,N/A,N/A,N/A,N/A,N/A,Omri Casspi,N/A,N/A,Casspi,N/A,N/A,Golden State,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Quinn,N/A,N/A,N/A,N/A,N/A,N/A,Quinn Cook,N/A,N/A,Cook,N/A,N/A,Golden State,N/A
2,0,7,6,4,67,17,10,59,Otto,5,5,100,32,3,2,Otto Porter Jr.,29,10,Porter,F,2,Washington,1
4,1,7,4,2,50,12,6,50,Markieff,2,2,100,36,2,4,Markieff Morris,16,9,Morris,F,0,Washington,1
3,0,1,0,0,0,4,1,25,Marcin,0,0,0,14,2,0,Marcin Gortat,2,3,Gortat,C,0,Washington,2
5,0,4,8,2,25,15,3,20,Bradley,0,0,0,37,0,4,Bradley Beal,8,4,Beal,G,1,Washington,5
3,0,3,2,1,50,8,5,62,Tomas,0,0,0,33,3,2,Tomas Satoransky,11,6,Satoransky,G,0,Washington,2
0,1,2,0,0,0,3,2,67,Ian,0,0,0,16,1,2,Ian Mahinmi,4,3,Mahinmi,N/A,1,Washington,3
3,1,2,8,2,25,16,4,25,Kelly,9,7,78,34,2,5,Kelly Oubre Jr.,17,4,Oubre,N/A,0,Washington,2
2,1,5,2,0,0,6,3,50,Jodie,3,2,67,16,2,2,Jodie Meeks,8,7,Meeks,N/A,2,Washington,0
3,0,0,0,0,0,3,0,0,Tim,0,0,0,10,2,2,Tim Frazier,0,2,Frazier,N/A,0,Washington,0
0,0,2,2,0,0,6,2,33,Mike,2,2,100,12,1,1,Mike Scott,6,3,Scott,N/A,0,Washington,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Chris,N/A,N/A,N/A,N/A,N/A,N/A,Chris McCullough,N/A,N/A,McCullough,N/A,N/A,Washington,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ramon,N/A,N/A,N/A,N/A,N/A,N/A,Ramon Sessions,N/A,N/A,Sessions,N/A,N/A,Washington,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jason,N/A,N/A,N/A,N/A,N/A,N/A,Jason Smith,N/A,N/A,Smith,N/A,N/A,Washington,N/A
