p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Cairo,,0,,2B,1,,0,1,4,Miguel Cairo,,,1.000,,.286,,,0,Miguel,,,,,1,,,0,,,200,,0,,,7,,0,,3,,,1,1,0,0,1,Reds,0,,0,
,Renteria,,0,,PH,0,,0,0,1,Edgar Renteria,,,.000,,.444,,,0,Edgar,,,,,0,,,0,,,706,,0,,,0,,0,,1,,,0,0,0,0,0,Reds,0,,0,
,Rolen,,0,,3B,1,,0,0,5,Scott Rolen,,2,1.000,,.229,,,6,Scott,,,,,0,,,0,,,400,,0,,,1,,1,,1,,,0,1,1,0,1,Reds,0,,0,
0,Cordero,0,0,1,P,0,4,0,0,0,Francisco Cordero,0,,.000,0,.000,0,13,0,Francisco,2,1,,0,0,1,,0,,0,705,,0,,,0,1.50,0,3,0,0,19,0,0,0,0,0,Reds,0,,0,
,Hernandez,,0,,C,1,,0,0,3,Ramon Hernandez,,1,1.000,,.303,,,1,Ramon,,,,,6,,,0,,,700,,0,,,1,,0,,1,,,0,0,0,0,0,Reds,0,,0,
,Arroyo,,,,,,,,,,Bronson Arroyo,,,,,,,,,Bronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
,Phillips,,,,,,,,,,Brandon Phillips,,,,,,,,,Brandon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
,Gomes,,0,,LF,1,,0,0,5,Jonny Gomes,,1,.000,,.261,,,1,Jonny,,,,,0,,,0,,,500,,0,,,0,,0,,1,,,1,1,2,0,1,Reds,0,,0,
,Lewis,,,,,,,,,,Fred Lewis,,,,,,,,,Fred,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
,Masset,,,,,,,,,,Nick Masset,,,,,,,,,Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
0,Bray,1,0,0,P,0,3,0,0,0,Bill Bray,0,,.000,0,.000,0,3,0,Bill,0,0,,0,0,1,,0,,2,702,,0,,,0,0.00,0,3,0,0,4,0,0,0,0,0,Reds,0,,0,
1,Ondrusek,2,0,0,P,0,6,0,0,0,Logan Ondrusek,2,,.667,0,.000,1,15,0,Logan,0,0,,0,0,1,,0,,1,704,true,1,,,2,1.04,0,3,0,0,17,0,0,0,0,0,Reds,0,,0,
0,Volquez,5,0,6,P,0,26,0,0,2,Edinson Volquez,2,1,.000,0,.000,6,61,2,Edinson,0,6,,3,0,5,2/3,0,,0,900,,0,,,0,6.75,0,17,0,6,110,0,0,1,0,0,Reds,0,,0,
,Hanigan,,0,,C,1,,0,0,2,Ryan Hanigan,,1,1.000,,.250,,,1,Ryan,,,,,3,,,1,,,901,,0,,,0,,0,,0,,,0,0,0,0,0,Reds,0,,0,
,Stubbs,,0,,CF,2,,0,0,6,Drew Stubbs,,1,1.000,,.286,,,3,Drew,,,,,2,,,0,,,100,,0,,,0,,0,,1,,,0,0,2,0,0,Reds,0,,0,
,Burton,,,,,,,,,,Jared Burton,,,,,,,,,Jared,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
,Cueto,,,,,,,,,,Johnny Cueto,,,,,,,,,Johnny,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
,Bailey,,,,,,,,,,Homer Bailey,,,,,,,,,Homer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
,Bruce,,0,,RF,0,,0,0,5,Jay Bruce,,,1.000,,.278,,,0,Jay,,,,,2,,,0,,,600,,0,,,0,,0,,4,,,1,2,1,0,2,Reds,0,,0,
,Janish,,0,,SS,1,,0,0,5,Paul Janish,,1,1.000,,.313,,,1,Paul,,,,,4,,,0,,,800,,0,,,3,,0,,2,,,0,0,1,0,1,Reds,0,,0,
,Votto,,0,,1B,0,,0,0,3,Joey Votto,,,1.000,,.444,,,4,Joey,,,,,9,,,2,,,300,,0,,,0,,0,,1,,,0,1,2,0,0,Reds,0,,0,
,LeCure,,,,,,,,,,Sam LeCure,,,,,,,,,Sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
,Arredondo,,,,,,,,,,Jose Arredondo,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
,Francisco,,,,,,,,,,Juan Francisco,,,,,,,,,Juan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
,Wood,,,,,,,,,,Travis Wood,,,,,,,,,Travis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reds,,,,
