inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,1,[],Edinson Volquez,0,1,1,Andrew McCutchen,['N/A'],['N/A'],['N/A'],Home Run,N/A,0,1,1,N/A,N/A
1,top,1,[],Edinson Volquez,0,0,0,Jose Tabata,['N/A'],['N/A'],['N/A'],Home Run,N/A,0,2,1,N/A,N/A
1,top,0,[],Edinson Volquez,0,4,0,Lyle Overbay,['Lyle Overbay'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Edinson Volquez,0,0,1,Neil Walker,['N/A'],['Neil Walker'],['Lyle Overbay'],Double,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Edinson Volquez,1,1,3,Pedro Alvarez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Edinson Volquez,1,4,2,Garrett Jones,['Garrett Jones'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
1,top,1,['Lyle Overbay'],Edinson Volquez,1,4,1,Chris Snyder,['Chris Snyder'],['Garrett Jones'],['Neil Walker'],Walk,N/A,0,3,1,N/A,N/A
1,top,1,['Neil Walker'],Edinson Volquez,2,0,1,Ronny Cedeno,['N/A'],['N/A'],['Garrett Jones'],Sac Fly,N/A,0,4,1,N/A,N/A
1,top,0,[],Edinson Volquez,3,1,3,Jeff Karstens,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Jeff Karstens,1,3,2,Drew Stubbs,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Jeff Karstens,2,2,1,Miguel Cairo,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Jeff Karstens,2,4,2,Joey Votto,['Joey Votto'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Jeff Karstens,3,2,1,Scott Rolen,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Edinson Volquez,0,2,2,Andrew McCutchen,['Andrew McCutchen'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Edinson Volquez,1,2,2,Jose Tabata,['Jose Tabata'],['N/A'],['N/A'],Forceout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],N/A,1,3,2,Lyle Overbay,['N/A'],['Jose Tabata'],['N/A'],Stolen Base 2B,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Edinson Volquez,1,4,2,Lyle Overbay,['Lyle Overbay'],['Jose Tabata'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Edinson Volquez,3,1,1,Neil Walker,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,1,[],Jeff Karstens,0,1,1,Jonny Gomes,['N/A'],['N/A'],['N/A'],Home Run,N/A,1,4,1,N/A,N/A
2,bottom,0,[],Jeff Karstens,1,0,3,Jay Bruce,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Jeff Karstens,2,0,2,Ramon Hernandez,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Jeff Karstens,3,1,0,Paul Janish,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Edinson Volquez,1,3,2,Pedro Alvarez,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Edinson Volquez,2,2,2,Garrett Jones,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Edinson Volquez,3,0,3,Chris Snyder,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Jeff Karstens,1,1,3,Edinson Volquez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Jeff Karstens,2,0,2,Drew Stubbs,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Jeff Karstens,2,2,0,Miguel Cairo,['Miguel Cairo'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Jeff Karstens,3,0,3,Joey Votto,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Edinson Volquez,1,2,0,Ronny Cedeno,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Edinson Volquez,2,2,1,Jeff Karstens,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Edinson Volquez,2,4,0,Andrew McCutchen,['Andrew McCutchen'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Edinson Volquez,3,1,1,Jose Tabata,['N/A'],['N/A'],['N/A'],Runner Out,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Jeff Karstens,1,3,3,Scott Rolen,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Jeff Karstens,2,0,3,Jonny Gomes,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Jeff Karstens,2,0,0,Jay Bruce,['Jay Bruce'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Jeff Karstens,2,0,1,Ramon Hernandez,['Ramon Hernandez'],['Jay Bruce'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
