AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
1,0,1,0,0,0,1,0,0,Norman,0,0,0,13,0,2,Norman Powell,0,1,Powell,F,0,Toronto,0
3,1,5,3,2,67,5,2,40,Luis,0,0,0,22,0,3,Luis Scola,6,5,Scola,F,0,Toronto,0
0,2,5,0,0,0,10,5,50,Jonas,4,4,100,25,6,2,Jonas Valanciunas,14,11,Valanciunas,C,0,Toronto,1
4,0,3,1,1,100,25,11,44,DeMar,9,6,67,35,2,0,DeMar DeRozan,29,5,DeRozan,G,1,Toronto,1
8,2,6,10,7,70,19,10,53,Kyle,5,3,60,40,0,2,Kyle Lowry,30,6,Lowry,G,2,Toronto,7
0,1,5,0,0,0,1,0,0,Bismack,2,1,50,21,2,4,Bismack Biyombo,1,7,Biyombo,N/A,0,Toronto,1
3,0,2,2,2,100,3,2,67,Patrick,0,0,0,28,2,1,Patrick Patterson,6,4,Patterson,N/A,3,Toronto,0
1,0,3,2,0,0,10,5,50,Terrence,3,2,67,30,0,3,Terrence Ross,12,3,Ross,N/A,0,Toronto,1
3,0,3,1,0,0,11,5,46,Cory,2,2,100,26,0,1,Cory Joseph,12,3,Joseph,N/A,1,Toronto,3
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Anthony,N/A,N/A,N/A,N/A,N/A,N/A,Anthony Bennett,N/A,N/A,Bennett,N/A,N/A,Toronto,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lucas,N/A,N/A,N/A,N/A,N/A,N/A,Lucas Nogueira,N/A,N/A,Nogueira,N/A,N/A,Toronto,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Delon,N/A,N/A,N/A,N/A,N/A,N/A,Delon Wright,N/A,N/A,Wright,N/A,N/A,Toronto,N/A
0,0,4,3,1,33,8,3,38,Al-Farouq,0,0,0,32,0,0,Al-Farouq Aminu,7,4,Aminu,F,1,Portland,0
1,2,1,0,0,0,1,1,100,Maurice,0,0,0,16,0,2,Maurice Harkless,2,1,Harkless,F,1,Portland,2
0,2,2,0,0,0,5,3,60,Mason,4,0,0,20,2,4,Mason Plumlee,6,4,Plumlee,C,0,Portland,0
2,0,6,6,4,67,18,8,44,CJ,2,1,50,33,0,3,CJ McCollum,21,6,McCollum,G,1,Portland,5
11,1,4,7,2,29,20,8,40,Damian,10,9,90,36,1,1,Damian Lillard,27,5,Lillard,G,1,Portland,3
0,0,3,0,0,0,3,2,67,Ed,0,0,0,21,4,1,Ed Davis,4,7,Davis,N/A,1,Portland,1
3,0,4,5,1,20,11,4,36,Meyers,0,0,0,24,1,2,Meyers Leonard,9,5,Leonard,N/A,0,Portland,1
1,0,1,3,1,33,9,5,56,Allen,6,6,100,34,2,4,Allen Crabbe,17,3,Crabbe,N/A,2,Portland,2
3,1,5,1,1,100,6,4,67,Gerald,1,1,100,24,0,3,Gerald Henderson,10,5,Henderson,N/A,1,Portland,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Cliff,N/A,N/A,N/A,N/A,N/A,N/A,Cliff Alexander,N/A,N/A,Alexander,N/A,N/A,Portland,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pat,N/A,N/A,N/A,N/A,N/A,N/A,Pat Connaughton,N/A,N/A,Connaughton,N/A,N/A,Portland,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tim,N/A,N/A,N/A,N/A,N/A,N/A,Tim Frazier,N/A,N/A,Frazier,N/A,N/A,Portland,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Chris,N/A,N/A,N/A,N/A,N/A,N/A,Chris Kaman,N/A,N/A,Kaman,N/A,N/A,Portland,N/A
