inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Adam Wainwright,0,0,0,Shin-Soo Choo,['N/A'],['Shin-Soo Choo'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Adam Wainwright,1,2,1,Zack Cozart,['N/A'],['N/A'],['Shin-Soo Choo'],Sac Bunt,N/A,0,0,N/A,N/A,N/A
1,top,1,['Shin-Soo Choo'],Adam Wainwright,1,0,0,Joey Votto,['Joey Votto'],['N/A'],['N/A'],Single,N/A,0,1,1,N/A,N/A
1,top,0,[],Adam Wainwright,1,4,1,Brandon Phillips,['Brandon Phillips'],['Joey Votto'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
1,top,0,[],Adam Wainwright,2,3,3,Jay Bruce,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
1,top,0,[],Adam Wainwright,3,0,0,Todd Frazier,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Mat Latos,0,4,0,Jon Jay,['Jon Jay'],['N/A'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Mat Latos,1,0,3,Matt Carpenter,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Mat Latos,1,1,2,Matt Holliday,['N/A'],['Jon Jay'],['N/A'],Wild Pitch,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Mat Latos,2,1,2,Matt Holliday,['N/A'],['Jon Jay'],['N/A'],Lineout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Mat Latos,2,0,0,Allen Craig,['Allen Craig'],['N/A'],['Jon Jay'],Single,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Mat Latos,3,2,1,Yadier Molina,['N/A'],['N/A'],['N/A'],Forceout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Adam Wainwright,1,3,1,Xavier Paul,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Adam Wainwright,2,2,3,Devin Mesoraco,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Adam Wainwright,3,1,2,Mat Latos,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Mat Latos,1,1,1,David Freese,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Mat Latos,2,1,1,Ty Wigginton,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Mat Latos,3,1,3,Pete Kozma,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Adam Wainwright,1,0,1,Shin-Soo Choo,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Adam Wainwright,1,1,0,Zack Cozart,['Zack Cozart'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Adam Wainwright,3,3,1,Joey Votto,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],Mat Latos,1,1,1,Adam Wainwright,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],Mat Latos,1,1,2,Jon Jay,['Jon Jay'],['N/A'],['N/A'],Hit By Pitch,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],Mat Latos,1,4,0,Matt Carpenter,['Matt Carpenter'],['Jon Jay'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
