AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
0,0,5,0,0,0,3,1,33,Andre,0,0,0,24,0,1,Andre Roberson,2,5,Roberson,F,1,Oklahoma City,0
3,2,2,2,0,0,5,1,20,Domantas,0,0,0,21,1,4,Domantas Sabonis,2,3,Sabonis,F,0,Oklahoma City,2
2,2,6,0,0,0,9,1,11,Steven,8,4,50,27,8,2,Steven Adams,6,14,Adams,C,0,Oklahoma City,3
0,0,0,1,0,0,3,1,33,Anthony,0,0,0,19,0,1,Anthony Morrow,2,0,Morrow,G,1,Oklahoma City,0
0,0,3,6,2,33,19,6,32,Russell,10,7,70,23,2,3,Russell Westbrook,21,5,Westbrook,G,2,Oklahoma City,6
0,0,1,8,2,25,11,2,18,Alex,4,4,100,27,2,0,Alex Abrines,10,3,Abrines,N/A,0,Oklahoma City,2
0,0,5,1,0,0,11,7,64,Enes,7,5,71,24,0,1,Enes Kanter,19,5,Kanter,N/A,0,Oklahoma City,2
4,1,2,3,0,0,4,1,25,Semaj,0,0,0,27,1,2,Semaj Christon,2,3,Christon,N/A,1,Oklahoma City,2
0,0,0,1,0,0,1,0,0,Joffrey,0,0,0,10,0,1,Joffrey Lauvergne,0,0,Lauvergne,N/A,0,Oklahoma City,1
0,1,1,0,0,0,4,2,50,Jerami,8,5,63,24,0,1,Jerami Grant,9,1,Grant,N/A,0,Oklahoma City,0
0,1,0,0,0,0,3,2,67,Nick,1,1,100,8,0,1,Nick Collison,5,0,Collison,N/A,0,Oklahoma City,0
0,0,0,0,0,0,1,1,100,Kyle,0,0,0,6,0,1,Kyle Singler,2,0,Singler,N/A,0,Oklahoma City,0
3,0,0,1,0,0,3,1,33,Chandler,0,0,0,15,0,0,Chandler Parsons,2,0,Parsons,F,2,Memphis,0
2,1,2,2,2,100,7,6,86,JaMychal,5,3,60,34,2,4,JaMychal Green,17,4,Green,F,1,Memphis,1
2,5,8,3,0,0,20,9,45,Marc,9,7,78,33,0,4,Marc Gasol,25,8,Gasol,C,1,Memphis,2
1,0,4,0,0,0,10,4,40,Tony,0,0,0,31,5,4,Tony Allen,8,9,Allen,G,2,Memphis,5
3,1,1,2,2,100,7,3,43,Andrew,2,2,100,31,1,3,Andrew Harrison,10,2,Harrison,G,0,Memphis,3
1,0,1,1,1,100,2,1,50,James,2,2,100,24,0,0,James Ennis III,5,1,Ennis,N/A,0,Memphis,0
4,2,2,2,1,50,3,1,33,Vince,2,1,50,22,0,5,Vince Carter,4,2,Carter,N/A,2,Memphis,0
2,0,6,3,1,33,17,10,59,Zach,0,0,0,25,2,2,Zach Randolph,21,8,Randolph,N/A,0,Memphis,1
2,0,2,8,6,75,12,8,67,Troy,0,0,0,18,1,3,Troy Daniels,22,3,Daniels,N/A,0,Memphis,0
0,0,1,0,0,0,0,0,0,Jarell,0,0,0,4,0,2,Jarell Martin,0,1,Martin,N/A,0,Memphis,0
4,0,1,0,0,0,1,0,0,Wade,0,0,0,4,0,0,Wade Baldwin IV,0,1,Baldwin,N/A,0,Memphis,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Mike,N/A,N/A,N/A,N/A,N/A,N/A,Mike Conley,N/A,N/A,Conley,N/A,N/A,Memphis,N/A
