p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Blanco,,,,,,,,,,Henry Blanco,,,,,,,,,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Floyd,,,,,,,,,,Cliff Floyd,,,,,,,,,Cliff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Giles,,,,,,,,,,Brian Giles,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Eckstein,,0,,2B,0,,0,0,5,David Eckstein,,2,1.000,,.268,,,0,David,,,,,1,,,0,.668,,200,,0,,,0,,1,,3,,,0,1,0,0,1,Padres,0,.343,0,.325
,Salazar,,,,,,,,,,Oscar Salazar,,,,,,,,,Oscar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Gonzalez,,0,,1B,0,,0,0,4,Adrian Gonzalez,,2,1.000,,.273,,,1,Adrian,,,,,7,,,1,.956,,300,,0,,,3,,1,,1,,,0,1,1,0,2,Padres,0,.550,0,.406
,Bell,,,,,,,,,,Heath Bell,,,,,,,,,Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Alfonzo,,,,,,,,,,Eliezer Alfonzo,,,,,,,,,Eliezer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Rodriguez,,,,,,,,,,Luis Antonio Rodriguez,,,,,,,,,Luis Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Hill,,,,,,,,,,Shawn Hill,,,,,,,,,Shawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
10,Correia,3,1,2,P,1,28,0,0,3,Kevin Correia,10,2,1.000,0,.119,0,62,3,Kevin,0,5,,0,3,7,2/3,0,.302,0,900,,0,76,true,0,4.29,0,23,0,0,100,0,0,1,0,0,Padres,0,.143,0,.159
,Adams,,,,,,,,,,Mike Adams,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Baek,,,,,,,,,,Cha Seung Baek,,,,,,,,,Cha Seung,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Stauffer,,,,,,,,,,Tim Stauffer,,,,,,,,,Tim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Young,,,,,,,,,,Chris Young,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Webb,,,,,,,,,,Ryan Webb,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Macias,,0,,CF,1,,0,0,3,Drew Macias,,2,1.000,,.195,,,3,Drew,,,,,4,,,1,.706,,800,,0,,,0,,0,,1,,,0,1,0,0,0,Padres,0,.366,0,.340
,Gwynn Jr.,,,,,,,,,,Tony Gwynn Jr.,,,,,,,,,Tony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Kouzmanoff,,0,,3B,1,,0,0,3,Kevin Kouzmanoff,,3,1.000,,.256,,,2,Kevin,,,,,0,,,2,.726,,400,,0,,,2,,0,,0,,,0,1,0,0,0,Padres,0,.421,0,.305
,Worrell,,,,,,,,,,Mark Worrell,,,,,,,,,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Blanks,,,,,,,,,,Kyle Blanks,,,,,,,,,Kyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Headley,,0,,LF,0,,0,0,3,Chase Headley,,2,1.000,,.258,,,3,Chase,,,,,3,,,2,.727,,500,,0,,,0,,1,,1,,,0,1,0,0,2,Padres,0,.391,0,.336
,Russell,,,,,,,,,,Adam Russell,,,,,,,,,Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
