AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
4,0,4,5,0,0,8,2,25,Mikal,8,5,62,35,2,5,Mikal Bridges,9,6,Bridges,F,3,Phoenix,0
1,3,3,3,2,67,16,7,44,Josh,4,2,50,33,2,3,Josh Jackson,18,5,Jackson,F,0,Phoenix,3
0,1,8,0,0,0,10,8,80,Deandre,0,0,0,32,1,3,Deandre Ayton,16,9,Ayton,C,0,Phoenix,2
6,0,7,5,3,60,19,9,47,Devin,7,6,86,35,1,5,Devin Booker,27,8,Booker,G,0,Phoenix,5
3,0,2,5,1,20,12,4,33,Tyler,0,0,0,32,3,3,Tyler Johnson,9,5,Johnson,G,1,Phoenix,2
1,0,3,3,0,0,10,3,30,Kelly,3,1,33,20,0,3,Kelly Oubre Jr.,7,3,Oubre,N/A,1,Phoenix,2
1,0,4,0,0,0,6,2,33,Richaun,6,6,100,16,5,5,Richaun Holmes,10,9,Holmes,N/A,0,Phoenix,1
3,0,3,4,0,0,7,2,29,Elie,2,2,100,18,0,3,Elie Okobo,6,3,Okobo,N/A,0,Phoenix,2
3,0,5,2,0,0,3,1,33,Dragan,0,0,0,15,1,1,Dragan Bender,2,6,Bender,N/A,0,Phoenix,0
0,0,0,0,0,0,0,0,0,Jamal,0,0,0,4,0,0,Jamal Crawford,0,0,Crawford,N/A,0,Phoenix,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Troy,N/A,N/A,N/A,N/A,N/A,N/A,Troy Daniels,N/A,N/A,Daniels,N/A,N/A,Phoenix,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jawun,N/A,N/A,N/A,N/A,N/A,N/A,Jawun Evans,N/A,N/A,Evans,N/A,N/A,Phoenix,N/A
3,0,4,7,1,14,9,3,33,Harrison,2,2,100,30,0,2,Harrison Barnes,9,4,Barnes,F,2,Sacramento,3
2,3,4,3,0,0,12,4,33,Nemanja,2,2,100,22,4,4,Nemanja Bjelica,10,8,Bjelica,F,1,Sacramento,0
2,5,5,0,0,0,5,3,60,Willie,10,4,40,27,3,2,Willie Cauley-Stein,10,8,Cauley-Stein,C,1,Sacramento,1
0,1,3,9,3,33,15,6,40,Buddy,4,3,75,26,3,2,Buddy Hield,18,6,Hield,G,1,Sacramento,1
9,0,6,4,2,50,11,5,46,De'Aaron,6,5,83,32,0,2,De'Aaron Fox,17,6,Fox,G,2,Sacramento,2
1,1,6,2,1,50,15,10,67,Marvin,13,11,85,32,1,2,Marvin Bagley III,32,7,Bagley,N/A,1,Sacramento,1
5,1,5,1,0,0,10,5,50,Bogdan,6,4,67,27,0,3,Bogdan Bogdanovic,14,5,Bogdanovic,N/A,3,Sacramento,4
4,0,2,5,2,40,5,2,40,Yogi,1,1,100,15,0,1,Yogi Ferrell,7,2,Ferrell,N/A,1,Sacramento,0
0,0,3,0,0,0,1,0,0,Alec,0,0,0,21,0,0,Alec Burks,0,3,Burks,N/A,0,Sacramento,0
0,0,0,0,0,0,1,0,0,Harry,0,0,0,9,0,3,Harry Giles III,0,0,Giles,N/A,0,Sacramento,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Corey,N/A,N/A,N/A,N/A,N/A,N/A,Corey Brewer,N/A,N/A,Brewer,N/A,N/A,Sacramento,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kosta,N/A,N/A,N/A,N/A,N/A,N/A,Kosta Koufos,N/A,N/A,Koufos,N/A,N/A,Sacramento,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Frank,N/A,N/A,N/A,N/A,N/A,N/A,Frank Mason,N/A,N/A,Mason,N/A,N/A,Sacramento,N/A
