p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Ordonez,,0,,DH,2,,0,0,3,Magglio Ordonez,,1,.000,,.181,,,0,Magglio,,,,,0,,,1,,,600,,0,,,0,,0,,0,,,0,1,0,0,0,Tigers,0,,0,
,Guillen,,,,,,,,,,Carlos Guillen,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Penny,,,,,,,,,,Brad Penny,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Inge,,0,,3B,2,,0,0,2,Brandon Inge,,1,1.000,,.200,,,0,Brandon,,,,,2,,,0,,,800,,0,,,1,,0,,0,,,0,0,0,0,1,Tigers,0,,1,
,Benoit,,,,,,,,,,Joaquin Benoit,,,,,,,,,Joaquin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Thomas,,,,,,,,,,Brad Thomas,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Martinez,,0,,C,0,,0,0,3,Victor Martinez,,1,1.000,,.258,,,1,Victor,,,,,3,,,0,,,500,,0,,,0,,0,,1,,,0,0,1,0,0,Tigers,0,,0,
1,Valverde,2,0,0,P,0,5,0,0,0,Jose Valverde,2,,1.000,0,.000,1,14,0,Jose,6,1,,0,0,1,,0,,0,,,0,,,1,1.98,0,3,0,1,21,0,0,0,0,0,Tigers,0,,0,
,Cabrera,,0,,1B,1,,0,0,4,Miguel Cabrera,,2,1.000,,.339,,,2,Miguel,,,,,7,,,0,,,400,,0,,,2,,0,,0,,,0,0,1,0,0,Tigers,0,,0,
,Santiago,,0,,SS,0,,0,0,3,Ramon Santiago,,2,1.000,,.293,,,2,Ramon,,,,,2,,,0,,,900,,0,,,3,,0,,1,,,0,1,0,0,0,Tigers,0,,0,
,Peralta,,,,,,,,,,Jhonny Peralta,,,,,,,,,Jhonny,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Kelly,,1,,CF-RF,0,,0,1,2,Don Kelly,,3,1.000,,.219,,,0,Don,,,,,3,,,0,,,100,,0,,,0,,0,,0,,,0,1,0,0,0,Tigers,0,,0,
,Raburn,,0,,LF,1,,0,1,2,Ryan Raburn,,,1.000,,.229,,,0,Ryan,,,,,2,,,0,,,700,,0,,,0,,0,,0,,,0,1,1,0,0,Tigers,0,,0,
,Verlander,,,,,,,,,,Justin Verlander,,,,,,,,,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Zumaya,,,,,,,,,,Joel Zumaya,,,,,,,,,Joel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Boesch,,0,,RF,1,,0,0,3,Brennan Boesch,,1,1.000,,.318,,,0,Brennan,,,,,2,,,0,,,300,,0,,,0,,0,,2,,,1,1,0,0,3,Tigers,0,,1,
