p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Jackson,,,,,,,,,,Edwin Jackson,,,,,,,,,Edwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Baker,,,,,,,,,,John Baker,,,,,,,,,John,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Sweeney,,0,,PH,0,,0,0,1,Ryan Sweeney,,1,.000,,.233,,,0,Ryan,,,,,0,,,0,.614,,901,,0,,,0,,0,,0,,,0,0,0,0,0,Cubs,0,.333,0,.281
,Schierholtz,,,,,,,,,,Nate Schierholtz,,,,,,,,,Nate,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
3,Rondon,2,0,0,P,0,5,0,0,0,Hector Rondon,2,,.000,3,.000,0,12,0,Hector,14,2,true,0,0,1,,0,.000,1,903,,0,51,,0,3.35,0,3,0,0,19,0,0,0,0,0,Cubs,0,.000,0,.000
,Ruggiano,,0,,RF,3,,0,0,2,Justin Ruggiano,,,1.000,,.281,,,1,Justin,,,,,2,,,0,.767,,500,,0,,,0,,0,,0,,,0,0,0,0,1,Cubs,0,.427,1,.340
,Wright,,,,,,,,,,Wesley Wright,,,,,,,,,Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
2,Arrieta,3,1,2,P,0,26,0,0,1,Jake Arrieta,6,1,1.000,0,.125,1,59,0,Jake,0,7,,0,1,7,,0,.327,0,900,,0,72,true,0,2.11,0,21,0,1,96,0,0,1,0,0,Cubs,0,.167,0,.160
,Villanueva,,,,,,,,,,Carlos Villanueva,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Castillo,,0,,C,1,,0,0,3,Welington Castillo,,1,1.000,,.237,,,1,Welington,,,,,7,,,0,.668,,700,,0,,,2,,0,,1,,,0,0,0,0,0,Cubs,0,.380,0,.288
,McDonald,,,,,,,,,,James McDonald,,,,,,,,,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Coghlan,,0,,LF,1,,0,0,3,Chris Coghlan,,,.000,,.282,,,1,Chris,,,,,0,,,1,.810,,200,,0,,,0,,0,,2,,,0,1,0,0,0,Cubs,0,.452,0,.358
,Strop,,,,,,,,,,Pedro Strop,,,,,,,,,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Doubront,,,,,,,,,,Felix Doubront,,,,,,,,,Felix,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Valbuena,,0,,3B,0,,0,0,3,Luis Valbuena,,2,1.000,,.249,,,2,Luis,,,,,1,,,0,.761,,600,,0,,,0,,0,,0,,,0,0,1,0,1,Cubs,0,.429,0,.332
,Wood,,,,,,,,,,Travis Wood,,,,,,,,,Travis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
3,Schlitter,0,0,0,P,0,3,0,0,0,Brian Schlitter,2,,.000,3,1.000,0,15,0,Brian,0,0,,0,0,1,,0,2.000,12,902,,0,53,,0,3.64,0,3,0,0,23,0,0,0,0,0,Cubs,0,1.000,0,1.000
,Fujikawa,,,,,,,,,,Kyuji Fujikawa,,,,,,,,,Kyuji,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Wada,,,,,,,,,,Tsuyoshi Wada,,,,,,,,,Tsuyoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
