AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
4,3,10,3,1,33,11,6,55,Rudy,4,3,75,36,0,3,Rudy Gay,16,10,Gay,F,4,Sacramento,2
0,3,3,0,0,0,2,0,0,Quincy,0,0,0,13,0,1,Quincy Acy,0,3,Acy,F,0,Sacramento,0
2,2,7,2,2,100,24,14,58,DeMarcus,12,9,75,36,2,3,DeMarcus Cousins,39,9,Cousins,C,1,Sacramento,3
2,0,1,2,1,50,4,3,75,Ben,0,0,0,13,0,1,Ben McLemore,7,1,McLemore,G,0,Sacramento,3
12,1,5,1,0,0,6,2,33,Rajon,0,0,0,31,0,4,Rajon Rondo,4,5,Rondo,G,1,Sacramento,4
1,2,3,0,0,0,7,4,57,Willie,2,2,100,23,2,1,Willie Cauley-Stein,10,5,Cauley-Stein,N/A,1,Sacramento,0
5,0,4,2,0,0,7,3,43,Darren,4,3,75,32,0,2,Darren Collison,9,4,Collison,N/A,1,Sacramento,2
2,0,8,4,2,50,6,4,67,Omri,6,4,67,23,1,3,Omri Casspi,14,9,Casspi,N/A,1,Sacramento,2
0,1,3,0,0,0,4,3,75,Kosta,0,0,0,12,1,0,Kosta Koufos,6,4,Koufos,N/A,0,Sacramento,0
0,0,0,3,1,33,12,4,33,Marco,0,0,0,20,0,0,Marco Belinelli,9,0,Belinelli,N/A,0,Sacramento,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,James,N/A,N/A,N/A,N/A,N/A,N/A,James Anderson,N/A,N/A,Anderson,N/A,N/A,Sacramento,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Caron,N/A,N/A,N/A,N/A,N/A,N/A,Caron Butler,N/A,N/A,Butler,N/A,N/A,Sacramento,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Seth,N/A,N/A,N/A,N/A,N/A,N/A,Seth Curry,N/A,N/A,Curry,N/A,N/A,Sacramento,N/A
1,0,1,4,1,25,14,5,36,Danilo,7,6,86,37,0,0,Danilo Gallinari,17,1,Gallinari,F,1,Denver,0
1,1,4,0,0,0,9,6,67,Kenneth,2,1,50,22,3,3,Kenneth Faried,13,7,Faried,F,1,Denver,0
6,0,9,2,1,50,8,4,50,Nikola,4,4,100,20,4,5,Nikola Jokic,13,13,Jokic,C,2,Denver,2
3,0,1,2,0,0,9,2,22,Gary,0,0,0,25,1,1,Gary Harris,4,2,Harris,G,1,Denver,0
4,1,0,4,1,25,13,5,39,Emmanuel,0,0,0,26,0,2,Emmanuel Mudiay,11,0,Mudiay,G,1,Denver,0
0,0,4,1,0,0,11,5,46,Joffrey,0,0,0,23,2,2,Joffrey Lauvergne,10,6,Lauvergne,N/A,0,Denver,2
4,0,4,4,4,100,8,5,63,Darrell,0,0,0,25,1,5,Darrell Arthur,14,5,Arthur,N/A,2,Denver,1
4,0,6,7,2,29,18,6,33,Will,6,4,67,27,0,3,Will Barton,18,6,Barton,N/A,0,Denver,0
4,0,3,2,1,50,7,3,43,D.J.,3,3,100,22,0,3,D.J. Augustin,10,3,Augustin,N/A,1,Denver,4
0,1,0,1,0,0,3,0,0,JaKarr,0,0,0,14,1,1,JaKarr Sampson,0,1,Sampson,N/A,1,Denver,3
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Mike,N/A,N/A,N/A,N/A,N/A,N/A,Mike Miller,N/A,N/A,Miller,N/A,N/A,Denver,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jameer,N/A,N/A,N/A,N/A,N/A,N/A,Jameer Nelson,N/A,N/A,Nelson,N/A,N/A,Denver,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jusuf,N/A,N/A,N/A,N/A,N/A,N/A,Jusuf Nurkic,N/A,N/A,Nurkic,N/A,N/A,Denver,N/A
