p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Castillo,,0,,2B,1,,0,0,4,Luis Castillo,,2,1.000,,.306,,,0,Luis,,,,,1,,,0,.748,,200,,0,,,5,,0,,1,,,0,0,0,0,0,Mets,0,.353,0,.395
,Delgado,,,,,,,,,,Carlos Delgado,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Dessens,,,,,,,,,,Elmer Dessens,,,,,,,,,Elmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Sheffield,,,,,,,,,,Gary Sheffield,,,,,,,,,Gary,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Tatis,,1,,LF,2,,0,0,2,Fernando Tatis,,1,1.000,,.271,,,2,Fernando,,,,,1,,,0,.749,,500,,0,,,0,,0,,0,,,0,0,0,0,0,Mets,0,.420,0,.329
,Cora,,,,,,,,,,Alex Cora,,,,,,,,,Alex,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Martinez,,,,,,,,,,Ramon Martinez,,,,,,,,,Ramon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Beltran,,,,,,,,,,Carlos Beltran,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Figueroa,,,,,,,,,,Nelson Figueroa,,,,,,,,,Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Schneider,,0,,C,0,,0,0,0,Brian Schneider,,,1.000,,.201,,,0,Brian,,,,,2,,,0,.603,,501,,0,,,0,,0,,0,,,0,0,0,0,0,Mets,0,.321,0,.282
,Santana,,,,,,,,,,Johan Santana,,,,,,,,,Johan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
6,Redding,4,0,2,P,1,26,0,0,2,Tim Redding,3,,1.000,0,.080,2,67,0,Tim,0,4,,0,0,7,,0,.160,0,900,,0,65,true,2,5.25,0,21,1,1,98,0,0,0,0,0,Mets,0,.080,0,.080
,Putz,,,,,,,,,,J.J. Putz,,,,,,,,,J.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Valdez,,0,,SS,0,,0,0,3,Wilson Valdez,,4,1.000,,.246,,,2,Wilson,,,,,3,,,0,.629,,700,,0,,,2,,0,,0,,,0,0,0,0,0,Mets,0,.304,0,.325
