p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Hunter,,0,,RF,0,,0,0,4,Torii Hunter,,2,1.000,,.280,,,0,Torii,,,,,3,,,0,.808,,200,,0,,,0,,0,,1,,,0,0,1,0,0,Twins,0,.480,0,.328
,Mauer,,0,,1B,1,,0,0,4,Joe Mauer,,1,1.000,,.281,,,0,Joe,,,,,8,,,0,.707,,300,,0,,,0,,0,,2,,,0,0,0,0,0,Twins,0,.367,0,.340
1,Boyer,1,0,0,P,0,4,0,0,0,Blaine Boyer,1,,.000,0,.000,0,6,0,Blaine,0,1,,0,0,1,,0,.000,5,,,0,45,,0,2.50,0,3,0,0,11,0,0,0,0,0,Twins,0,.000,0,.000
,Stauffer,,,,,,,,,,Tim Stauffer,,,,,,,,,Tim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Suzuki,,0,,C,3,,0,0,4,Kurt Suzuki,,1,1.000,,.230,,,5,Kurt,,,,,4,,,0,.634,,500,,0,,,0,,0,,0,,,0,0,0,0,0,Twins,0,.330,0,.304
,Nolasco,,,,,,,,,,Ricky Nolasco,,,,,,,,,Ricky,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Bernier,,,,,,,,,,Doug Bernier,,,,,,,,,Doug,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
0,Perkins,2,0,0,P,0,5,0,0,0,Glen Perkins,0,,1.000,0,.000,0,10,0,Glen,12,0,true,0,0,1,,0,.000,0,,,0,42,,1,1.10,0,3,0,0,11,0,0,0,0,0,Twins,0,.000,0,.000
,Robinson,,,,,,,,,,Shane Robinson,,,,,,,,,Shane,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Nunez,,,,,,,,,,Eduardo Nunez,,,,,,,,,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
