AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
2,0,4,4,1,25,12,6,50,Evan,2,2,100,26,0,1,Evan Fournier,15,4,Fournier,F,0,Orlando,5
3,1,3,2,1,50,13,8,62,Aaron,3,0,0,33,1,2,Aaron Gordon,17,4,Gordon,F,2,Orlando,2
0,1,6,0,0,0,2,1,50,Dewayne,0,0,0,15,2,1,Dewayne Dedmon,2,8,Dedmon,C,0,Orlando,0
1,1,1,2,2,100,14,8,57,Victor,0,0,0,24,0,2,Victor Oladipo,18,1,Oladipo,G,2,Orlando,1
4,1,2,3,0,0,9,1,11,CJ,1,1,100,24,0,1,CJ Watson,3,2,Watson,G,0,Orlando,3
1,0,5,1,0,0,7,1,14,Ersan,4,2,50,29,4,3,Ersan Ilyasova,4,9,Ilyasova,N/A,0,Orlando,2
0,0,0,0,0,0,8,2,25,Jason,4,2,50,11,1,3,Jason Smith,6,1,Smith,N/A,0,Orlando,1
3,0,3,4,2,50,8,4,50,Mario,2,1,50,27,2,2,Mario Hezonja,11,5,Hezonja,N/A,1,Orlando,1
2,0,2,2,0,0,6,1,17,Devyn,2,1,50,19,0,1,Devyn Marble,3,2,Marble,N/A,1,Orlando,0
3,0,1,6,1,17,9,1,11,Shabazz,0,0,0,24,0,0,Shabazz Napier,3,1,Napier,N/A,0,Orlando,0
0,0,1,2,0,0,3,1,33,Andrew,0,0,0,8,1,0,Andrew Nicholson,2,2,Nicholson,N/A,0,Orlando,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Brandon,N/A,N/A,N/A,N/A,N/A,N/A,Brandon Jennings,N/A,N/A,Jennings,N/A,N/A,Orlando,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Elfrid,N/A,N/A,N/A,N/A,N/A,N/A,Elfrid Payton,N/A,N/A,Payton,N/A,N/A,Orlando,N/A
2,1,5,5,3,60,8,4,50,Al-Farouq,0,0,0,23,2,2,Al-Farouq Aminu,11,7,Aminu,F,1,Portland,0
0,1,4,2,0,0,7,2,29,Noah,0,0,0,21,1,3,Noah Vonleh,4,5,Vonleh,F,0,Portland,2
3,0,9,0,0,0,6,4,67,Mason,2,1,50,27,2,4,Mason Plumlee,9,11,Plumlee,C,0,Portland,1
3,0,0,6,2,33,17,8,47,CJ,0,0,0,29,1,0,CJ McCollum,18,1,McCollum,G,0,Portland,3
10,0,3,6,2,33,11,6,55,Damian,5,5,100,30,1,1,Damian Lillard,19,4,Lillard,G,0,Portland,4
4,0,5,5,3,60,9,5,56,Meyers,0,0,0,21,0,2,Meyers Leonard,13,5,Leonard,N/A,0,Portland,0
0,0,2,0,0,0,2,2,100,Ed,0,0,0,13,0,1,Ed Davis,4,2,Davis,N/A,0,Portland,1
1,0,4,4,2,50,8,6,75,Allen,4,4,100,24,1,2,Allen Crabbe,18,5,Crabbe,N/A,0,Portland,1
4,1,4,4,3,75,6,4,67,Gerald,0,0,0,20,0,2,Gerald Henderson,11,4,Henderson,N/A,1,Portland,1
2,0,0,1,1,100,2,1,50,Brian,0,0,0,8,0,0,Brian Roberts,3,0,Roberts,N/A,0,Portland,1
0,0,2,1,1,100,3,2,67,Maurice,0,0,0,8,0,2,Maurice Harkless,5,2,Harkless,N/A,0,Portland,1
3,0,2,1,0,0,3,2,67,Pat,0,0,0,8,1,0,Pat Connaughton,4,3,Connaughton,N/A,0,Portland,0
2,0,2,0,0,0,2,1,50,Chris,0,0,0,8,0,1,Chris Kaman,2,2,Kaman,N/A,0,Portland,0
