p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Hudson,,,,,,,,,,Tim Hudson,,,,,,,,,Tim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Johnson,,0,,PR,0,,0,0,0,Reed Johnson,,,.000,,.254,,,0,Reed,,,,,0,,,0,.700,,906,,0,,,0,,0,,0,,,0,1,0,0,0,Braves,0,.381,0,.319
,Laird,,,,,,,,,,Gerald Laird,,,,,,,,,Gerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Ayala,,,,,,,,,,Luis Ayala,,,,,,,,,Luis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Upton,,0,,CF,0,,0,0,4,Melvin Upton,,2,1.000,,.166,,,1,Melvin,,,,,5,,,0,.576,,600,,0,,,0,,0,,2,,,2,3,0,0,3,Braves,1,.312,0,.264
,Maholm,,,,,,,,,,Paul Maholm,,,,,,,,,Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,McCann,,0,,C,1,,0,0,4,Brian McCann,,,1.000,,.255,,,0,Brian,,,,,10,,,0,.822,,500,,0,,,1,,1,,2,,,0,1,1,0,0,Braves,0,.480,0,.342
,O'Flaherty,,,,,,,,,,Eric O'Flaherty,,,,,,,,,Eric,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Medlen,,,,,,,,,,Kris Medlen,,,,,,,,,Kris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Martinez,,,,,,,,,,Cristhian Martinez,,,,,,,,,Cristhian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Johnson,,0,,3B,0,,0,0,3,Chris Johnson,,,.000,,.324,,,1,Chris,,,,,0,,,0,.818,,800,,0,,,0,,0,,2,,,0,0,1,0,1,Braves,0,.459,0,.359
,DeWitt,,,,,,,,,,Blake DeWitt,,,,,,,,,Blake,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Pena,,0,,PH,0,,0,0,1,Ramiro Pena,,,.000,,.280,,,0,Ramiro,,,,,0,,,0,.785,,801,,0,,,0,,0,,0,,,0,0,1,0,0,Braves,0,.452,0,.333
,Upton,,0,,LF,3,,0,0,4,Justin Upton,,,1.000,,.250,,,2,Justin,,,,,2,,,1,.842,,300,,0,,,0,,0,,1,,,0,0,0,0,1,Braves,0,.483,0,.359
,Schafer,,0,,PH,0,,0,0,1,Jordan Schafer,,,.000,,.302,,,0,Jordan,,,,,0,,,0,.840,,901,,0,,,0,,0,,1,,,0,0,0,0,0,Braves,0,.438,0,.402
,Venters,,,,,,,,,,Jonny Venters,,,,,,,,,Jonny,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
