inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Felipe Paulino,0,3,2,Erick Aybar,['Erick Aybar'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,top,0,[],N/A,0,1,1,Bobby Abreu,['N/A'],['Erick Aybar'],['N/A'],Stolen Base 2B,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Felipe Paulino,1,2,3,Bobby Abreu,['N/A'],['Erick Aybar'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Felipe Paulino,2,0,1,Torii Hunter,['N/A'],['N/A'],['Erick Aybar'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Felipe Paulino,3,1,1,Alberto Callaspo,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Tyler Chatwood,1,1,0,Alex Gordon,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Tyler Chatwood,2,2,1,Melky Cabrera,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Tyler Chatwood,2,3,1,Eric Hosmer,['Eric Hosmer'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Tyler Chatwood,3,3,2,Jeff Francoeur,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Felipe Paulino,1,3,3,Russell Branyan,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Felipe Paulino,2,0,0,Mark Trumbo,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Felipe Paulino,3,2,2,Hank Conger,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Tyler Chatwood,1,0,2,Billy Butler,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Tyler Chatwood,1,1,1,Mike Aviles,['Mike Aviles'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Tyler Chatwood,2,0,1,Chris Getz,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Tyler Chatwood,3,1,0,Matt Treanor,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Felipe Paulino,0,2,2,Alexi Amarista,['Alexi Amarista'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Felipe Paulino,0,2,1,Peter Bourjos,['Peter Bourjos'],['Alexi Amarista'],['N/A'],Field Error,N/A,0,0,N/A,N/A,Mike Aviles
3,top,0,[],Felipe Paulino,0,0,1,Erick Aybar,['Erick Aybar'],['Peter Bourjos'],['Alexi Amarista'],Single,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Felipe Paulino,1,2,3,Bobby Abreu,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Felipe Paulino,3,0,1,Torii Hunter,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Tyler Chatwood,1,0,2,Alcides Escobar,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Tyler Chatwood,1,4,0,Alex Gordon,['Alex Gordon'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Tyler Chatwood,2,0,0,Melky Cabrera,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],N/A,2,3,2,Eric Hosmer,['N/A'],['Alex Gordon'],['N/A'],Stolen Base 2B,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Tyler Chatwood,3,3,2,Eric Hosmer,['N/A'],['Alex Gordon'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
4,top,0,[],Felipe Paulino,1,3,3,Alberto Callaspo,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
4,top,0,[],Felipe Paulino,2,1,2,Russell Branyan,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
4,top,0,[],Felipe Paulino,3,1,1,Mark Trumbo,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
4,bottom,0,[],Tyler Chatwood,1,3,2,Jeff Francoeur,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
4,bottom,0,[],Tyler Chatwood,1,0,1,Billy Butler,['Billy Butler'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
4,bottom,0,[],Tyler Chatwood,3,0,1,Mike Aviles,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,0,0,N/A,N/A,N/A
5,top,0,[],Felipe Paulino,0,0,1,Hank Conger,['Hank Conger'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
5,top,0,[],Felipe Paulino,1,0,2,Alexi Amarista,['Alexi Amarista'],['N/A'],['N/A'],Forceout,N/A,0,0,N/A,N/A,N/A
5,top,0,[],Felipe Paulino,3,1,0,Peter Bourjos,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,0,0,N/A,N/A,N/A
5,bottom,0,[],Tyler Chatwood,1,1,1,Chris Getz,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
5,bottom,0,[],Tyler Chatwood,2,1,3,Matt Treanor,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
5,bottom,0,[],Tyler Chatwood,3,0,0,Alcides Escobar,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
6,top,0,[],Greg Holland,1,1,3,Erick Aybar,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
6,top,0,[],Greg Holland,2,1,3,Bobby Abreu,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
6,top,0,[],Greg Holland,3,1,3,Torii Hunter,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
6,bottom,0,[],Tyler Chatwood,1,2,2,Alex Gordon,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
6,bottom,0,[],Tyler Chatwood,2,0,3,Melky Cabrera,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
6,bottom,0,[],Tyler Chatwood,3,3,2,Eric Hosmer,['N/A'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
