p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Clark,,0,,PH,0,,0,0,1,Tony Clark,,1,.000,,.239,,,1,Tony,,,,,0,,,0,.681,,904,,0,,,0,,0,,0,,,0,0,0,0,0,Padres,0,.307,0,.374
,Estes,,,,,,,,,,Shawn Estes,,,,,,,,,Shawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Giles,,,,,,,,,,Brian Giles,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Tomko,,,,,,,,,,Brett Tomko,,,,,,,,,Brett,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
1,Corey,0,0,0,P,0,2,0,0,0,Bryan Corey,1,,.000,2,.000,0,6,0,Bryan,0,0,,0,0,0,2/3,0,.000,4,902,,0,52,,0,5.06,0,2,0,0,10,0,0,0,0,0,Padres,0,.000,0,.000
,Barrett,,,,,,,,,,Michael Barrett,,,,,,,,,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
9,Wolf,6,0,3,P,0,25,0,0,2,Randy Wolf,6,1,1.000,0,.147,6,55,0,Randy,0,1,,0,0,5,,0,.370,0,900,true,0,29,,1,4.66,0,15,0,6,96,0,0,1,0,0,Padres,0,.176,0,.194
,Ambres,,0,,PH,0,,0,0,1,Chip Ambres,,,.000,,.200,,,1,Chip,,,,,0,,,0,.533,,907,,0,,,0,,0,,0,,,0,0,1,0,0,Padres,0,.200,0,.333
,Bard,,,,,,,,,,Josh Bard,,,,,,,,,Josh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Gonzalez,,0,,1B,1,,0,0,4,Adrian Gonzalez,,2,1.000,,.276,,,2,Adrian,,,,,8,,,0,.848,,300,,0,,,1,,0,,0,,,0,0,1,0,0,Padres,0,.503,0,.345
,Peavy,,,,,,,,,,Jake Peavy,,,,,,,,,Jake,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Gerut,,0,,RF,2,,0,0,3,Jody Gerut,,,1.000,,.279,,,1,Jody,,,,,5,,,1,.750,,600,,0,,,0,,0,,1,,,0,0,0,1,0,Padres,0,.403,0,.347
,Bell,,,,,,,,,,Heath Bell,,,,,,,,,Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Greene,,0,,SS,1,,0,0,4,Khalil Greene,,3,1.000,,.216,,,3,Khalil,,,,,3,,,0,.593,,700,,0,,,3,,0,,0,,,0,0,0,0,0,Padres,0,.329,0,.264
,Rodriguez,,0,,2B,1,,0,0,4,Luis Antonio Rodriguez,,2,1.000,,.154,,,0,Luis Antonio,,,,,1,,,0,.354,,200,,0,,,2,,0,,1,,,0,0,0,0,0,Padres,0,.154,0,.200
,Adams,,,,,,,,,,Mike Adams,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
5,Baek,4,0,0,P,0,8,0,0,0,Cha Seung Baek,2,,1.000,0,.111,3,17,0,Cha Seung,0,0,,0,0,1,1/3,0,.422,0,905,,0,34,,1,5.25,0,4,0,3,23,0,0,0,0,0,Padres,0,.222,0,.200
,Hairston,,0,,CF,1,,0,0,4,Scott Hairston,,,1.000,,.259,,,1,Scott,,,,,5,,,0,.811,,100,,0,,,0,,0,,1,,,0,1,2,0,0,Padres,0,.506,0,.305
,Stauffer,,,,,,,,,,Tim Stauffer,,,,,,,,,Tim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Young,,,,,,,,,,Chris Young,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Myrow,,,,,,,,,,Brian Myrow,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Iguchi,,,,,,,,,,Tadahito Iguchi,,,,,,,,,Tadahito,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
2,Meredith,3,0,0,P,0,4,0,0,0,Cla Meredith,0,,.000,5,.000,2,6,0,Cla,0,1,,0,0,0,1/3,0,.000,10,901,,0,38,,0,4.23,0,1,0,2,8,0,0,0,0,0,Padres,0,.000,0,.000
,Carlin,,,,,,,,,,Luke Carlin,,,,,,,,,Luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Kouzmanoff,,0,,3B,1,,0,0,4,Kevin Kouzmanoff,,,1.000,,.274,,,0,Kevin,,,,,1,,,0,.761,,400,,0,,,0,,0,,3,,,1,1,0,0,2,Padres,0,.441,0,.320
,Headley,,0,,LF,0,,0,0,3,Chase Headley,,2,1.000,,.280,,,3,Chase,,,,,2,,,1,.829,,500,,0,,,0,,0,,1,,,1,1,1,0,1,Padres,0,.527,0,.302
,Cameron,,,,,,,,,,Kevin Cameron,,,,,,,,,Kevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Gonzalez,,,,,,,,,,Edgar Gonzalez,,,,,,,,,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
4,Banks,2,0,0,P,0,5,0,0,0,Josh Banks,2,,.000,0,.083,1,8,0,Josh,0,0,,1,0,1,,0,.237,0,903,,0,45,,0,3.20,0,3,0,1,14,0,0,0,0,0,Padres,0,.083,0,.154
,Hundley,,0,,C,2,,0,0,4,Nick Hundley,,,1.000,,.211,,,1,Nick,,,,,2,,,0,.501,,800,,0,,,0,,0,,1,,,0,0,1,0,0,Padres,0,.263,0,.238
4,Thatcher,1,0,0,P,0,3,0,0,0,Joe Thatcher,0,,.000,2,.000,0,4,0,Joe,0,0,,0,0,0,2/3,0,.000,5,906,,0,50,,0,6.75,0,2,0,0,5,0,0,0,0,0,Padres,0,.000,0,.000
,Glavine,,,,,,,,,,Tom Glavine,,,,,,,,,Tom,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Hampton,,,,,,,,,,Mike Hampton,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Jones,,0,,3B,3,,0,0,2,Chipper Jones,,,.000,,.376,,,1,Chipper,,,,,0,,,2,1.086,,300,,0,,,0,,0,,0,,,0,1,0,0,1,Braves,0,.614,1,.472
,Kotsay,,0,,CF,1,,0,0,5,Mark Kotsay,,3,1.000,,.279,,,2,Mark,,,,,2,,,0,.723,,700,,0,,,0,,0,,2,,,0,2,0,0,1,Braves,0,.394,0,.329
7,Hudson,0,0,0,P,0,3,0,0,0,Tim Hudson,9,,.000,0,.111,0,6,0,Tim,0,0,,0,0,1,,0,.274,0,301,,0,53,,0,3.13,0,3,0,0,11,0,0,0,0,0,Braves,0,.139,0,.135
,Carlyle,,,,,,,,,,Buddy Carlyle,,,,,,,,,Buddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Miller,,0,,C,0,,0,0,0,Corky Miller,,,1.000,,.093,,,0,Corky,,,,,1,,,0,.333,,302,,0,,,1,,0,,0,,,0,0,0,0,0,Braves,0,.163,0,.170
0,Gonzalez,2,0,0,P,0,5,0,0,0,Michael Gonzalez,0,,.000,0,.000,1,15,0,Michael,3,2,,1,0,1,,0,.000,0,601,,0,47,,0,2.53,0,3,0,1,23,0,0,0,0,0,Braves,0,.000,0,.000
,Soriano,,,,,,,,,,Rafael Soriano,,,,,,,,,Rafael,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Teixeira,,0,,1B,3,,0,0,5,Mark Teixeira,,,1.000,,.271,,,4,Mark,,,,,11,,,0,.857,,400,,0,,,1,,2,,2,,,0,2,0,0,2,Braves,0,.484,0,.373
,Acosta,,,,,,,,,,Manny Acosta,,,,,,,,,Manny,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Infante,,,,,,,,,,Omar Infante,,,,,,,,,Omar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
