p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Buehrle,,,,,,,,,,Mark Buehrle,,,,,,,,,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
4,Dickey,5,0,2,P,0,24,0,0,0,R.A. Dickey,6,,.000,0,.000,2,66,0,R.A.,0,3,,2,0,5,1/3,0,.000,0,,,0,51,,0,4.20,0,16,0,2,101,0,0,0,0,0,Blue Jays,0,.000,0,.000
,Reyes,,0,,SS,1,,0,0,5,Jose Reyes,,1,1.000,,.268,,,0,Jose,,,,,3,,,0,.747,,100,,0,,,7,,0,,3,,,1,1,0,0,1,Blue Jays,2,.414,0,.333
,Navarro,,0,,PH-C,1,,0,0,1,Dioner Navarro,,,1.000,,.258,,,1,Dioner,,,,,3,,,1,.642,,801,,0,,,0,,0,,0,,,0,0,0,0,0,Blue Jays,0,.335,0,.307
,Encarnacion,,0,,1B,0,,0,0,3,Edwin Encarnacion,,1,1.000,,.270,,,0,Edwin,,,,,13,,,1,.962,,500,,0,,,0,,0,,2,,,1,1,0,0,3,Blue Jays,0,.602,0,.360
2,McGowan,1,0,0,P,0,4,0,0,0,Dustin McGowan,3,,1.000,0,.000,0,9,0,Dustin,0,0,,0,0,1,2/3,0,.000,5,,,0,53,,1,4.09,0,5,0,0,14,0,0,0,0,0,Blue Jays,0,.000,0,.000
,Bautista,,0,,RF,1,,0,0,3,Jose Bautista,,,1.000,,.309,,,1,Jose,,,,,1,,,1,.985,,300,,0,,,0,,1,,1,,,0,1,1,0,0,Blue Jays,0,.549,0,.436
,Izturis,,,,,,,,,,Maicer Izturis,,,,,,,,,Maicer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Santos,,,,,,,,,,Sergio Santos,,,,,,,,,Sergio,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
0,Janssen,3,0,0,P,0,6,0,0,0,Casey Janssen,1,,.000,2,.000,2,15,0,Casey,11,1,,0,0,1,,0,.000,0,,,0,40,true,0,1.42,0,3,0,2,22,0,0,0,0,0,Blue Jays,0,.000,0,.000
,Redmond,,,,,,,,,,Todd Redmond,,,,,,,,,Todd,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Cecil,,,,,,,,,,Brett Cecil,,,,,,,,,Brett,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Delabar,,,,,,,,,,Steve Delabar,,,,,,,,,Steve,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Lind,,0,,DH,1,,0,0,4,Adam Lind,,1,.000,,.331,,,4,Adam,,,,,0,,,0,.940,,400,,0,,,0,,0,,0,,,0,0,2,0,0,Blue Jays,0,.525,0,.415
,Morrow,,,,,,,,,,Brandon Morrow,,,,,,,,,Brandon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Kratz,,0,,PR,0,,0,0,0,Erik Kratz,,,.000,,.236,,,0,Erik,,,,,0,,,0,.663,,802,,0,,,0,,0,,0,,,0,1,0,0,0,Blue Jays,0,.400,0,.263
,Happ,,,,,,,,,,J.A. Happ,,,,,,,,,J.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Rasmus,,,,,,,,,,Colby Rasmus,,,,,,,,,Colby,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Francisco,,0,,3B,0,,0,0,3,Juan Francisco,,2,1.000,,.248,,,1,Juan,,,,,0,,,0,.876,,600,,0,,,2,,0,,0,,,0,0,2,0,0,Blue Jays,0,.549,0,.327
,Cabrera,,0,,LF,2,,0,0,4,Melky Cabrera,,,.000,,.304,,,1,Melky,,,,,0,,,0,.830,,200,,0,,,0,,0,,1,,,0,1,1,0,0,Blue Jays,0,.485,0,.345
,Tolleson,,0,,2B,0,,0,0,1,Steve Tolleson,,,1.000,,.286,,,2,Steve,,,,,1,,,0,.901,,601,,0,,,0,,0,,0,,,0,0,1,0,0,Blue Jays,0,.536,0,.365
,Thole,,0,,C,0,,0,0,1,Josh Thole,,1,1.000,,.316,,,0,Josh,,,,,2,,,1,.742,,800,,0,,,1,,0,,0,,,0,0,0,0,0,Blue Jays,0,.351,0,.391
,Gose,,0,,CF,1,,1,0,3,Anthony Gose,,,1.000,,.229,,,3,Anthony,,,,,3,,,1,.633,,900,,0,,,0,,0,,0,,,0,0,2,0,0,Blue Jays,0,.300,0,.333
,Lawrie,,0,,2B-3B,1,,0,0,4,Brett Lawrie,,1,1.000,,.242,,,2,Brett,,,,,1,,,0,.718,,700,,0,,,3,,0,,2,,,0,0,0,0,0,Blue Jays,0,.430,0,.288
,Jenkins,,,,,,,,,,Chad Jenkins,,,,,,,,,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Hutchison,,,,,,,,,,Drew Hutchison,,,,,,,,,Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
1,Loup,0,0,1,P,0,3,0,0,0,Aaron Loup,2,,1.000,3,.000,0,6,0,Aaron,2,1,,0,0,1,,0,.000,12,,,0,53,,1,3.45,0,3,0,0,12,0,0,0,0,0,Blue Jays,0,.000,0,.000
,Stroman,,,,,,,,,,Marcus Stroman,,,,,,,,,Marcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Pillar,,0,,LF,0,,0,0,1,Kevin Pillar,,,.000,,.250,,,0,Kevin,,,,,0,,,0,.576,,201,,0,,,0,,0,,1,,,0,0,0,0,1,Blue Jays,0,.333,0,.243
1,Guerrier,1,0,2,P,0,7,0,0,0,Matt Guerrier,0,,.000,1,.000,1,14,0,Matt,0,3,,0,0,1,1/3,0,.000,0,,true,0,49,,0,2.84,0,4,0,1,26,0,0,0,0,0,Twins,0,.000,0,.000
,Mauer,,0,,1B,1,,0,0,4,Joe Mauer,,4,1.000,,.259,,,1,Joe,,,,,7,,,0,.666,,300,,0,,,1,,0,,0,,,0,0,0,0,0,Twins,0,.330,0,.336
,Willingham,,0,,LF,0,,0,0,4,Josh Willingham,,1,1.000,,.303,,,0,Josh,,,,,1,,,0,1.000,,400,,0,,,0,,0,,1,,,0,0,2,1,0,Twins,0,.545,0,.455
,Correia,,,,,,,,,,Kevin Correia,,,,,,,,,Kevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Morales,,0,,DH,0,,0,0,3,Kendrys Morales,,1,.000,,.333,,,1,Kendrys,,,,,0,,,1,.833,,600,,0,,,0,,0,,1,,,0,0,1,0,0,Twins,0,.333,0,.500
,Suzuki,,0,,C,0,,0,0,4,Kurt Suzuki,,1,1.000,,.307,,,0,Kurt,,,,,9,,,0,.784,,800,,0,,,0,,1,,3,,,0,1,0,0,1,Twins,0,.409,0,.375
5,Nolasco,7,0,2,P,0,25,0,0,0,Ricky Nolasco,4,,.000,0,.000,4,71,0,Ricky,0,6,,2,0,5,2/3,0,.000,0,,,0,43,,0,5.70,0,17,0,4,114,0,0,0,0,0,Twins,0,.000,0,.000
,Perkins,,,,,,,,,,Glen Perkins,,,,,,,,,Glen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Fuld,,,,,,,,,,Sam Fuld,,,,,,,,,Sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Burton,,,,,,,,,,Jared Burton,,,,,,,,,Jared,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
