p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Burnett,,,,,,,,,,A.J. Burnett,,,,,,,,,A.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Rollins,,,,,,,,,,Jimmy Rollins,,,,,,,,,Jimmy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Utley,,0,,2B,1,,0,1,3,Chase Utley,,1,1.000,,.277,,,1,Chase,,,,,1,,,0,.764,,300,,0,,,2,,0,,1,,,0,0,0,0,1,Phillies,1,.419,0,.345
,Byrd,,0,,RF,0,,0,0,3,Marlon Byrd,,,1.000,,.265,,,1,Marlon,,,,,1,,,1,.771,,500,,0,,,0,,0,,1,,,0,0,2,0,0,Phillies,0,.458,0,.313
,Nieves,,,,,,,,,,Wil Nieves,,,,,,,,,Wil,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Lee,,,,,,,,,,Cliff Lee,,,,,,,,,Cliff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Williams,,,,,,,,,,Jerome Williams,,,,,,,,,Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Howard,,0,,1B,1,,0,0,4,Ryan Howard,,1,1.000,,.224,,,2,Ryan,,,,,11,,,0,.689,,400,,0,,,0,,0,,0,,,0,0,2,0,0,Phillies,0,.381,0,.308
,Sizemore,,,,,,,,,,Grady Sizemore,,,,,,,,,Grady,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Adams,,,,,,,,,,Mike Adams,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Hamels,,,,,,,,,,Cole Hamels,,,,,,,,,Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Blanco,,,,,,,,,,Andres Blanco,,,,,,,,,Andres,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Ruiz,,0,,C,0,,0,0,3,Carlos Ruiz,,3,.889,,.258,,,3,Carlos,,,,,8,,,0,.739,,700,,1,,,0,,0,,0,,,0,0,1,0,0,Phillies,0,.386,0,.353
,Gwynn Jr.,,,,,,,,,,Tony Gwynn Jr.,,,,,,,,,Tony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
2,Papelbon,1,0,0,P,0,4,0,0,0,Jonathan Papelbon,2,,.000,3,.000,0,10,0,Jonathan,36,1,true,0,0,1,,0,.000,0,401,,0,52,,0,1.61,0,3,0,0,13,0,0,0,0,0,Phillies,0,.000,0,.000
,Kendrick,,,,,,,,,,Kyle Kendrick,,,,,,,,,Kyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Bastardo,,,,,,,,,,Antonio Bastardo,,,,,,,,,Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,O'Sullivan,,,,,,,,,,Sean O'Sullivan,,,,,,,,,Sean,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Jimenez,,,,,,,,,,Cesar Jimenez,,,,,,,,,Cesar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Garcia,,,,,,,,,,Luis Garcia,,,,,,,,,Luis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillies,,,,
,Brown,,0,,LF,2,,0,0,3,Domonic Brown,,1,1.000,,.232,,,3,Domonic,,,,,3,,,1,.633,,600,,0,,,1,,0,,0,,,0,0,0,0,0,Phillies,0,.349,0,.284
