rally,ball_round,time,winner_score,loser_score,getpoint_player,ball_type,lose_reason,win_reason
1,8,00:08:16,1,0,Akane YAMAGUCHI,clear,goes out of bounds,opponent goes out of bounds
2,22,00:08:54,1,1,CHEN Yufei,drop,opponent wins by landing,wins by landing
3,17,00:09:29,2,1,Akane YAMAGUCHI,wrist smash,goes out of bounds,opponent goes out of bounds
4,13,00:10:02,2,2,CHEN Yufei,smash,goes out of bounds,opponent goes out of bounds
5,18,00:10:39,2,3,CHEN Yufei,lob,goes out of bounds,opponent goes out of bounds
6,18,00:11:17,3,3,Akane YAMAGUCHI,rush,opponent wins by landing,wins by landing
7,7,00:11:43,4,3,Akane YAMAGUCHI,push,landing judgment error,opponent landing judgment error
8,16,00:12:16,5,3,Akane YAMAGUCHI,smash,hits the net,opponent hits the net
9,6,00:12:45,5,4,CHEN Yufei,drop,opponent wins by landing,wins by landing
10,6,00:13:10,5,5,CHEN Yufei,clear,goes out of bounds,opponent goes out of bounds
11,13,00:13:40,6,5,Akane YAMAGUCHI,drop,hits the net,opponent hits the net
12,4,00:14:01,7,5,Akane YAMAGUCHI,return net,goes out of bounds,opponent goes out of bounds
13,9,00:14:23,8,5,Akane YAMAGUCHI,rush,opponent wins by landing,wins by landing
14,22,00:15:08,9,5,Akane YAMAGUCHI,wrist smash,goes out of bounds,opponent goes out of bounds
15,1,00:15:30,9,6,CHEN Yufei,long service,goes out of bounds,opponent goes out of bounds
16,10,00:15:56,10,6,Akane YAMAGUCHI,net shot,landing judgment error,opponent landing judgment error
17,5,00:16:18,10,7,CHEN Yufei,net shot,fails to clear the net,opponent fails to clear the net
18,2,00:16:37,10,8,CHEN Yufei,drop,goes out of bounds,opponent goes out of bounds
19,5,00:17:00,11,8,Akane YAMAGUCHI,lob,goes out of bounds,opponent goes out of bounds
20,20,00:18:36,11,9,CHEN Yufei,smash,opponent wins by landing,wins by landing
21,16,00:19:24,12,9,Akane YAMAGUCHI,smash,opponent wins by landing,wins by landing
22,22,00:20:08,13,9,Akane YAMAGUCHI,net shot,fails to clear the net,opponent fails to clear the net
23,8,00:20:40,14,9,Akane YAMAGUCHI,clear,goes out of bounds,opponent goes out of bounds
24,5,00:21:14,14,10,CHEN Yufei,clear,goes out of bounds,opponent goes out of bounds
25,14,00:21:47,15,10,Akane YAMAGUCHI,wrist smash,opponent wins by landing,wins by landing
26,12,00:22:20,16,10,Akane YAMAGUCHI,wrist smash,goes out of bounds,opponent goes out of bounds
27,14,00:23:15,17,10,Akane YAMAGUCHI,net shot,fails to clear the net,opponent fails to clear the net
28,5,00:23:38,18,10,Akane YAMAGUCHI,defensive return lob,opponent wins by landing,wins by landing
29,12,00:24:05,18,11,CHEN Yufei,wrist smash,opponent wins by landing,wins by landing
30,10,00:24:36,19,11,Akane YAMAGUCHI,lob,landing judgment error,opponent landing judgment error
31,9,00:25:04,19,12,CHEN Yufei,net shot,fails to clear the net,opponent fails to clear the net
32,5,00:25:26,20,12,Akane YAMAGUCHI,smash,hits the net,opponent hits the net
33,26,00:26:08,21,12,Akane YAMAGUCHI,clear,goes out of bounds,opponent goes out of bounds
