inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Guillermo Moscoso,1,2,3,Austin Jackson,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Guillermo Moscoso,2,3,2,Don Kelly,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Guillermo Moscoso,3,1,3,Delmon Young,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Justin Verlander,1,2,2,Jemile Weeks,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Justin Verlander,1,0,1,Scott Sizemore,['Scott Sizemore'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Justin Verlander,3,3,3,Coco Crisp,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Guillermo Moscoso,1,0,2,Miguel Cabrera,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Guillermo Moscoso,1,4,2,Victor Martinez,['Victor Martinez'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Guillermo Moscoso,2,0,3,Alex Avila,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Guillermo Moscoso,3,3,2,Carlos Guillen,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Justin Verlander,0,4,2,Josh Willingham,['Josh Willingham'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Justin Verlander,2,2,2,David DeJesus,['N/A'],['N/A'],['N/A'],Double Play,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Justin Verlander,3,2,3,Chris Carter,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Guillermo Moscoso,1,2,1,Andy Dirks,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Guillermo Moscoso,2,3,1,Ramon Santiago,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Guillermo Moscoso,3,2,3,Austin Jackson,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Justin Verlander,1,1,3,Brandon Allen,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Justin Verlander,2,1,2,Kurt Suzuki,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Justin Verlander,3,1,1,Eric Sogard,['N/A'],['N/A'],['N/A'],Pop Out,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Guillermo Moscoso,1,2,3,Don Kelly,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Guillermo Moscoso,2,0,1,Delmon Young,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Guillermo Moscoso,3,0,2,Miguel Cabrera,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Justin Verlander,1,1,1,Jemile Weeks,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Justin Verlander,2,0,0,Scott Sizemore,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Justin Verlander,2,1,0,Coco Crisp,['Coco Crisp'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Justin Verlander,3,3,0,Josh Willingham,['N/A'],['N/A'],['N/A'],Pop Out,N/A,N/A,N/A,N/A,N/A,N/A
5,top,0,[],Guillermo Moscoso,0,1,2,Victor Martinez,['Victor Martinez'],['N/A'],['N/A'],Field Error,N/A,N/A,N/A,N/A,N/A,Guillermo Moscoso
5,top,0,[],Guillermo Moscoso,1,2,3,Alex Avila,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
5,top,0,[],Guillermo Moscoso,1,4,1,Ryan Raburn,['Ryan Raburn'],['Victor Martinez'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
5,top,0,[],Guillermo Moscoso,2,2,2,Andy Dirks,['N/A'],['N/A'],['Victor Martinez'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
5,top,0,[],Guillermo Moscoso,3,2,2,Ramon Santiago,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
5,bottom,0,[],Justin Verlander,1,3,2,David DeJesus,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
5,bottom,0,[],Justin Verlander,2,2,3,Chris Carter,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
5,bottom,0,[],Justin Verlander,2,4,1,Brandon Allen,['Brandon Allen'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
5,bottom,0,[],Justin Verlander,3,2,0,Kurt Suzuki,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
6,top,1,[],Guillermo Moscoso,0,0,1,Austin Jackson,['N/A'],['N/A'],['N/A'],Home Run,N/A,0,1,1,N/A,N/A
