inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Ty Blach,1,2,3,Enrique Hernandez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Ty Blach,2,3,0,Corey Seager,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Ty Blach,2,1,1,Justin Turner,['Justin Turner'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Ty Blach,3,3,2,Yasiel Puig,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Clayton Kershaw,1,0,1,Hunter Pence,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Clayton Kershaw,1,0,0,Christian Arroyo,['Christian Arroyo'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Clayton Kershaw,2,0,2,Eduardo Nunez,['Eduardo Nunez'],['N/A'],['N/A'],Forceout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Clayton Kershaw,2,4,2,Buster Posey,['Buster Posey'],['Eduardo Nunez'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Clayton Kershaw,3,2,2,Brandon Crawford,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Ty Blach,1,2,1,Adrian Gonzalez,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Ty Blach,2,2,2,Yasmani Grandal,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Ty Blach,3,2,3,Chris Taylor,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Clayton Kershaw,1,0,1,Nick Hundley,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Clayton Kershaw,2,0,1,Joe Panik,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Clayton Kershaw,3,1,0,Drew Stubbs,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Ty Blach,1,0,0,Cody Bellinger,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Ty Blach,2,2,2,Clayton Kershaw,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Ty Blach,3,1,1,Enrique Hernandez,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Clayton Kershaw,0,2,1,Ty Blach,['N/A'],['Ty Blach'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Clayton Kershaw,0,1,2,Hunter Pence,['Hunter Pence'],['N/A'],['Ty Blach'],Single,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Clayton Kershaw,1,1,3,Christian Arroyo,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Clayton Kershaw,2,0,3,Eduardo Nunez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
3,bottom,1,['Ty Blach'],Clayton Kershaw,2,0,1,Buster Posey,['Buster Posey'],['Hunter Pence'],['N/A'],Single,N/A,1,0,1,N/A,N/A
3,bottom,0,[],Clayton Kershaw,3,1,2,Brandon Crawford,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,0,N/A,N/A,N/A
4,top,0,[],Ty Blach,0,4,2,Corey Seager,['Corey Seager'],['N/A'],['N/A'],Walk,N/A,1,0,N/A,N/A,N/A
4,top,0,[],Ty Blach,0,0,0,Justin Turner,['Justin Turner'],['Corey Seager'],['N/A'],Single,N/A,1,0,N/A,N/A,N/A
4,top,1,['Corey Seager'],Ty Blach,0,1,0,Yasiel Puig,['Yasiel Puig'],['N/A'],['Justin Turner'],Single,N/A,1,1,1,N/A,N/A
4,top,1,['Justin Turner'],Ty Blach,1,1,0,Adrian Gonzalez,['Adrian Gonzalez'],['N/A'],['N/A'],Forceout,N/A,1,2,1,N/A,N/A
4,top,0,[],Ty Blach,3,1,1,Yasmani Grandal,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,1,2,N/A,N/A,N/A
4,bottom,0,[],Clayton Kershaw,1,0,2,Nick Hundley,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,2,N/A,N/A,N/A
4,bottom,0,[],Clayton Kershaw,1,2,1,Joe Panik,['Joe Panik'],['N/A'],['N/A'],Single,N/A,1,2,N/A,N/A,N/A
4,bottom,0,[],Clayton Kershaw,2,2,3,Drew Stubbs,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
4,bottom,0,[],Clayton Kershaw,3,1,1,Ty Blach,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,2,N/A,N/A,N/A
5,top,0,[],Ty Blach,0,0,2,Chris Taylor,['Chris Taylor'],['N/A'],['N/A'],Single,N/A,1,2,N/A,N/A,N/A
5,top,0,[],Ty Blach,1,3,2,Cody Bellinger,['N/A'],['N/A'],['N/A'],Lineout,N/A,1,2,N/A,N/A,N/A
5,top,0,[],Ty Blach,2,0,2,Clayton Kershaw,['N/A'],['Chris Taylor'],['N/A'],Sac Bunt,N/A,1,2,N/A,N/A,N/A
5,top,0,[],Ty Blach,3,0,1,Enrique Hernandez,['N/A'],['N/A'],['N/A'],Lineout,N/A,1,2,N/A,N/A,N/A
5,bottom,0,[],Clayton Kershaw,1,0,0,Hunter Pence,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,2,N/A,N/A,N/A
5,bottom,0,[],Clayton Kershaw,2,2,3,Christian Arroyo,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
5,bottom,0,[],Clayton Kershaw,3,0,0,Eduardo Nunez,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,2,N/A,N/A,N/A
6,top,0,[],Cory Gearrin,1,1,0,Corey Seager,['N/A'],['N/A'],['N/A'],Lineout,N/A,1,2,N/A,N/A,N/A
6,top,0,[],Cory Gearrin,2,0,1,Justin Turner,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,2,N/A,N/A,N/A
6,top,0,[],Cory Gearrin,3,2,3,Yasiel Puig,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
6,bottom,0,[],Clayton Kershaw,1,0,0,Buster Posey,['N/A'],['N/A'],['N/A'],Lineout,N/A,1,2,N/A,N/A,N/A
6,bottom,0,[],Clayton Kershaw,2,1,3,Brandon Crawford,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
6,bottom,0,[],Clayton Kershaw,3,0,3,Nick Hundley,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
7,top,0,[],Cory Gearrin,0,1,0,Adrian Gonzalez,['N/A'],['Adrian Gonzalez'],['N/A'],Double,N/A,1,2,N/A,N/A,N/A
7,top,0,[],Cory Gearrin,0,4,1,Yasmani Grandal,['Yasmani Grandal'],['N/A'],['N/A'],Walk,N/A,1,2,N/A,N/A,N/A
7,top,0,[],Cory Gearrin,1,1,1,Chris Taylor,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,2,N/A,N/A,N/A
7,top,0,[],George Kontos,1,1,1,Cody Bellinger,['N/A'],['Yasmani Grandal'],['Adrian Gonzalez'],Wild Pitch,N/A,1,2,N/A,N/A,N/A
7,top,0,[],George Kontos,1,4,1,Cody Bellinger,['Cody Bellinger'],['Yasmani Grandal'],['Adrian Gonzalez'],Intent Walk,N/A,1,2,N/A,N/A,N/A
7,top,0,[],George Kontos,2,0,0,Clayton Kershaw,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,2,N/A,N/A,N/A
7,top,0,[],George Kontos,3,3,3,Andrew Toles,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
7,bottom,0,[],Clayton Kershaw,1,1,2,Joe Panik,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,2,N/A,N/A,N/A
7,bottom,0,[],Clayton Kershaw,2,1,3,Drew Stubbs,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
7,bottom,0,[],Clayton Kershaw,2,1,1,Gorkys Hernandez,['Gorkys Hernandez'],['N/A'],['N/A'],Single,N/A,1,2,N/A,N/A,N/A
7,bottom,0,[],Clayton Kershaw,3,1,1,Hunter Pence,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,2,N/A,N/A,N/A
8,top,0,[],Hunter Strickland,0,0,0,Corey Seager,['Corey Seager'],['N/A'],['N/A'],Single,N/A,1,2,N/A,N/A,N/A
8,top,0,[],Hunter Strickland,1,1,1,Justin Turner,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,2,N/A,N/A,N/A
8,top,0,[],N/A,1,3,1,Yasiel Puig,['N/A'],['Corey Seager'],['N/A'],Stolen Base 2B,N/A,1,2,N/A,N/A,N/A
8,top,0,[],Hunter Strickland,1,4,1,Yasiel Puig,['Yasiel Puig'],['Corey Seager'],['N/A'],Walk,N/A,1,2,N/A,N/A,N/A
8,top,0,[],Hunter Strickland,2,0,0,Adrian Gonzalez,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,2,N/A,N/A,N/A
8,top,0,[],Hunter Strickland,3,1,3,Yasmani Grandal,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
8,bottom,0,[],Pedro Baez,1,0,0,Christian Arroyo,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,2,N/A,N/A,N/A
8,bottom,0,[],Pedro Baez,2,3,2,Eduardo Nunez,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,2,N/A,N/A,N/A
8,bottom,0,[],Kenley Jansen,2,0,0,Buster Posey,['Buster Posey'],['N/A'],['N/A'],Single,N/A,1,2,N/A,N/A,N/A
8,bottom,0,[],Kenley Jansen,2,2,2,Brandon Crawford,['Brandon Crawford'],['N/A'],['Buster Posey'],Single,N/A,1,2,N/A,N/A,N/A
8,bottom,0,[],Kenley Jansen,3,3,3,Brandon Belt,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
9,top,0,[],Neil Ramirez,1,0,3,Chris Taylor,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
9,top,0,[],Neil Ramirez,1,3,0,Cody Bellinger,['Cody Bellinger'],['N/A'],['N/A'],Single,N/A,1,2,N/A,N/A,N/A
9,top,0,[],Neil Ramirez,2,0,3,Scott Van Slyke,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
9,top,0,[],Neil Ramirez,3,0,0,Andrew Toles,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,2,N/A,N/A,N/A
9,bottom,0,[],Kenley Jansen,1,1,3,Joe Panik,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
9,bottom,0,[],Kenley Jansen,2,1,0,Drew Stubbs,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,2,N/A,N/A,N/A
9,bottom,0,[],Kenley Jansen,3,0,2,Conor Gillaspie,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,2,N/A,N/A,N/A
