inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Jaime Garcia,1,3,2,Jason Bourgeois,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Jaime Garcia,2,1,3,Angel Sanchez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Jaime Garcia,3,1,3,Hunter Pence,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Bud Norris,1,0,1,Aaron Miles,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,1,[],Bud Norris,1,3,2,Colby Rasmus,['N/A'],['N/A'],['N/A'],Home Run,N/A,1,0,1,N/A,N/A
1,bottom,0,[],Bud Norris,2,2,3,Albert Pujols,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,0,N/A,N/A,N/A
1,bottom,0,[],Bud Norris,3,1,3,Matt Holliday,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,0,N/A,N/A,N/A
2,top,0,[],Jaime Garcia,0,2,1,Carlos Lee,['Carlos Lee'],['N/A'],['N/A'],Single,N/A,1,0,N/A,N/A,N/A
2,top,0,[],Jaime Garcia,0,2,1,Jeff Keppinger,['Jeff Keppinger'],['Carlos Lee'],['N/A'],Single,N/A,1,0,N/A,N/A,N/A
2,top,1,['Carlos Lee'],Jaime Garcia,0,0,2,Pedro Feliz,['Pedro Feliz'],['N/A'],['Jeff Keppinger'],Field Error,N/A,1,1,N/A,1,Aaron Miles
2,top,1,['Jeff Keppinger'],Jaime Garcia,1,0,2,Chris Johnson,['N/A'],['N/A'],['N/A'],Sac Fly,N/A,1,2,1,N/A,N/A
2,top,0,[],Jaime Garcia,2,1,2,Jason Castro,['Jason Castro'],['N/A'],['N/A'],Forceout,N/A,1,2,N/A,N/A,N/A
2,top,0,[],Jaime Garcia,2,1,0,Bud Norris,['Bud Norris'],['Jason Castro'],['N/A'],Single,N/A,1,2,N/A,N/A,N/A
2,top,1,['Jason Castro'],Jaime Garcia,2,1,1,Jason Bourgeois,['N/A'],['Jason Bourgeois'],['Bud Norris'],Double,N/A,1,3,1,N/A,N/A
2,top,2,"['Bud Norris', 'Jason Bourgeois']",Jaime Garcia,2,1,0,Angel Sanchez,['N/A'],['Angel Sanchez'],['N/A'],Double,N/A,1,5,2,N/A,N/A
2,top,0,[],Jaime Garcia,3,2,1,Hunter Pence,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,5,N/A,N/A,N/A
2,bottom,0,[],Bud Norris,1,1,2,Allen Craig,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,5,N/A,N/A,N/A
