AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
4,0,7,7,4,57,12,6,50,Jae,2,2,100,40,1,3,Jae Crowder,18,8,Crowder,F,0,Boston,2
3,2,3,2,0,0,14,7,50,Kelly,1,1,100,26,2,3,Kelly Olynyk,15,5,Olynyk,F,1,Boston,2
7,0,3,3,1,33,11,7,64,Al,2,1,50,37,0,2,Al Horford,16,3,Horford,C,1,Boston,2
3,0,5,7,1,14,19,7,37,Avery,4,4,100,39,0,4,Avery Bradley,19,5,Bradley,G,1,Boston,2
6,0,0,5,1,20,9,1,11,Marcus,5,5,100,40,1,1,Marcus Smart,8,1,Smart,G,2,Boston,3
0,0,4,3,1,33,4,2,50,Jonas,4,4,100,21,1,1,Jonas Jerebko,9,5,Jerebko,N/A,1,Boston,0
0,0,0,1,1,100,5,3,60,Jaylen,2,2,100,20,0,1,Jaylen Brown,9,0,Brown,N/A,0,Boston,1
3,0,0,3,1,33,5,2,40,Terry,0,0,0,15,2,0,Terry Rozier,5,2,Rozier,N/A,1,Boston,0
0,0,0,0,0,0,0,0,0,Tyler,0,0,0,2,0,0,Tyler Zeller,0,0,Zeller,N/A,0,Boston,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Gerald,N/A,N/A,N/A,N/A,N/A,N/A,Gerald Green,N/A,N/A,Green,N/A,N/A,Boston,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Amir,N/A,N/A,N/A,N/A,N/A,N/A,Amir Johnson,N/A,N/A,Johnson,N/A,N/A,Boston,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jordan,N/A,N/A,N/A,N/A,N/A,N/A,Jordan Mickey,N/A,N/A,Mickey,N/A,N/A,Boston,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,James,N/A,N/A,N/A,N/A,N/A,N/A,James Young,N/A,N/A,Young,N/A,N/A,Boston,N/A
6,1,5,6,1,17,27,15,56,LeBron,4,3,75,38,0,4,LeBron James,34,5,James,F,1,Cleveland,5
5,2,15,5,3,60,13,6,46,Kevin,2,2,100,42,2,3,Kevin Love,17,17,Love,F,1,Cleveland,1
0,1,6,0,0,0,4,3,75,Tristan,2,1,50,37,1,2,Tristan Thompson,7,7,Thompson,C,0,Cleveland,1
3,0,0,2,1,50,4,2,50,JR,0,0,0,26,1,2,JR Smith,5,1,Smith,G,2,Cleveland,0
4,0,3,7,4,57,22,15,68,Kyrie,9,8,89,41,0,2,Kyrie Irving,42,3,Irving,G,0,Cleveland,3
0,0,0,0,0,0,0,0,0,Richard,0,0,0,6,0,1,Richard Jefferson,0,0,Jefferson,N/A,0,Cleveland,1
1,0,1,1,0,0,2,1,50,Deron,0,0,0,18,0,0,Deron Williams,2,1,Williams,N/A,1,Cleveland,2
4,0,3,0,0,0,0,0,0,Kyle,0,0,0,20,0,1,Kyle Korver,0,3,Korver,N/A,0,Cleveland,0
0,0,0,1,1,100,2,2,100,Iman,0,0,0,10,0,1,Iman Shumpert,5,0,Shumpert,N/A,0,Cleveland,1
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Channing,N/A,N/A,N/A,N/A,N/A,N/A,Channing Frye,N/A,N/A,Frye,N/A,N/A,Cleveland,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dahntay,N/A,N/A,N/A,N/A,N/A,N/A,Dahntay Jones,N/A,N/A,Jones,N/A,N/A,Cleveland,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,James,N/A,N/A,N/A,N/A,N/A,N/A,James Jones,N/A,N/A,Jones,N/A,N/A,Cleveland,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Derrick,N/A,N/A,N/A,N/A,N/A,N/A,Derrick Williams,N/A,N/A,Williams,N/A,N/A,Cleveland,N/A
