p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Blanco,,,,,,,,,,Henry Blanco,,,,,,,,,Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Floyd,,,,,,,,,,Cliff Floyd,,,,,,,,,Cliff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Giles,,,,,,,,,,Brian Giles,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Eckstein,,,,,,,,,,David Eckstein,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Salazar,,,,,,,,,,Oscar Salazar,,,,,,,,,Oscar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Gonzalez,,0,,1B,2,,0,0,2,Adrian Gonzalez,,,1.000,,.249,,,1,Adrian,,,,,8,,,2,,,300,,0,,,1,,0,,0,,,0,0,0,0,0,Padres,0,,0,
,Peavy,,,,,,,,,,Jake Peavy,,,,,,,,,Jake,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
1,Bell,2,0,0,P,0,5,0,0,0,Heath Bell,3,,.000,1,.000,2,20,0,Heath,24,3,,1,0,1,,0,,0,803,,0,,,0,2.06,0,3,0,2,28,0,0,0,0,0,Padres,0,,0,
,Alfonzo,,0,,C,0,,0,0,2,Eliezer Alfonzo,,,1.000,,.197,,,1,Eliezer,,,,,5,,,0,,,800,,0,,,1,,0,,0,,,0,0,2,0,0,Padres,0,,0,
,Rodriguez,,0,,2B,4,,0,0,4,Luis Antonio Rodriguez,,,.857,,.196,,,5,Luis Antonio,,,,,3,,,0,,,700,,1,,,3,,0,,0,,,0,0,0,0,0,Padres,0,,0,
,Hill,,,,,,,,,,Shawn Hill,,,,,,,,,Shawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Correia,,,,,,,,,,Kevin Correia,,,,,,,,,Kevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Gaudin,,,,,,,,,,Chad Gaudin,,,,,,,,,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
0,Adams,0,0,1,P,0,6,0,0,0,Mike Adams,0,,.000,1,.000,1,11,0,Mike,0,1,,0,0,1,,0,,2,802,,0,,,0,1.20,0,3,0,0,16,0,0,0,0,0,Padres,0,,0,
,Baek,,,,,,,,,,Cha Seung Baek,,,,,,,,,Cha Seung,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Stauffer,,,,,,,,,,Tim Stauffer,,,,,,,,,Tim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Young,,,,,,,,,,Chris Young,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Macias,,0,,CF,0,,0,0,4,Drew Macias,,2,1.000,,.222,,,0,Drew,,,,,1,,,0,,,500,,0,,,0,,0,,1,,,0,0,1,0,0,Padres,0,,0,
6,Geer,6,0,1,P,0,24,0,0,1,Josh Geer,1,1,1.000,0,.174,2,53,0,Josh,0,4,,1,1,6,,0,,0,900,true,0,,,2,5.84,0,18,0,2,86,0,0,0,0,0,Padres,0,,0,
,Lobaton,,0,,C,0,,0,0,1,Jose Lobaton,,,1.000,,.154,,,0,Jose,,,,,4,,,0,,,903,,0,,,0,,0,,1,,,0,0,0,0,0,Padres,0,,0,
,Gwynn Jr.,,0,,PH,0,,0,0,1,Tony Gwynn Jr.,,1,.000,,.289,,,0,Tony,,,,,0,,,0,,,901,,0,,,0,,0,,0,,,0,0,0,0,0,Padres,0,,0,
,Kouzmanoff,,0,,3B,0,,0,0,4,Kevin Kouzmanoff,,,.000,,.244,,,2,Kevin,,,,,0,,,0,,,400,,0,,,0,,0,,0,,,0,0,4,0,0,Padres,0,,0,
