inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Josh Johnson,1,0,1,Angel Pagan,['N/A'],['N/A'],['N/A'],Lineout,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Josh Johnson,2,0,2,Luis Castillo,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Josh Johnson,3,3,2,Jose Reyes,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Johan Santana,1,2,2,Chris Coghlan,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Johan Santana,2,0,3,Brian Barden,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Johan Santana,3,1,2,Hanley Ramirez,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Josh Johnson,0,0,0,Jason Bay,['Jason Bay'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Josh Johnson,0,3,2,David Wright,['N/A'],['Jason Bay'],['N/A'],Wild Pitch,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Josh Johnson,1,3,3,David Wright,['N/A'],['Jason Bay'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Josh Johnson,1,0,0,Ike Davis,['Ike Davis'],['N/A'],['Jason Bay'],Single,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Josh Johnson,2,2,3,Jeff Francoeur,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,1,['Jason Bay'],Josh Johnson,2,1,2,Rod Barajas,['Rod Barajas'],['Ike Davis'],['N/A'],Single,N/A,0,1,1,N/A,N/A
2,top,0,[],Josh Johnson,3,0,2,Johan Santana,['N/A'],['N/A'],['N/A'],Lineout,N/A,N/A,N/A,N/A,N/A,N/A
