AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
2,0,1,7,2,29,13,5,38,Justin,0,0,0,27,1,0,Justin Holiday,12,2,Holiday,F,3,New York,1
0,3,5,0,0,0,9,7,78,Maurice,2,1,50,29,2,1,Maurice Ndour,15,7,Ndour,F,1,New York,1
3,0,7,0,0,0,7,4,57,Willy,5,3,60,29,3,4,Willy Hernangomez,11,10,Hernangomez,C,2,New York,2
7,0,2,3,0,0,7,1,14,Ron,0,0,0,30,0,2,Ron Baker,2,2,Baker,G,0,New York,1
3,0,2,4,2,50,13,7,54,Courtney,0,0,0,28,1,0,Courtney Lee,16,3,Lee,G,1,New York,0
0,0,1,4,0,0,12,5,42,Mindaugas,0,0,0,23,0,0,Mindaugas Kuzminskas,10,1,Kuzminskas,N/A,0,New York,0
0,0,1,2,0,0,6,1,17,Chasson,0,0,0,18,0,0,Chasson Randle,2,1,Randle,N/A,0,New York,1
2,1,2,1,0,0,8,4,50,Kyle,2,1,50,20,1,4,Kyle O'Quinn,9,3,O'Quinn,N/A,1,New York,0
0,0,2,0,0,0,5,2,40,Marshall,2,0,0,15,5,3,Marshall Plumlee,4,7,Plumlee,N/A,0,New York,0
3,0,3,7,2,29,8,2,25,Sasha,2,1,50,21,2,2,Sasha Vujacic,7,5,Vujacic,N/A,0,New York,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Carmelo,N/A,N/A,N/A,N/A,N/A,N/A,Carmelo Anthony,N/A,N/A,Anthony,N/A,N/A,New York,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Joakim,N/A,N/A,N/A,N/A,N/A,N/A,Joakim Noah,N/A,N/A,Noah,N/A,N/A,New York,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kristaps,N/A,N/A,N/A,N/A,N/A,N/A,Kristaps Porzingis,N/A,N/A,Porzingis,N/A,N/A,New York,N/A
3,2,4,5,4,80,5,4,80,Vince,0,0,0,28,0,0,Vince Carter,12,4,Carter,F,1,Memphis,0
1,1,3,2,1,50,7,4,57,JaMychal,2,1,50,29,2,1,JaMychal Green,10,5,Green,F,0,Memphis,1
3,3,10,4,2,50,13,4,31,Marc,6,6,100,34,0,3,Marc Gasol,16,10,Gasol,C,0,Memphis,2
0,0,2,0,0,0,8,5,62,Tony,0,0,0,19,2,1,Tony Allen,10,4,Allen,G,0,Memphis,0
6,0,3,11,7,64,17,12,71,Mike,0,0,0,34,0,0,Mike Conley,31,3,Conley,G,1,Memphis,3
2,0,1,0,0,0,7,5,71,Wayne,4,3,75,32,1,3,Wayne Selden,13,2,Selden,N/A,0,Memphis,3
3,0,4,3,0,0,5,0,0,Andrew,0,0,0,22,0,4,Andrew Harrison,0,4,Harrison,N/A,1,Memphis,1
1,0,3,0,0,0,8,1,12,Zach,0,0,0,15,1,1,Zach Randolph,2,4,Randolph,N/A,0,Memphis,2
1,2,1,0,0,0,2,2,100,Brandan,0,0,0,14,1,0,Brandan Wright,4,2,Wright,N/A,0,Memphis,0
0,0,0,1,0,0,1,0,0,Troy,0,0,0,8,0,1,Troy Daniels,0,0,Daniels,N/A,0,Memphis,0
0,0,0,1,1,100,1,1,100,Wade,0,0,0,3,0,0,Wade Baldwin IV,3,0,Baldwin,N/A,0,Memphis,0
0,1,0,0,0,0,1,0,0,Deyonta,0,0,0,2,0,0,Deyonta Davis,0,0,Davis,N/A,0,Memphis,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,James,N/A,N/A,N/A,N/A,N/A,N/A,James Ennis III,N/A,N/A,Ennis,N/A,N/A,Memphis,N/A
