AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
4,0,4,5,2,40,11,4,36,Wayne,0,0,0,29,1,1,Wayne Ellington,10,5,Ellington,F,1,Brooklyn,1
2,0,5,1,0,0,20,8,40,Thaddeus,8,5,63,40,4,3,Thaddeus Young,21,9,Young,F,2,Brooklyn,1
1,3,4,1,0,0,17,10,59,Brook,5,4,80,34,3,0,Brook Lopez,24,7,Lopez,C,0,Brooklyn,1
1,0,3,2,1,50,7,2,29,Markel,0,0,0,28,0,1,Markel Brown,5,3,Brown,G,0,Brooklyn,2
9,0,8,3,1,33,13,4,31,Donald,5,5,100,34,1,1,Donald Sloan,14,9,Sloan,G,1,Brooklyn,0
1,0,1,1,1,100,5,1,20,Sergey,0,0,0,16,1,1,Sergey Karasev,3,2,Karasev,N/A,0,Brooklyn,2
0,0,3,3,0,0,7,4,57,Sean,2,2,100,24,0,2,Sean Kilpatrick,10,3,Kilpatrick,N/A,0,Brooklyn,2
3,0,0,1,0,0,4,0,0,Shane,0,0,0,15,0,2,Shane Larkin,0,0,Larkin,N/A,4,Brooklyn,3
1,0,2,0,0,0,1,0,0,Thomas,2,2,100,14,0,2,Thomas Robinson,2,2,Robinson,N/A,0,Brooklyn,0
0,1,0,0,0,0,2,0,0,Chris,0,0,0,8,1,1,Chris McCullough,0,1,McCullough,N/A,0,Brooklyn,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bojan,N/A,N/A,N/A,N/A,N/A,N/A,Bojan Bogdanovic,N/A,N/A,Bogdanovic,N/A,N/A,Brooklyn,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Willie,N/A,N/A,N/A,N/A,N/A,N/A,Willie Reed,N/A,N/A,Reed,N/A,N/A,Brooklyn,N/A
0,0,4,6,4,67,7,4,57,Robert,0,0,0,17,0,0,Robert Covington,12,4,Covington,F,0,Philadelphia,0
3,2,1,2,0,0,7,2,29,Jerami,4,3,75,17,1,1,Jerami Grant,7,2,Grant,F,0,Philadelphia,1
2,3,7,0,0,0,10,6,60,Nerlens,3,1,33,34,4,4,Nerlens Noel,13,11,Noel,C,2,Philadelphia,5
4,0,5,4,1,25,11,5,46,Hollis,0,0,0,33,2,3,Hollis Thompson,11,7,Thompson,G,1,Philadelphia,1
9,0,6,5,1,20,13,4,31,Ish,2,1,50,32,1,3,Ish Smith,10,7,Smith,G,0,Philadelphia,0
1,0,3,5,0,0,7,2,29,Isaiah,0,0,0,27,0,3,Isaiah Canaan,4,3,Canaan,N/A,0,Philadelphia,0
1,0,2,4,1,25,8,3,38,Nik,4,3,75,21,1,0,Nik Stauskas,10,3,Stauskas,N/A,0,Philadelphia,4
0,0,0,0,0,0,5,1,20,Richaun,0,0,0,12,0,1,Richaun Holmes,2,0,Holmes,N/A,1,Philadelphia,2
4,0,1,2,2,100,6,4,67,TJ,0,0,0,16,1,1,TJ McConnell,10,2,McConnell,N/A,0,Philadelphia,1
1,0,7,0,0,0,9,7,78,Carl,2,2,100,25,1,2,Carl Landry,16,8,Landry,N/A,0,Philadelphia,1
0,1,2,0,0,0,1,0,0,Elton,0,0,0,7,0,2,Elton Brand,0,2,Brand,N/A,1,Philadelphia,1
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kendall,N/A,N/A,N/A,N/A,N/A,N/A,Kendall Marshall,N/A,N/A,Marshall,N/A,N/A,Philadelphia,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sonny,N/A,N/A,N/A,N/A,N/A,N/A,Sonny Weems,N/A,N/A,Weems,N/A,N/A,Philadelphia,N/A
