inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Jesse Chavez,1,3,2,Jean Segura,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Jesse Chavez,2,2,2,Ben Gamel,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Jesse Chavez,3,2,1,Robinson Cano,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],James Paxton,1,0,1,Cameron Maybin,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],James Paxton,2,0,2,Kole Calhoun,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],James Paxton,3,1,1,Albert Pujols,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Jesse Chavez,1,3,2,Mitch Haniger,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Jesse Chavez,2,2,2,Kyle Seager,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Jesse Chavez,3,3,3,Danny Valencia,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],James Paxton,1,1,0,Yunel Escobar,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],James Paxton,2,1,2,Andrelton Simmons,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],James Paxton,3,0,2,Martin Maldonado,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Jesse Chavez,0,4,2,Guillermo Heredia,['Guillermo Heredia'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Jesse Chavez,1,1,3,Mike Zunino,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Jesse Chavez,1,1,0,Boog Powell,['Boog Powell'],['N/A'],['Guillermo Heredia'],Single,N/A,0,0,N/A,N/A,N/A
3,top,1,['Guillermo Heredia'],Jesse Chavez,1,2,2,Jean Segura,['Jean Segura'],['Boog Powell'],['N/A'],Single,N/A,0,1,1,N/A,N/A
3,top,0,[],Jesse Chavez,2,1,1,Ben Gamel,['N/A'],['Jean Segura'],['Boog Powell'],Groundout,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Jesse Chavez,2,4,0,Robinson Cano,['Robinson Cano'],['N/A'],['N/A'],Intent Walk,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Jesse Chavez,3,2,2,Mitch Haniger,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],James Paxton,1,1,0,Luis Valbuena,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],James Paxton,2,1,1,Danny Espinosa,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],James Paxton,3,1,2,Ben Revere,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
4,top,0,[],Jesse Chavez,1,2,3,Kyle Seager,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
4,top,0,[],Jesse Chavez,2,3,1,Danny Valencia,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
4,top,0,[],Jesse Chavez,3,0,0,Guillermo Heredia,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,1,N/A,N/A,N/A
4,bottom,0,[],James Paxton,1,0,0,Cameron Maybin,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
4,bottom,0,[],James Paxton,2,3,3,Kole Calhoun,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
4,bottom,0,[],James Paxton,3,1,2,Albert Pujols,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
5,top,0,[],Jesse Chavez,1,3,2,Mike Zunino,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,1,N/A,N/A,N/A
5,top,0,[],Jesse Chavez,1,1,1,Boog Powell,['Boog Powell'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
5,top,1,['Boog Powell'],Jesse Chavez,1,3,2,Jean Segura,['N/A'],['Jean Segura'],['N/A'],Double,N/A,0,2,1,N/A,N/A
5,top,0,[],Jesse Chavez,3,0,0,Ben Gamel,['N/A'],['N/A'],['N/A'],Double Play,N/A,0,2,N/A,N/A,N/A
5,bottom,0,[],James Paxton,1,2,1,Yunel Escobar,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,2,N/A,N/A,N/A
5,bottom,0,[],James Paxton,2,3,2,Andrelton Simmons,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,2,N/A,N/A,N/A
5,bottom,0,[],James Paxton,3,1,3,Martin Maldonado,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
