inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Kevin Millwood,0,3,1,Chris Coghlan,['N/A'],['Chris Coghlan'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Kevin Millwood,1,1,0,Gaby Sanchez,['N/A'],['N/A'],['Chris Coghlan'],Sac Bunt,N/A,0,0,N/A,N/A,N/A
1,top,1,['Chris Coghlan'],Kevin Millwood,1,1,0,Hanley Ramirez,['Hanley Ramirez'],['N/A'],['N/A'],Single,N/A,0,1,1,N/A,N/A
1,top,0,[],N/A,1,2,1,Jorge Cantu,['N/A'],['Hanley Ramirez'],['N/A'],Stolen Base 2B,N/A,0,1,N/A,N/A,N/A
1,top,0,[],Kevin Millwood,2,3,2,Jorge Cantu,['N/A'],['Hanley Ramirez'],['Hanley Ramirez'],Flyout,N/A,0,1,N/A,N/A,N/A
1,top,1,['Hanley Ramirez'],Kevin Millwood,2,1,2,Dan Uggla,['Dan Uggla'],['N/A'],['N/A'],Single,N/A,0,2,1,N/A,N/A
1,top,0,[],Kevin Millwood,2,2,2,Cody Ross,['Cody Ross'],['Dan Uggla'],['N/A'],Single,N/A,0,2,N/A,N/A,N/A
1,top,0,[],Kevin Millwood,3,1,2,Giancarlo Stanton,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,2,N/A,N/A,N/A
1,bottom,0,[],Nate Robertson,1,0,1,Julio Lugo,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,2,N/A,N/A,N/A
1,bottom,0,[],Nate Robertson,2,1,1,Miguel Tejada,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,2,N/A,N/A,N/A
1,bottom,0,[],Nate Robertson,3,0,1,Nick Markakis,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,2,N/A,N/A,N/A
2,top,0,[],Kevin Millwood,1,2,0,Wes Helms,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,2,N/A,N/A,N/A
2,top,0,[],Kevin Millwood,1,3,2,Ronny Paulino,['N/A'],['Ronny Paulino'],['N/A'],Double,N/A,0,2,N/A,N/A,N/A
2,top,0,[],Kevin Millwood,2,3,2,Chris Coghlan,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,2,N/A,N/A,N/A
