p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Laird,,,,,,,,,,Gerald Laird,,,,,,,,,Gerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Perez,,,,,,,,,,Oliver Perez,,,,,,,,,Oliver,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Hill,,0,,2B-3B,1,,0,0,3,Aaron Hill,,,1.000,,.224,,,2,Aaron,,,,,3,,,0,.617,,500,,0,,,1,,0,,1,,,1,1,2,0,2,D-backs,0,.333,1,.284
,Peralta,,0,,LF,0,,0,1,3,David Peralta,,1,1.000,,.266,,,1,David,,,,,1,,,0,.793,,800,,0,,,0,,0,,1,,,1,1,1,0,1,D-backs,0,.454,0,.339
,Ziegler,,,,,,,,,,Brad Ziegler,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Castillo,,0,,PH,1,,0,0,1,Welington Castillo,,,.000,,.210,,,1,Welington,,,,,0,,,0,.668,,601,,0,,,0,,0,,0,,,0,0,0,0,0,D-backs,0,.403,0,.265
,Hernandez,,,,,,,,,,David Hernandez,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Saltalamacchia,,0,,C,0,,0,0,3,Jarrod Saltalamacchia,,1,1.000,,.148,,,0,Jarrod,,,,,9,,,1,.547,,700,,0,,,1,,1,,1,,,0,0,1,0,0,D-backs,0,.284,0,.263
,Dorn,,0,,PH,0,,0,0,1,Danny Dorn,,,.000,,.179,,,0,Danny,,,,,0,,,0,.447,,904,,0,,,0,,0,,0,,,0,0,1,0,0,D-backs,0,.214,0,.233
,Pennington,,0,,2B,0,,0,0,0,Cliff Pennington,,,.000,,.216,,,0,Cliff,,,,,0,,,0,.553,,602,,0,,,0,,0,,0,,,0,0,0,0,0,D-backs,0,.239,0,.314
,Hellickson,,,,,,,,,,Jeremy Hellickson,,,,,,,,,Jeremy,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Gosewisch,,,,,,,,,,Tuffy Gosewisch,,,,,,,,,Tuffy,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Anderson,,,,,,,,,,Chase Anderson,,,,,,,,,Chase,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Goldschmidt,,0,,1B,1,,0,0,3,Paul Goldschmidt,,,1.000,,.350,,,2,Paul,,,,,5,,,1,1.098,,300,,0,,,1,,0,,0,,,0,0,2,0,0,D-backs,0,.632,0,.466
2,Delgado,1,0,0,P,0,5,0,0,0,Randall Delgado,3,,.000,2,.000,0,14,0,Randall,1,2,,0,0,1,,0,.000,3,901,,0,46,,0,3.41,0,3,0,0,21,0,0,0,0,0,D-backs,0,.000,0,.000
6,Collmenter,1,0,2,P,0,8,0,0,0,Josh Collmenter,3,,1.000,0,.208,0,25,0,Josh,0,1,,0,1,2,,0,.477,0,903,,0,47,,0,4.95,0,6,0,0,43,0,0,0,0,0,D-backs,0,.208,0,.269
,De La Rosa,,,,,,,,,,Rubby De La Rosa,,,,,,,,,Rubby,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Inciarte,,,,,,,,,,Ender Inciarte,,,,,,,,,Ender,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Burgos,,,,,,,,,,Enrique Burgos,,,,,,,,,Enrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Hudson,,,,,,,,,,Daniel Hudson,,,,,,,,,Daniel,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Corbin,,,,,,,,,,Patrick Corbin,,,,,,,,,Patrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Lamb,,0,,3B,1,,0,0,3,Jake Lamb,,2,1.000,,.273,,,0,Jake,,,,,0,,,0,.759,,600,,0,,,1,,0,,0,,,0,0,0,0,0,D-backs,0,.414,0,.345
,Owings,,0,,PH,0,,0,0,1,Chris Owings,,,.000,,.228,,,0,Chris,,,,,0,,,0,.569,,902,,0,,,0,,0,,0,,,0,0,1,0,0,D-backs,0,.320,0,.249
,Pollock,,0,,CF,0,,0,0,4,A.J. Pollock,,2,1.000,,.300,,,1,A.J.,,,,,2,,,0,.801,,200,,0,,,0,,0,,3,,,0,1,0,0,0,D-backs,0,.455,0,.346
,Hernandez,,,,,,,,,,Oscar Hernandez,,,,,,,,,Oscar,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
4,Ray,7,0,2,P,0,26,0,0,2,Robbie Ray,2,1,1.000,0,.125,4,65,3,Robbie,0,6,,0,0,6,,0,.250,0,900,true,0,52,,1,2.55,0,18,0,4,100,0,0,1,0,0,D-backs,0,.125,0,.125
,Stites,,,,,,,,,,Matt Stites,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Gosselin,,,,,,,,,,Phil Gosselin,,,,,,,,,Phil,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
