AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
1,1,4,8,4,50,12,6,50,Jonathan,0,0,0,32,1,2,Jonathan Isaac,16,5,Isaac,F,0,Orlando,1
3,0,7,7,2,29,18,9,50,Aaron,6,4,67,39,2,1,Aaron Gordon,24,9,Gordon,F,0,Orlando,2
2,0,8,1,0,0,15,5,33,Nikola,2,2,100,34,4,2,Nikola Vucevic,12,12,Vucevic,C,1,Orlando,2
2,0,2,10,5,50,21,9,43,Evan,2,2,100,34,0,3,Evan Fournier,25,2,Fournier,G,1,Orlando,2
5,0,2,1,0,0,8,5,62,D.J.,1,1,100,29,0,2,D.J. Augustin,11,2,Augustin,G,1,Orlando,1
4,0,1,3,1,33,7,3,43,Isaiah,0,0,0,26,0,3,Isaiah Briscoe,7,1,Briscoe,N/A,1,Orlando,1
3,0,6,1,0,0,5,0,0,Wes,0,0,0,20,0,3,Wes Iwundu,0,6,Iwundu,N/A,0,Orlando,3
0,0,0,0,0,0,4,3,75,Khem,0,0,0,14,3,0,Khem Birch,6,3,Birch,N/A,0,Orlando,0
1,1,4,1,1,100,3,2,67,Jarell,1,0,0,12,0,0,Jarell Martin,5,4,Martin,N/A,0,Orlando,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Troy,N/A,N/A,N/A,N/A,N/A,N/A,Troy Caupain,N/A,N/A,Caupain,N/A,N/A,Orlando,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Melvin,N/A,N/A,N/A,N/A,N/A,N/A,Melvin Frazier Jr.,N/A,N/A,Frazier,N/A,N/A,Orlando,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jerian,N/A,N/A,N/A,N/A,N/A,N/A,Jerian Grant,N/A,N/A,Grant,N/A,N/A,Orlando,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Amile,N/A,N/A,N/A,N/A,N/A,N/A,Amile Jefferson,N/A,N/A,Jefferson,N/A,N/A,Orlando,N/A
4,0,0,1,0,0,10,5,50,Jimmy,4,4,100,34,2,0,Jimmy Butler,14,2,Butler,F,3,Philadelphia,1
5,1,11,3,1,33,15,8,53,Tobias,4,4,100,34,1,2,Tobias Harris,21,12,Harris,F,2,Philadelphia,2
2,2,3,3,1,33,9,5,56,Amir,2,2,100,20,2,2,Amir Johnson,13,5,Johnson,C,1,Philadelphia,1
0,0,5,9,6,67,16,8,50,JJ,4,4,100,30,0,0,JJ Redick,26,5,Redick,G,0,Philadelphia,0
8,1,9,0,0,0,15,6,40,Ben,5,4,80,40,4,2,Ben Simmons,16,13,Simmons,G,2,Philadelphia,2
0,0,5,8,3,38,9,4,44,Mike,0,0,0,28,0,3,Mike Scott,11,5,Scott,N/A,1,Philadelphia,3
4,0,3,2,0,0,7,3,43,Jonathon,0,0,0,27,0,2,Jonathon Simmons,6,3,Simmons,N/A,1,Philadelphia,1
3,0,3,2,0,0,3,0,0,Justin,2,1,50,9,1,2,Justin Patton,1,4,Patton,N/A,0,Philadelphia,0
2,0,1,0,0,0,5,3,60,T.J.,0,0,0,17,0,0,T.J. McConnell,6,1,McConnell,N/A,0,Philadelphia,1
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jonah,N/A,N/A,N/A,N/A,N/A,N/A,Jonah Bolden,N/A,N/A,Bolden,N/A,N/A,Philadelphia,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,James,N/A,N/A,N/A,N/A,N/A,N/A,James Ennis III,N/A,N/A,Ennis,N/A,N/A,Philadelphia,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Haywood,N/A,N/A,N/A,N/A,N/A,N/A,Haywood Highsmith,N/A,N/A,Highsmith,N/A,N/A,Philadelphia,N/A
