p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Konerko,,0,,1B,2,,0,0,2,Paul Konerko,,,1.000,,.247,,,1,Paul,,,,,11,,,1,.676,,500,,0,,,0,,0,,0,,,0,0,0,0,0,White Sox,0,.359,0,.317
,Dunn,,0,,DH,2,,0,0,4,Adam Dunn,,,.000,,.217,,,2,Adam,,,,,0,,,0,.752,,400,,0,,,0,,0,,0,,,0,0,2,0,0,White Sox,0,.434,0,.318
,Floyd,,,,,,,,,,Gavin Floyd,,,,,,,,,Gavin,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Danks,,,,,,,,,,John Danks,,,,,,,,,John,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Keppinger,,,,,,,,,,Jeff Keppinger,,,,,,,,,Jeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Lindstrom,,,,,,,,,,Matt Lindstrom,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Flowers,,,,,,,,,,Tyler Flowers,,,,,,,,,Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Veal,,,,,,,,,,Donnie Veal,,,,,,,,,Donnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Purcey,,,,,,,,,,David Purcey,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,De Aza,,,,,,,,,,Alejandro De Aza,,,,,,,,,Alejandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Anderson,,,,,,,,,,Bryan Anderson,,,,,,,,,Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Danks,,0,,CF,1,,0,0,4,Jordan Danks,,1,.000,,.234,,,0,Jordan,,,,,0,,,0,.667,,100,,0,,,0,,0,,0,,,0,0,2,0,0,White Sox,0,.357,0,.310
4,Troncoso,1,0,0,P,0,3,0,0,0,Ramon Troncoso,1,,1.000,0,.000,0,6,0,Ramon,0,0,,0,0,1,,0,.000,1,,,0,51,,1,4.66,0,3,0,0,10,0,0,0,0,0,White Sox,0,.000,0,.000
,Omogrosso,,,,,,,,,,Brian Omogrosso,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
0,Leesman,1,0,0,P,0,4,0,0,0,Charlie Leesman,0,,.000,0,.000,0,12,0,Charlie,0,1,,0,0,1,,0,.000,0,,,0,52,,0,7.20,0,3,0,0,16,0,0,0,0,0,White Sox,0,.000,0,.000
,Ramirez,,0,,SS,2,,0,0,4,Alexei Ramirez,,,1.000,,.282,,,0,Alexei,,,,,4,,,0,.685,,300,,0,,,3,,0,,2,,,0,0,0,1,0,White Sox,0,.374,0,.311
,Viciedo,,0,,LF,1,,0,0,3,Dayan Viciedo,,,.000,,.265,,,0,Dayan,,,,,0,,,0,.730,,700,,0,,,0,,0,,1,,,0,0,1,0,0,White Sox,0,.427,0,.303
,Beckham,,0,,2B,0,,0,0,4,Gordon Beckham,,1,1.000,,.266,,,0,Gordon,,,,,5,,,0,.691,,200,,0,,,2,,0,,1,,,1,1,2,0,1,White Sox,0,.373,0,.318
,Quintana,,,,,,,,,,Jose Quintana,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Santiago,,,,,,,,,,Hector Santiago,,,,,,,,,Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
1,Petricka,3,0,1,P,0,8,0,0,0,Jake Petricka,1,,.000,1,.000,2,16,0,Jake,0,0,,0,0,1,2/3,0,.000,0,,,0,40,,0,3.44,0,5,0,2,27,0,0,0,0,0,White Sox,0,.000,0,.000
,Rienzo,,,,,,,,,,Andre Rienzo,,,,,,,,,Andre,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Axelrod,,,,,,,,,,Dylan Axelrod,,,,,,,,,Dylan,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Jones,,,,,,,,,,Nate Jones,,,,,,,,,Nate,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
14,Sale,9,0,1,P,0,25,0,0,0,Chris Sale,11,,.000,0,.000,4,64,0,Chris,0,5,,0,0,5,1/3,0,.000,0,,true,0,38,,0,3.07,0,16,0,4,96,0,0,0,0,0,White Sox,0,.000,0,.000
,Garcia,,0,,RF,0,,0,0,3,Avisail Garcia,,2,.000,,.288,,,1,Avisail,,,,,0,,,0,.747,,600,,0,,,0,,0,,0,,,0,0,2,0,0,White Sox,0,.432,0,.315
