AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
1,2,1,1,1,100,9,4,44,JaKarr,2,2,100,22,2,2,JaKarr Sampson,11,3,Sampson,F,0,Denver,0
3,2,3,1,0,0,8,1,13,Darrell,2,2,100,23,0,1,Darrell Arthur,4,3,Arthur,F,0,Denver,1
4,0,10,2,0,0,9,4,44,Nikola,0,0,0,22,2,3,Nikola Jokic,8,12,Jokic,C,0,Denver,1
2,0,1,4,1,25,13,6,46,Gary,1,0,0,24,2,2,Gary Harris,13,3,Harris,G,2,Denver,1
3,0,3,1,0,0,8,3,38,Emmanuel,4,3,75,21,0,0,Emmanuel Mudiay,9,3,Mudiay,G,1,Denver,1
5,2,2,1,0,0,11,7,64,Jusuf,6,4,67,26,2,3,Jusuf Nurkic,18,4,Nurkic,N/A,1,Denver,3
4,0,5,3,1,33,12,7,58,Will,2,1,50,28,0,2,Will Barton,16,5,Barton,N/A,0,Denver,1
0,0,6,2,0,0,10,4,40,Joffrey,1,1,100,25,4,3,Joffrey Lauvergne,9,10,Lauvergne,N/A,0,Denver,0
8,0,3,7,5,71,9,6,67,D.J.,6,3,50,27,0,2,D.J. Augustin,20,3,Augustin,N/A,1,Denver,1
1,1,1,4,2,50,5,3,60,Axel,0,0,0,23,1,4,Axel Toupane,8,2,Toupane,N/A,0,Denver,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kenneth,N/A,N/A,N/A,N/A,N/A,N/A,Kenneth Faried,N/A,N/A,Faried,N/A,N/A,Denver,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Mike,N/A,N/A,N/A,N/A,N/A,N/A,Mike Miller,N/A,N/A,Miller,N/A,N/A,Denver,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jameer,N/A,N/A,N/A,N/A,N/A,N/A,Jameer Nelson,N/A,N/A,Nelson,N/A,N/A,Denver,N/A
0,0,4,9,4,44,22,10,46,Kobe,5,4,80,29,0,2,Kobe Bryant,28,4,Bryant,F,0,Los Angeles,1
10,1,18,0,0,0,10,6,60,Julius,2,1,50,34,0,2,Julius Randle,13,18,Randle,F,0,Los Angeles,2
1,0,3,0,0,0,5,1,20,Roy,4,3,75,21,2,4,Roy Hibbert,5,5,Hibbert,C,0,Los Angeles,0
1,0,4,7,4,57,16,8,50,Jordan,0,0,0,35,0,3,Jordan Clarkson,20,4,Clarkson,G,1,Los Angeles,0
0,0,1,0,0,0,4,1,25,D'Angelo,0,0,0,12,0,1,D'Angelo Russell,2,1,Russell,G,0,Los Angeles,3
3,0,0,3,2,67,8,4,50,Lou,6,4,67,30,1,0,Lou Williams,14,1,Williams,N/A,2,Los Angeles,1
3,1,2,0,0,0,5,2,40,Brandon,6,6,100,27,2,2,Brandon Bass,10,4,Bass,N/A,0,Los Angeles,3
0,1,2,1,0,0,6,2,33,Larry,0,0,0,20,1,3,Larry Nance Jr.,4,3,Nance,N/A,1,Los Angeles,0
5,0,0,1,0,0,3,1,33,Marcelo,0,0,0,19,0,1,Marcelo Huertas,2,0,Huertas,N/A,0,Los Angeles,1
0,0,2,2,0,0,6,2,33,Metta,3,3,100,14,1,1,Metta World Peace,7,3,World,N/A,2,Los Angeles,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tarik,N/A,N/A,N/A,N/A,N/A,N/A,Tarik Black,N/A,N/A,Black,N/A,N/A,Los Angeles,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Robert,N/A,N/A,N/A,N/A,N/A,N/A,Robert Sacre,N/A,N/A,Sacre,N/A,N/A,Los Angeles,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nick,N/A,N/A,N/A,N/A,N/A,N/A,Nick Young,N/A,N/A,Young,N/A,N/A,Los Angeles,N/A
