p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Rolen,,0,,3B,1,,0,0,3,Scott Rolen,,1,1.000,,.273,,,1,Scott,,,,,0,,,1,,,300,,0,,,3,,0,,1,,,0,0,0,0,0,Blue Jays,0,,0,
,Stairs,,0,,DH,0,,0,0,4,Matt Stairs,,1,.000,,.307,,,3,Matt,,,,,0,,,0,,,400,,0,,,0,,0,,1,,,1,1,2,0,1,Blue Jays,0,,0,
,Stewart,,0,,LF,0,,0,0,4,Shannon Stewart,,1,1.000,,.257,,,0,Shannon,,,,,2,,,0,,,200,,0,,,0,,0,,3,,,0,0,0,1,0,Blue Jays,0,,0,
,Zaun,,0,,C,0,,0,0,3,Gregg Zaun,,,1.000,,.263,,,2,Gregg,,,,,7,,,0,,,800,,0,,,1,,0,,1,,,0,0,2,0,0,Blue Jays,0,,0,
0,Ryan,0,0,3,P,0,5,0,0,0,B.J. Ryan,0,,1.000,0,.000,0,12,0,B.J.,5,0,true,0,1,1,,0,,1,,,0,,,1,0.00,0,3,0,0,28,0,0,0,0,0,Blue Jays,0,,0,
,Halladay,,,,,,,,,,Roy Halladay,,,,,,,,,Roy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Barajas,,,,,,,,,,Rod Barajas,,,,,,,,,Rod,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,McDonald,,0,,SS,0,,0,0,0,John McDonald,,,.000,,.143,,,0,John,,,,,0,,,0,,,901,,0,,,0,,0,,0,,,0,0,0,0,0,Blue Jays,0,,0,
,Wells,,0,,CF,1,,0,0,3,Vernon Wells,,,1.000,,.274,,,0,Vernon,,,,,2,,,0,,,500,,0,,,0,,1,,1,,,0,0,1,0,0,Blue Jays,0,,0,
,Eckstein,,0,,SS,1,,0,0,3,David Eckstein,,3,1.000,,.239,,,1,David,,,,,0,,,0,,,900,,0,,,5,,0,,0,,,0,0,0,0,0,Blue Jays,0,,0,
,Downs,,,,,,,,,,Scott Downs,,,,,,,,,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Scutaro,,,,,,,,,,Marco Scutaro,,,,,,,,,Marco,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Overbay,,0,,1B,1,,0,0,3,Lyle Overbay,,1,1.000,,.252,,,1,Lyle,,,,,12,,,0,,,600,,0,,,1,,0,,0,,,0,0,1,0,0,Blue Jays,0,,0,
,Tallet,,,,,,,,,,Brian Tallet,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Rios,,0,,RF,1,,0,0,4,Alex Rios,,,1.000,,.300,,,0,Alex,,,,,2,,,0,,,100,,0,,,0,,0,,0,,,0,0,3,0,0,Blue Jays,0,,0,
0,Camp,0,0,0,P,0,2,0,0,0,Shawn Camp,0,,1.000,0,.000,0,3,0,Shawn,0,0,,0,0,0,2/3,0,,3,,,0,,,1,0.00,0,2,0,0,4,0,0,0,0,0,Blue Jays,0,,0,
,Wolfe,,,,,,,,,,Brian Wolfe,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Frasor,,,,,,,,,,Jason Frasor,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
2,McGowan,4,0,0,P,0,26,0,0,0,Dustin McGowan,2,,.000,0,.000,0,66,0,Dustin,0,6,,0,0,7,1/3,0,,0,,,0,,true,0,2.95,0,22,0,0,103,0,0,0,0,0,Blue Jays,0,,0,
,Hill,,0,,2B,0,,0,0,3,Aaron Hill,,1,1.000,,.266,,,1,Aaron,,,,,1,,,0,,,700,,0,,,3,,1,,1,,,0,0,1,0,0,Blue Jays,0,,0,
0,Carlson,0,0,0,P,0,1,0,0,0,Jesse Carlson,1,,.000,0,.000,0,1,0,Jesse,1,0,,0,0,0,,0,,4,,,0,,,0,1.23,0,0,0,0,4,0,0,0,0,0,Blue Jays,0,,0,
,Accardo,,,,,,,,,,Jeremy Accardo,,,,,,,,,Jeremy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Janssen,,,,,,,,,,Casey Janssen,,,,,,,,,Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Litsch,,,,,,,,,,Jesse Litsch,,,,,,,,,Jesse,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Marcum,,,,,,,,,,Shaun Marcum,,,,,,,,,Shaun,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
,Lind,,,,,,,,,,Adam Lind,,,,,,,,,Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Jays,,,,
