p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Abreu,,0,,DH,0,,0,0,4,Bobby Abreu,,3,.000,,.271,,,1,Bobby,,,,,0,,,1,.739,,300,,0,,,0,,0,,1,,,0,2,0,0,1,Angels,1,.355,0,.384
,Hunter,,0,,RF,0,,0,0,4,Torii Hunter,,2,1.000,,.237,,,3,Torii,,,,,2,,,1,.693,,200,,0,,,0,,0,,1,,,1,2,1,0,1,Angels,0,.383,0,.310
,Branyan,,,,,,,,,,Russell Branyan,,,,,,,,,Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Wells,,0,,LF,2,,0,0,4,Vernon Wells,,1,1.000,,.218,,,1,Vernon,,,,,1,,,1,.655,,400,,0,,,0,,0,,1,,,0,1,0,0,0,Angels,0,.404,0,.251
2,Downs,0,0,0,P,0,6,0,0,0,Scott Downs,5,,1.000,1,.000,0,14,0,Scott,0,1,,0,0,2,,0,.000,16,,,0,57,,1,1.36,0,6,0,0,19,0,0,0,0,0,Angels,0,.000,0,.000
,Pineiro,,,,,,,,,,Joel Pineiro,,,,,,,,,Joel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Ramirez,,,,,,,,,,Horacio Ramirez,,,,,,,,,Horacio,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Rodney,,,,,,,,,,Fernando Rodney,,,,,,,,,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Mathis,,,,,,,,,,Jeff Mathis,,,,,,,,,Jeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
6,Haren,9,0,1,P,0,23,0,0,0,Dan Haren,10,,1.000,0,.333,7,59,0,Dan,0,3,,1,0,4,1/3,0,.666,0,,,0,19,,2,3.10,0,13,0,7,89,0,0,0,0,0,Angels,0,.333,0,.333
,Santana,,,,,,,,,,Ervin Santana,,,,,,,,,Ervin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Izturis,,,,,,,,,,Maicer Izturis,,,,,,,,,Maicer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Aybar,,0,,SS,2,,0,0,5,Erick Aybar,,,1.000,,.287,,,0,Erick,,,,,2,,,0,.762,,100,,0,,,3,,1,,2,,,0,1,1,0,1,Angels,0,.441,0,.321
,Callaspo,,0,,3B,1,,0,0,4,Alberto Callaspo,,,1.000,,.291,,,3,Alberto,,,,,0,,,1,.733,,500,,0,,,2,,0,,2,,,0,0,1,0,0,Angels,0,.364,0,.369
,Morales,,,,,,,,,,Kendrys Morales,,,,,,,,,Kendrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Kendrick,,0,,2B,0,,0,0,5,Howie Kendrick,,,1.000,,.296,,,3,Howie,,,,,1,,,0,.804,,600,,0,,,0,,1,,3,,,0,1,2,0,4,Angels,0,.452,0,.352
,Wilson,,0,,C,1,,0,0,4,Bobby Wilson,,3,1.000,,.211,,,1,Bobby,,,,,8,,,0,.568,,800,,0,,,0,,0,,0,,,0,0,0,0,0,Angels,0,.289,0,.279
,Trumbo,,0,,1B,1,,0,0,4,Mark Trumbo,,1,1.000,,.259,,,4,Mark,,,,,8,,,0,.788,,700,,0,,,0,,0,,1,,,0,1,1,0,1,Angels,0,.483,0,.305
,Cassevah,,,,,,,,,,Bobby Cassevah,,,,,,,,,Bobby,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Weaver,,,,,,,,,,Jered Weaver,,,,,,,,,Jered,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Bell,,,,,,,,,,Trevor Bell,,,,,,,,,Trevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Thompson,,,,,,,,,,Rich Thompson,,,,,,,,,Rich,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
2,Walden,1,0,0,P,0,4,0,0,0,Jordan Walden,2,,.000,6,.000,0,16,0,Jordan,22,2,true,0,0,1,,0,.000,2,,,0,53,,0,2.70,0,3,0,0,19,0,0,0,0,0,Angels,0,.000,0,.000
,Rodriguez,,,,,,,,,,Francisco Rodriguez,,,,,,,,,Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Bourjos,,,,,,,,,,Peter Bourjos,,,,,,,,,Peter,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Amarista,,,,,,,,,,Alexi Amarista,,,,,,,,,Alexi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
2,Takahashi,2,0,2,P,0,9,0,0,0,Hisanori Takahashi,3,,.000,3,.000,1,25,0,Hisanori,0,2,,0,0,1,2/3,0,.000,6,,,0,47,true,0,3.38,0,5,0,1,41,0,0,0,0,0,Angels,0,.000,0,.000
,Chatwood,,,,,,,,,,Tyler Chatwood,,,,,,,,,Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Trout,,0,,CF,0,,0,0,3,Mike Trout,,1,1.000,,.148,,,0,Mike,,,,,5,,,1,.418,,900,,0,,,0,,0,,1,,,0,1,1,0,1,Angels,0,.185,0,.233
,Oliver,,,,,,,,,,Darren Oliver,,,,,,,,,Darren,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Rhodes,,,,,,,,,,Arthur Rhodes,,,,,,,,,Arthur,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Beltre,,0,,3B,1,,0,0,4,Adrian Beltre,,,1.000,,.272,,,0,Adrian,,,,,2,,,1,.814,,400,,0,,,4,,1,,2,,,0,1,1,0,1,Rangers,0,.500,0,.314
,Torrealba,,0,,C,1,,0,0,4,Yorvit Torrealba,,1,1.000,,.256,,,0,Yorvit,,,,,8,,,0,.668,,700,,0,,,0,,1,,1,,,0,0,1,0,2,Rangers,0,.376,0,.292
,Young,,0,,DH,1,,0,0,5,Michael Young,,,.000,,.325,,,2,Michael,,,,,0,,,0,.846,,500,,0,,,0,,2,,3,,,0,2,1,0,2,Rangers,0,.484,0,.362
,Hamilton,,0,,LF,3,,0,0,5,Josh Hamilton,,,.000,,.303,,,1,Josh,,,,,0,,,0,.906,,300,,0,,,0,,0,,2,,,0,2,0,0,1,Rangers,0,.552,0,.354
,Chavez,,0,,CF,1,,0,0,3,Endy Chavez,,2,.000,,.339,,,1,Endy,,,,,0,,,1,.909,,900,,0,,,0,,0,,0,,,0,0,0,0,0,Rangers,0,.537,0,.372
,Lewis,,,,,,,,,,Colby Lewis,,,,,,,,,Colby,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Webb,,,,,,,,,,Brandon Webb,,,,,,,,,Brandon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Blanco,,,,,,,,,,Andres Blanco,,,,,,,,,Andres,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Napoli,,,,,,,,,,Mike Napoli,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Kinsler,,0,,2B,1,,0,0,4,Ian Kinsler,,1,1.000,,.254,,,2,Ian,,,,,2,,,1,.824,,100,,0,,,4,,0,,1,,,0,1,1,0,0,Rangers,0,.459,0,.365
,Quintanilla,,,,,,,,,,Omar Quintanilla,,,,,,,,,Omar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Cruz,,0,,PH-RF,1,,0,0,2,Nelson Cruz,,,.000,,.239,,,1,Nelson,,,,,0,,,0,.796,,601,,0,,,0,,0,,0,,,0,0,1,0,0,Rangers,0,.505,0,.291
,Feldman,,,,,,,,,,Scott Feldman,,,,,,,,,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Beltre,,,,,,,,,,Omar Beltre,,,,,,,,,Omar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Lowe,,,,,,,,,,Mark Lowe,,,,,,,,,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Wilson,,,,,,,,,,C.J. Wilson,,,,,,,,,C.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Harrison,,,,,,,,,,Matt Harrison,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Murphy,,0,,RF,0,,0,0,3,David Murphy,,,1.000,,.252,,,0,David,,,,,3,,,0,.674,,600,,0,,,0,,0,,2,,,1,2,1,0,2,Rangers,0,.354,0,.320
,Andrus,,1,,SS,0,,0,0,4,Elvis Andrus,,3,.500,,.280,,,1,Elvis,,,,,0,,,0,.678,,200,,1,,,1,,0,,0,,,0,0,2,0,0,Rangers,0,.345,0,.333
,Ogando,,,,,,,,,,Alexi Ogando,,,,,,,,,Alexi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Tobin,,,,,,,,,,Mason Tobin,,,,,,,,,Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
1,Hunter,3,0,1,P,0,6,0,0,0,Tommy Hunter,1,,.000,1,.000,2,11,0,Tommy,0,0,,0,0,0,2/3,0,.000,0,,true,0,37,,0,4.15,0,2,0,2,17,0,0,0,0,0,Rangers,0,.000,0,.000
,Feliz,,,,,,,,,,Neftali Feliz,,,,,,,,,Neftali,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Gentry,,0,,PR-DH,0,,0,0,0,Craig Gentry,,,.000,,.260,,,0,Craig,,,,,0,,,0,.666,,501,,0,,,0,,0,,0,,,0,0,0,0,0,Rangers,0,.325,0,.341
4,Holland,9,0,3,P,0,28,0,0,0,Derek Holland,8,,.000,0,.000,7,72,0,Derek,0,4,,1,0,5,1/3,0,.000,0,,,0,23,,0,4.65,0,16,0,7,104,0,0,0,0,0,Rangers,0,.000,0,.000
,Moreland,,0,,1B,1,,0,0,4,Mitch Moreland,,2,1.000,,.262,,,1,Mitch,,,,,9,,,0,.763,,800,,0,,,0,,1,,1,,,0,0,0,0,0,Rangers,0,.441,0,.322
0,Tateyama,0,0,1,P,0,8,0,0,0,Yoshinori Tateyama,1,,.000,0,.000,0,16,0,Yoshinori,1,3,,0,0,2,,0,.000,2,,,0,58,,0,3.86,0,6,0,0,27,0,0,0,0,0,Rangers,0,.000,0,.000
