p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Lee,,0,,LF,0,,0,0,4,Carlos Lee,,2,1.000,,.245,,,0,Carlos,,,,,1,,,0,.675,,400,,0,,,0,,0,,2,,,1,2,0,0,1,Astros,0,.396,0,.279
,Quintero,,0,,C,1,,0,0,4,Humberto Quintero,,2,.857,,.239,,,3,Humberto,,,,,6,,,0,.595,,800,,1,,,0,,0,,0,,,0,0,1,0,0,Astros,0,.318,0,.277
,Michaels,,0,,PH,0,,0,0,1,Jason Michaels,,1,.000,,.100,,,0,Jason,,,,,0,,,0,.282,,904,,0,,,0,,0,,0,,,0,0,0,0,0,Astros,0,.100,0,.182
,Lyon,,,,,,,,,,Brandon Lyon,,,,,,,,,Brandon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Hall,,0,,2B,1,,0,0,4,Bill Hall,,,1.000,,.227,,,2,Bill,,,,,4,,,0,.630,,700,,0,,,1,,0,,2,,,1,1,1,0,2,Astros,0,.345,0,.285
,Myers,,,,,,,,,,Brett Myers,,,,,,,,,Brett,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Barmes,,0,,SS,2,,0,1,4,Clint Barmes,,1,1.000,,.182,,,1,Clint,,,,,0,,,0,.530,,200,,0,,,5,,0,,1,,,0,0,0,0,1,Astros,0,.250,0,.280
,Bourgeois,,,,,,,,,,Jason Bourgeois,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Keppinger,,,,,,,,,,Jeff Keppinger,,,,,,,,,Jeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Rodriguez,,,,,,,,,,Wandy Rodriguez,,,,,,,,,Wandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Rodriguez,,,,,,,,,,Aneury Rodriguez,,,,,,,,,Aneury,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Fulchino,,,,,,,,,,Jeff Fulchino,,,,,,,,,Jeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
1,Lopez,0,0,1,P,0,5,0,0,0,Wilton Lopez,0,,.000,1,.000,0,10,0,Wilton,0,1,,0,0,1,1/3,0,.000,3,903,,0,54,,0,3.97,0,4,0,0,18,0,0,0,0,0,Astros,0,.000,0,.000
,Sanchez,,,,,,,,,,Angel Sanchez,,,,,,,,,Angel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Valdez,,,,,,,,,,Jose Valdez,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Pence,,0,,RF,3,,0,0,5,Hunter Pence,,,1.000,,.296,,,3,Hunter,,,,,2,,,0,.821,,300,,0,,,0,,0,,1,,,0,1,1,0,0,Astros,0,.478,0,.343
,Downs,,0,,PH,0,,0,0,1,Matt Downs,,,.000,,.275,,,0,Matt,,,,,0,,,0,.848,,901,,0,,,0,,0,,1,,,1,1,0,0,1,Astros,0,.500,0,.348
1,Melancon,2,0,0,P,0,5,0,0,0,Mark Melancon,3,,.000,1,.000,1,13,0,Mark,1,1,,0,0,1,,0,.000,3,905,,0,46,,0,1.83,0,3,0,1,21,0,0,0,0,0,Astros,0,.000,0,1.000
,Johnson,,0,,3B,1,,0,0,4,Chris Johnson,,1,1.000,,.205,,,2,Chris,,,,,1,,,0,.611,,600,,0,,,1,,0,,2,,,0,0,0,0,1,Astros,0,.370,0,.241
,Towles,,,,,,,,,,J.R. Towles,,,,,,,,,J.R.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Bourn,,0,,CF,0,,0,0,4,Michael Bourn,,1,1.000,,.265,,,1,Michael,,,,,4,,,1,.704,,100,,0,,,0,,0,,1,,,0,1,2,1,0,Astros,0,.361,0,.343
4,Happ,5,0,3,P,0,26,0,0,2,J.A. Happ,3,1,.000,0,.462,2,64,2,J.A.,0,4,,1,0,6,,0,1.071,0,900,,0,55,true,0,5.40,0,18,1,2,110,0,0,0,0,0,Astros,0,.538,0,.533
,Bogusevic,,0,,LF,0,,0,1,0,Brian Bogusevic,,,1.000,,.333,,,0,Brian,,,,,1,,,0,.800,,401,,0,,,0,,0,,0,,,0,0,0,0,0,Astros,0,.333,0,.467
,Arias,,,,,,,,,,Alberto Arias,,,,,,,,,Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Escalona,,,,,,,,,,Sergio Escalona,,,,,,,,,Sergio,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
3,Abad,0,0,0,P,0,2,0,0,0,Fernando Abad,1,,.000,2,.000,0,6,0,Fernando,0,0,,0,0,0,2/3,0,.000,7,902,,0,52,,0,7.11,0,2,0,0,8,0,0,0,0,0,Astros,0,.000,0,.000
,Wallace,,0,,1B,0,,0,0,4,Brett Wallace,,2,1.000,,.336,,,3,Brett,,,,,8,,,1,.885,,500,,0,,,0,,2,,2,,,0,1,0,0,1,Astros,0,.472,0,.413
