p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Damon,,0,,LF,2,,0,0,4,Johnny Damon,,1,1.000,,.000,,,1,Johnny,,,,,2,,,0,.000,,200,,0,,,0,,0,,0,,,0,0,1,0,0,Rays,0,.000,0,.000
,Ramirez,,0,,DH,0,,0,0,4,Manny Ramirez,,3,.000,,.000,,,0,Manny,,,,,0,,,0,.000,,400,,0,,,0,,0,,0,,,0,0,1,0,0,Rays,0,.000,0,.000
,Farnsworth,,,,,,,,,,Kyle Farnsworth,,,,,,,,,Kyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Cruz,,,,,,,,,,Juan Cruz,,,,,,,,,Juan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Peralta,,,,,,,,,,Joel Peralta,,,,,,,,,Joel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Upton,,0,,CF,0,,1,0,3,Melvin Upton,,,1.000,,.333,,,1,Melvin,,,,,5,,,0,1.000,,600,,0,,,0,,1,,1,,,0,0,2,0,0,Rays,0,.667,0,.333
,Johnson,,0,,1B,1,,0,0,3,Dan Johnson,,1,1.000,,.333,,,0,Dan,,,,,9,,,0,1.000,,500,,0,,,0,,1,,1,,,0,0,0,0,0,Rays,0,.667,0,.333
,Shoppach,,,,,,,,,,Kelly Shoppach,,,,,,,,,Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Howell,,,,,,,,,,J.P. Howell,,,,,,,,,J.P.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Niemann,,,,,,,,,,Jeff Niemann,,,,,,,,,Jeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Jaso,,0,,C,2,,0,0,3,John Jaso,,,1.000,,.000,,,1,John,,,,,7,,,0,.000,,900,,0,,,0,,0,,0,,,0,0,1,0,0,Rays,0,.000,0,.000
,Longoria,,0,,3B,2,,0,0,4,Evan Longoria,,1,1.000,,.000,,,0,Evan,,,,,0,,,0,.000,,300,,0,,,1,,0,,0,,,0,0,1,0,0,Rays,0,.000,0,.000
,Rodriguez,,,,,,,,,,Sean Rodriguez,,,,,,,,,Sean,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Shields,,,,,,,,,,James Shields,,,,,,,,,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Zobrist,,0,,2B,0,,0,0,4,Ben Zobrist,,1,1.000,,.500,,,0,Ben,,,,,1,,,0,1.750,,100,,0,,,3,,0,,2,,,1,1,1,0,1,Rays,0,1.250,0,.500
,Davis,,,,,,,,,,Wade Davis,,,,,,,,,Wade,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
