p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
3,Perez,0,0,0,P,0,2,0,0,0,Oliver Perez,2,,.000,3,.000,0,7,0,Oliver,0,2,,0,0,0,2/3,0,.000,8,,,0,46,,0,3.92,0,2,0,0,9,0,0,0,0,0,Astros,0,.000,0,.000
4,Qualls,0,0,0,P,0,1,0,0,0,Chad Qualls,3,,.000,2,.000,0,4,0,Chad,4,0,,0,0,0,1/3,0,.000,10,,,0,42,,0,4.04,0,1,0,0,5,0,0,0,0,0,Astros,0,.000,0,.000
,Kazmir,,,,,,,,,,Scott Kazmir,,,,,,,,,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Feldman,,,,,,,,,,Scott Feldman,,,,,,,,,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
4,Sipp,0,0,1,P,0,2,0,0,0,Tony Sipp,2,,.000,3,.000,0,5,0,Tony,0,1,,0,0,0,1/3,0,.000,12,,,0,41,,0,2.15,0,1,0,0,9,0,0,0,0,0,Astros,0,.000,0,.000
,Neshek,,,,,,,,,,Pat Neshek,,,,,,,,,Pat,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Fields,,,,,,,,,,Josh Fields,,,,,,,,,Josh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Rasmus,,0,,LF,0,,0,0,1,Colby Rasmus,,,.000,,.232,,,0,Colby,,,,,0,,,0,.767,,701,,0,,,0,,0,,1,,,1,1,0,0,2,Astros,0,.458,0,.309
,Gomez,,,,,,,,,,Carlos Gomez,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Deduno,,,,,,,,,,Samuel Deduno,,,,,,,,,Samuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Valbuena,,,,,,,,,,Luis Valbuena,,,,,,,,,Luis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Conger,,,,,,,,,,Hank Conger,,,,,,,,,Hank,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Carter,,0,,1B,1,,0,0,2,Chris Carter,,,1.000,,.191,,,1,Chris,,,,,5,,,1,.706,,700,,0,,,0,,0,,1,,,1,1,0,0,1,Astros,0,.403,0,.303
,Lowrie,,0,,3B,4,,0,0,5,Jed Lowrie,,1,.000,,.226,,,3,Jed,,,,,0,,,0,.725,,400,,0,,,0,,0,,0,,,0,1,0,0,0,Astros,0,.412,0,.313
,Castro,,0,,C,0,,0,0,4,Jason Castro,,3,1.000,,.212,,,2,Jason,,,,,10,,,0,.659,,800,,0,,,3,,0,,0,,,0,0,1,0,0,Astros,0,.377,0,.282
,Thatcher,,,,,,,,,,Joe Thatcher,,,,,,,,,Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
5,Harris,0,0,0,P,0,1,0,0,0,Will Harris,5,,.000,4,.000,0,2,0,Will,2,0,true,0,0,0,1/3,0,.000,11,,,0,42,,0,1.88,0,1,0,0,3,0,0,0,0,0,Astros,0,.000,0,.000
3,Gregerson,4,0,0,P,0,7,0,0,0,Luke Gregerson,7,,.000,5,.000,3,17,0,Luke,28,2,,0,0,0,2/3,0,.000,0,,,0,29,,0,3.30,0,2,0,3,28,0,0,0,0,0,Astros,0,.000,0,.000
,Peacock,,,,,,,,,,Brad Peacock,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Gonzalez,,1,,LF-1B,1,,0,0,3,Marwin Gonzalez,,2,1.000,,.277,,,2,Marwin,,,,,2,,,0,.753,,600,,0,,,0,,0,,1,,,0,0,0,0,0,Astros,0,.437,0,.316
,Altuve,,0,,2B,2,,0,0,4,Jose Altuve,,,1.000,,.315,,,1,Jose,,,,,3,,,1,.810,,100,,0,,,2,,0,,2,,,2,2,0,0,2,Astros,0,.454,0,.356
,Villar,,,,,,,,,,Jonathan Villar,,,,,,,,,Jonathan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
7,McHugh,8,0,1,P,0,28,0,0,0,Collin McHugh,18,,1.000,0,.200,4,73,0,Collin,0,6,,1,0,6,2/3,0,.400,0,,,0,50,true,1,3.98,0,20,0,4,104,0,0,0,0,0,Astros,0,.200,0,.200
,Springer,,0,,RF,1,,0,0,5,George Springer,,2,1.000,,.263,,,2,George,,,,,4,,,0,.791,,200,,0,,,0,,0,,1,,,0,1,1,0,0,Astros,0,.434,0,.357
,Marisnick,,0,,CF,1,,1,1,2,Jake Marisnick,,1,1.000,,.237,,,2,Jake,,,,,2,,,1,.665,,900,,0,,,0,,0,,0,,,0,0,0,0,0,Astros,0,.385,0,.280
,Stassi,,,,,,,,,,Max Stassi,,,,,,,,,Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Fiers,,,,,,,,,,Mike Fiers,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Singleton,,,,,,,,,,Jon Singleton,,,,,,,,,Jon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Keuchel,,,,,,,,,,Dallas Keuchel,,,,,,,,,Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Straily,,,,,,,,,,Dan Straily,,,,,,,,,Dan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Duffy,,,,,,,,,,Matt Duffy,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Velasquez,,,,,,,,,,Vince Velasquez,,,,,,,,,Vince,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Feliz,,,,,,,,,,Michael Feliz,,,,,,,,,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Gattis,,0,,DH,1,,0,0,3,Evan Gattis,,2,.000,,.243,,,1,Evan,,,,,0,,,0,.737,,500,,0,,,0,,0,,1,,,0,0,0,0,1,Astros,0,.457,1,.280
,Tucker,,,,,,,,,,Preston Tucker,,,,,,,,,Preston,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Correa,,0,,SS,0,,0,0,4,Carlos Correa,,,1.000,,.282,,,0,Carlos,,,,,1,,,1,.870,,300,,0,,,1,,0,,3,,,2,3,1,0,3,Astros,0,.520,0,.350
,McCullers,,,,,,,,,,Lance McCullers,,,,,,,,,Lance,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astros,,,,
,Beltre,,0,,3B,3,,0,1,3,Adrian Beltre,,,1.000,,.280,,,1,Adrian,,,,,0,,,1,.764,,400,,0,,,3,,0,,0,,,0,1,0,0,0,Rangers,0,.437,0,.327
