AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
1,0,0,5,1,20,6,2,33,OG,0,0,0,31,0,1,OG Anunoby,5,0,Anunoby,F,2,Toronto,2
0,0,3,5,1,20,12,8,67,Serge,4,4,100,29,2,1,Serge Ibaka,21,5,Ibaka,F,1,Toronto,2
1,1,10,0,0,0,9,8,89,Jonas,5,4,80,17,3,2,Jonas Valanciunas,20,13,Valanciunas,C,0,Toronto,0
4,1,4,3,1,33,12,7,58,DeMar,7,5,71,29,1,1,DeMar DeRozan,20,5,DeRozan,G,2,Toronto,3
4,0,5,8,4,50,10,5,50,Kyle,2,1,50,27,1,2,Kyle Lowry,15,6,Lowry,G,2,Toronto,1
2,3,3,0,0,0,2,2,100,Lucas,1,1,100,18,1,4,Lucas Nogueira,5,4,Nogueira,N/A,0,Toronto,0
0,0,0,6,2,33,8,3,38,CJ,3,3,100,17,0,1,CJ Miles,11,0,Miles,N/A,0,Toronto,0
0,0,2,0,0,0,2,1,50,Jakob,0,0,0,8,1,5,Jakob Poeltl,2,3,Poeltl,N/A,0,Toronto,1
7,0,1,1,0,0,7,5,71,Delon,3,2,67,20,1,1,Delon Wright,12,2,Wright,N/A,1,Toronto,0
2,0,2,1,0,0,4,3,75,Pascal,2,2,100,19,1,3,Pascal Siakam,8,3,Siakam,N/A,1,Toronto,1
3,0,1,3,1,33,10,4,40,Fred,1,1,100,19,0,1,Fred VanVleet,10,1,VanVleet,N/A,0,Toronto,1
1,0,0,1,0,0,4,0,0,Norman,0,0,0,6,1,0,Norman Powell,0,1,Powell,N/A,0,Toronto,0
7,0,3,2,1,50,10,4,40,Khris,2,2,100,30,0,4,Khris Middleton,11,3,Middleton,F,1,Milwaukee,1
5,0,4,0,0,0,14,9,64,Giannis,9,6,67,34,1,1,Giannis Antetokounmpo,24,5,Antetokounmpo,F,2,Milwaukee,2
0,0,1,0,0,0,4,3,75,John,1,0,0,17,0,3,John Henson,6,1,Henson,C,0,Milwaukee,1
0,0,2,1,0,0,4,0,0,Tony,6,4,67,23,0,2,Tony Snell,4,2,Snell,G,0,Milwaukee,1
2,1,1,3,1,33,12,7,58,Eric,3,2,67,28,0,2,Eric Bledsoe,17,1,Bledsoe,G,1,Milwaukee,3
3,0,2,3,3,100,13,7,54,Malcolm,3,2,67,30,0,4,Malcolm Brogdon,19,2,Brogdon,N/A,0,Milwaukee,1
1,3,5,1,0,0,8,5,62,Thon,0,0,0,26,3,3,Thon Maker,10,8,Maker,N/A,0,Milwaukee,0
1,0,3,0,0,0,0,0,0,DeAndre,0,0,0,12,1,1,DeAndre Liggins,0,4,Liggins,N/A,0,Milwaukee,0
7,0,0,4,1,25,6,3,50,Matthew,3,3,100,21,0,0,Matthew Dellavedova,10,0,Dellavedova,N/A,0,Milwaukee,1
0,0,0,2,1,50,2,1,50,Sean,0,0,0,6,0,1,Sean Kilpatrick,3,0,Kilpatrick,N/A,0,Milwaukee,0
0,0,1,1,0,0,1,0,0,Jason,0,0,0,5,0,2,Jason Terry,0,1,Terry,N/A,0,Milwaukee,0
0,0,1,0,0,0,3,2,67,Sterling,2,2,100,7,0,0,Sterling Brown,6,1,Brown,N/A,0,Milwaukee,1
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Rashad,N/A,N/A,N/A,N/A,N/A,N/A,Rashad Vaughn,N/A,N/A,Vaughn,N/A,N/A,Milwaukee,N/A
