inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Josh Tomlin,1,1,1,Yunel Escobar,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Josh Tomlin,1,2,0,Eric Thames,['N/A'],['Eric Thames'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Josh Tomlin,1,4,0,Jose Bautista,['Jose Bautista'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
1,top,1,['Eric Thames'],Josh Tomlin,1,2,2,Adam Lind,['Adam Lind'],['N/A'],['Jose Bautista'],Single,N/A,0,1,1,N/A,N/A
1,top,0,[],Josh Tomlin,2,0,2,Aaron Hill,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,1,N/A,N/A,N/A
1,top,0,[],Josh Tomlin,3,0,0,Edwin Encarnacion,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Brandon Morrow,1,2,3,Michael Brantley,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Brandon Morrow,2,1,1,Asdrubal Cabrera,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Brandon Morrow,3,1,1,Travis Hafner,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Josh Tomlin,1,1,3,Travis Snider,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Josh Tomlin,2,1,1,Jose Molina,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Josh Tomlin,3,1,1,Rajai Davis,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Brandon Morrow,0,4,2,Carlos Santana,['Carlos Santana'],['N/A'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Brandon Morrow,0,3,2,Grady Sizemore,['Grady Sizemore'],['Carlos Santana'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Brandon Morrow,1,2,2,Travis Buck,['N/A'],['N/A'],['Carlos Santana'],Flyout,N/A,0,1,N/A,N/A,N/A
2,bottom,1,['Carlos Santana'],Brandon Morrow,2,1,0,Matt LaPorta,['N/A'],['N/A'],['N/A'],Sac Fly,N/A,1,1,1,N/A,N/A
2,bottom,0,[],Brandon Morrow,3,1,3,Luis Valbuena,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
3,top,0,[],Josh Tomlin,1,3,2,Yunel Escobar,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,1,N/A,N/A,N/A
3,top,0,[],Josh Tomlin,2,1,3,Eric Thames,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
3,top,1,[],Josh Tomlin,2,1,0,Jose Bautista,['N/A'],['N/A'],['N/A'],Home Run,N/A,1,2,1,N/A,N/A
3,top,0,[],Josh Tomlin,3,3,2,Adam Lind,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,2,N/A,N/A,N/A
3,bottom,0,[],Brandon Morrow,1,0,1,Jack Hannahan,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,2,N/A,N/A,N/A
3,bottom,0,[],Brandon Morrow,2,2,0,Michael Brantley,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,2,N/A,N/A,N/A
3,bottom,0,[],Brandon Morrow,3,0,0,Asdrubal Cabrera,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,2,N/A,N/A,N/A
4,top,0,[],Josh Tomlin,1,1,0,Aaron Hill,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,2,N/A,N/A,N/A
4,top,0,[],Josh Tomlin,2,1,2,Edwin Encarnacion,['N/A'],['N/A'],['N/A'],Lineout,N/A,1,2,N/A,N/A,N/A
4,top,0,[],Josh Tomlin,2,0,1,Travis Snider,['Travis Snider'],['N/A'],['N/A'],Single,N/A,1,2,N/A,N/A,N/A
4,top,1,['Travis Snider'],Josh Tomlin,2,2,2,Jose Molina,['N/A'],['Jose Molina'],['N/A'],Double,N/A,1,3,1,N/A,N/A
4,top,0,[],Josh Tomlin,3,1,1,Rajai Davis,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,3,N/A,N/A,N/A
4,bottom,0,[],Brandon Morrow,1,0,3,Travis Hafner,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,3,N/A,N/A,N/A
4,bottom,0,[],Brandon Morrow,1,4,2,Carlos Santana,['Carlos Santana'],['N/A'],['N/A'],Walk,N/A,1,3,N/A,N/A,N/A
4,bottom,2,['Carlos Santana'],Brandon Morrow,1,1,0,Grady Sizemore,['N/A'],['N/A'],['N/A'],Home Run,N/A,3,3,2,N/A,N/A
4,bottom,0,[],Brandon Morrow,2,0,1,Travis Buck,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,3,N/A,N/A,N/A
4,bottom,0,[],Brandon Morrow,3,1,1,Matt LaPorta,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,3,N/A,N/A,N/A
5,top,0,[],Josh Tomlin,1,3,1,Yunel Escobar,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,3,N/A,N/A,N/A
5,top,0,[],Josh Tomlin,1,0,1,Eric Thames,['Eric Thames'],['N/A'],['N/A'],Hit By Pitch,N/A,3,3,N/A,N/A,N/A
