p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Crisp,,,,,,,,,,Coco Crisp,,,,,,,,,Coco,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
,Pridie,,0,,PH-LF,0,,0,0,1,Jason Pridie,,,.000,,.000,,,1,Jason,,,,,0,,,0,.200,,601,,0,,,0,,0,,0,,,0,0,1,0,0,Athletics,0,.000,0,.200
,Chavez,,,,,,,,,,Jesse Chavez,,,,,,,,,Jesse,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
,Doolittle,,,,,,,,,,Sean Doolittle,,,,,,,,,Sean,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
,Rodriguez Jr.,,,,,,,,,,Fernando Rodriguez Jr.,,,,,,,,,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
,Fuld,,,,,,,,,,Sam Fuld,,,,,,,,,Sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
,Griffin,,,,,,,,,,A.J. Griffin,,,,,,,,,A.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
,Butler,,0,,DH,0,,0,0,4,Billy Butler,,1,.000,,.243,,,1,Billy,,,,,0,,,0,.681,,700,,0,,,0,,1,,2,,,0,0,1,0,0,Athletics,0,.365,0,.316
4,Mujica,0,0,0,P,0,3,0,0,0,Edward Mujica,3,,.000,3,.000,0,6,0,Edward,1,1,,0,0,1,,0,.000,3,,,0,47,,0,4.43,0,3,0,0,8,0,0,0,0,0,Athletics,0,.000,0,.000
,Doubront,,,,,,,,,,Felix Doubront,,,,,,,,,Felix,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
2,Abad,0,0,0,P,0,2,0,0,0,Fernando Abad,2,,.000,3,.000,0,3,0,Fernando,0,0,,0,0,0,2/3,0,.000,1,,,0,44,,0,3.76,0,2,0,0,7,0,0,0,0,0,Athletics,0,.000,0,.000
,Davis,,,,,,,,,,Ike Davis,,,,,,,,,Ike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
,Valencia,,0,,3B,2,,0,0,4,Danny Valencia,,,1.000,,.298,,,0,Danny,,,,,0,,,0,.858,,400,,0,,,2,,0,,1,,,0,1,1,0,1,Athletics,0,.520,0,.338
,Reddick,,0,,RF,2,,0,0,4,Josh Reddick,,,1.000,,.278,,,3,Josh,,,,,7,,,0,.785,,800,,0,,,0,,0,,0,,,0,0,2,0,0,Athletics,0,.452,0,.333
,Ladendorf,,,,,,,,,,Tyler Ladendorf,,,,,,,,,Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
,Leon,,,,,,,,,,Arnold Leon,,,,,,,,,Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
4,Otero,2,0,0,P,0,4,0,0,0,Dan Otero,2,,.000,1,.000,1,9,0,Dan,0,0,,0,0,0,1/3,0,.000,2,,,0,35,,0,7.68,0,1,0,1,14,0,0,0,0,0,Athletics,0,.000,0,.000
,Parker,,,,,,,,,,Jarrod Parker,,,,,,,,,Jarrod,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
,Pomeranz,,,,,,,,,,Drew Pomeranz,,,,,,,,,Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
,Scribner,,,,,,,,,,Evan Scribner,,,,,,,,,Evan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
,Smolinski,,0,,LF,1,,0,0,3,Jake Smolinski,,1,.000,,.198,,,0,Jake,,,,,0,,,0,.625,,600,,0,,,0,,0,,1,,,0,0,0,0,0,Athletics,0,.333,0,.292
,Sogard,,,,,,,,,,Eric Sogard,,,,,,,,,Eric,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
2,Venditte,1,0,0,P,0,2,0,0,0,Pat Venditte,1,,.000,0,.000,1,4,0,Pat,0,0,,0,0,0,1/3,0,.000,2,,,0,37,,0,3.78,0,1,0,1,7,0,0,0,0,0,Athletics,0,.000,0,.000
,Vogt,,0,,PH-C,0,,0,0,1,Stephen Vogt,,,1.000,,.269,,,0,Stephen,,,,,1,,,0,.816,,501,,0,,,0,,0,,1,,,0,0,0,1,0,Athletics,0,.469,0,.347
,Hahn,,,,,,,,,,Jesse Hahn,,,,,,,,,Jesse,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
,Blair,,,,,,,,,,Carson Blair,,,,,,,,,Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
,Burns,,0,,CF,3,,0,0,5,Billy Burns,,3,.000,,.293,,,3,Billy,,,,,0,,,0,.715,,100,,0,,,0,,0,,0,,,0,0,0,0,0,Athletics,0,.382,0,.333
7,Gray,8,0,1,P,0,24,0,0,0,Sonny Gray,12,,1.000,0,.167,6,53,0,Sonny,0,2,,1,4,5,,0,.334,0,,true,0,30,,0,2.36,0,15,0,6,87,0,0,0,0,0,Athletics,0,.167,0,.167
,Lawrie,,0,,2B,2,,0,0,4,Brett Lawrie,,,1.000,,.271,,,1,Brett,,,,,0,,,0,.738,,300,,0,,,3,,1,,2,,,1,2,0,0,1,Athletics,0,.429,0,.309
,Semien,,0,,SS,1,,0,0,4,Marcus Semien,,,1.000,,.257,,,0,Marcus,,,,,1,,,0,.692,,900,,0,,,4,,0,,2,,,0,0,1,0,0,Athletics,0,.391,0,.301
0,Alvarez,2,0,0,P,0,4,0,0,0,R.J. Alvarez,0,,.000,1,.000,1,11,0,R.J.,0,1,,0,0,0,2/3,0,.000,0,,,0,38,,0,11.45,0,2,0,1,17,0,0,0,0,0,Athletics,0,.000,0,.000
,Phegley,,0,,C,1,,0,0,3,Josh Phegley,,,1.000,,.263,,,0,Josh,,,,,5,,,0,.783,,500,,0,,,0,,0,,1,,,1,1,1,0,2,Athletics,0,.469,0,.314
,Canha,,0,,1B,2,,0,0,4,Mark Canha,,1,1.000,,.247,,,2,Mark,,,,,9,,,0,.715,,200,,0,,,3,,0,,0,,,0,0,1,0,0,Athletics,0,.416,0,.299
,Bassitt,,,,,,,,,,Chris Bassitt,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
,Brooks,,,,,,,,,,Aaron Brooks,,,,,,,,,Aaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
,Graveman,,,,,,,,,,Kendall Graveman,,,,,,,,,Kendall,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletics,,,,
0,Dull,0,0,0,P,0,3,0,0,0,Ryan Dull,0,,.000,0,.000,0,5,0,Ryan,0,1,,0,0,1,,0,.000,0,,,0,47,,0,0.00,0,3,0,0,9,0,0,0,0,0,Athletics,0,.000,0,.000
,Pujols,,0,,DH,1,,0,0,5,Albert Pujols,,2,.000,,.249,,,2,Albert,,,,,0,,,0,.804,,300,,0,,,0,,0,,2,,,1,2,0,0,3,Angels,0,.495,0,.309
,Victorino,,,,,,,,,,Shane Victorino,,,,,,,,,Shane,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,DeJesus,,,,,,,,,,David DeJesus,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Aybar,,0,,SS,0,,0,0,5,Erick Aybar,,5,.500,,.274,,,6,Erick,,,,,0,,,0,.638,,500,,1,,,1,,0,,0,,,0,0,0,0,0,Angels,0,.331,0,.307
,Street,,,,,,,,,,Huston Street,,,,,,,,,Huston,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Wright,,,,,,,,,,Wesley Wright,,,,,,,,,Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Weaver,,,,,,,,,,Jered Weaver,,,,,,,,,Jered,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Wilson,,,,,,,,,,C.J. Wilson,,,,,,,,,C.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Iannetta,,0,,C,1,,0,0,4,Chris Iannetta,,1,1.000,,.180,,,2,Chris,,,,,9,,,0,.598,,800,,0,,,0,,0,,0,,,0,0,2,0,0,Angels,0,.312,0,.286
