rally,ball_round,time,winner_score,loser_score,getpoint_player,ball_type,lose_reason,win_reason
1,2,00:07:54,0,1,Carolina MARIN,net shot,hits the net,opponent hits the net
2,24,00:08:28,1,1,HE Bingjiao,unknown,opponent wins by landing,wins by landing
3,2,00:08:55,2,1,HE Bingjiao,drive,hits the net,opponent hits the net
4,11,00:09:24,2,2,Carolina MARIN,unknown,goes out of bounds,opponent goes out of bounds
5,4,00:09:48,3,2,HE Bingjiao,return net,opponent wins by landing,wins by landing
6,3,00:10:14,3,3,Carolina MARIN,net shot,fails to clear the net,opponent fails to clear the net
7,5,00:10:33,4,3,HE Bingjiao,back-court drive,goes out of bounds,opponent goes out of bounds
8,3,00:10:50,4,4,Carolina MARIN,clear,goes out of bounds,opponent goes out of bounds
9,7,00:11:15,5,4,HE Bingjiao,net shot,hits the net,opponent hits the net
10,9,00:11:44,5,5,Carolina MARIN,cross-court net shot,goes out of bounds,opponent goes out of bounds
11,11,00:12:18,6,5,HE Bingjiao,return net,fails to clear the net,opponent fails to clear the net
12,22,00:13:04,6,6,Carolina MARIN,rush,opponent wins by landing,wins by landing
13,10,00:13:50,6,7,Carolina MARIN,return net,hits the net,opponent hits the net
14,10,00:14:30,6,8,Carolina MARIN,clear,goes out of bounds,opponent goes out of bounds
15,6,00:15:00,7,8,HE Bingjiao,smash,opponent wins by landing,wins by landing
16,4,00:15:28,8,8,HE Bingjiao,return net,hits the net,opponent hits the net
17,9,00:16:13,9,8,HE Bingjiao,smash,opponent wins by landing,wins by landing
18,3,00:16:41,9,9,Carolina MARIN,lob,goes out of bounds,opponent goes out of bounds
19,11,00:17:12,10,9,HE Bingjiao,clear,goes out of bounds,opponent goes out of bounds
20,2,00:17:44,11,9,HE Bingjiao,push,goes out of bounds,opponent goes out of bounds
21,2,00:19:14,12,9,HE Bingjiao,cross-court net shot,goes out of bounds,opponent goes out of bounds
22,5,00:19:32,12,10,Carolina MARIN,push,goes out of bounds,opponent goes out of bounds
23,9,00:19:58,12,11,Carolina MARIN,rush,opponent wins by landing,wins by landing
24,6,00:20:23,12,12,Carolina MARIN,clear,goes out of bounds,opponent goes out of bounds
25,4,00:20:47,12,13,Carolina MARIN,lob,goes out of bounds,opponent goes out of bounds
26,3,00:21:10,13,13,HE Bingjiao,lob,goes out of bounds,opponent goes out of bounds
27,5,00:21:46,13,14,Carolina MARIN,push,goes out of bounds,opponent goes out of bounds
28,6,00:22:08,13,15,Carolina MARIN,cross-court net shot,fails to clear the net,opponent fails to clear the net
29,5,00:22:33,14,15,HE Bingjiao,drop,hits the net,opponent hits the net
30,9,00:23:03,15,15,HE Bingjiao,wrist smash,opponent wins by landing,wins by landing
31,4,00:23:32,16,15,HE Bingjiao,smash,hits the net,opponent hits the net
32,12,00:24:12,16,16,Carolina MARIN,smash,opponent wins by landing,wins by landing
33,8,00:25:27,16,17,Carolina MARIN,defensive return drive,goes out of bounds,opponent goes out of bounds
34,5,00:25:49,16,18,Carolina MARIN,smash,opponent wins by landing,wins by landing
35,15,00:27:00,16,19,Carolina MARIN,smash,opponent wins by landing,wins by landing
36,7,00:27:40,16,20,Carolina MARIN,unknown,opponent wins by landing,wins by landing
37,12,00:28:19,16,21,Carolina MARIN,smash,goes out of bounds,opponent goes out of bounds
