p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Molina,,,,,,,,,,Jose Molina,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Balfour,,,,,,,,,,Grant Balfour,,,,,,,,,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
1,Peralta,2,0,0,P,0,5,0,0,0,Joel Peralta,0,,.000,0,.000,2,13,0,Joel,0,1,,1,0,1,,0,.000,1,,true,0,42,,0,6.00,0,3,0,2,23,0,0,0,0,0,Rays,0,.000,0,.000
,Bell,,,,,,,,,,Heath Bell,,,,,,,,,Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Loney,,0,,1B,3,,0,0,4,James Loney,,,1.000,,.263,,,2,James,,,,,7,,,0,.743,,500,,0,,,1,,0,,1,,,0,0,0,0,0,Rays,0,.368,0,.375
,DeJesus,,0,,DH,1,,0,0,5,David DeJesus,,1,.000,,.250,,,1,David,,,,,0,,,0,.868,,100,,0,,,0,,1,,2,,,0,0,1,0,0,Rays,0,.500,0,.368
,Oviedo,,,,,,,,,,Juan Carlos Oviedo,,,,,,,,,Juan Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Longoria,,0,,3B,3,,0,0,4,Evan Longoria,,,.750,,.360,,,2,Evan,,,,,0,,,0,1.027,,400,,1,,,3,,1,,1,,,0,0,0,0,0,Rays,0,.560,0,.467
,Guyer,,,,,,,,,,Brandon Guyer,,,,,,,,,Brandon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Rodriguez,,,,,,,,,,Sean Rodriguez,,,,,,,,,Sean,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Zobrist,,0,,2B,1,,0,0,4,Ben Zobrist,,,1.000,,.250,,,3,Ben,,,,,2,,,0,.629,,300,,0,,,3,,0,,2,,,0,0,1,0,0,Rays,0,.250,0,.379
,Hanigan,,0,,C,1,,0,0,3,Ryan Hanigan,,,1.000,,.357,,,1,Ryan,,,,,7,,,1,1.114,,800,,0,,,0,,1,,1,,,0,0,1,0,0,Rays,0,.643,0,.471
,Price,,,,,,,,,,David Price,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Jennings,,0,,CF,1,,0,0,3,Desmond Jennings,,,1.000,,.308,,,2,Desmond,,,,,1,,,1,.900,,600,,0,,,0,,0,,1,,,0,0,1,0,0,Rays,0,.500,0,.400
,McGee,,,,,,,,,,Jake McGee,,,,,,,,,Jake,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Joyce,,0,,LF,1,,0,0,4,Matt Joyce,,1,1.000,,.412,,,5,Matt,,,,,4,,,0,1.206,,700,,0,,,0,,0,,0,,,0,0,2,0,0,Rays,0,.706,0,.500
0,Ramos,0,0,0,P,0,1,0,0,0,Cesar Ramos,0,,.000,0,.000,0,1,0,Cesar,0,0,,0,0,0,1/3,0,.000,0,,,0,51,,0,0.00,0,1,0,0,1,0,0,0,0,0,Rays,0,.000,0,.000
,Gomes,,,,,,,,,,Brandon Gomes,,,,,,,,,Brandon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Hellickson,,,,,,,,,,Jeremy Hellickson,,,,,,,,,Jeremy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Escobar,,0,,SS,4,,0,0,4,Yunel Escobar,,,1.000,,.208,,,2,Yunel,,,,,2,,,0,.602,,900,,0,,,1,,0,,0,,,0,0,0,0,0,Rays,0,.333,0,.269
