p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Soriano,,0,,LF,0,,0,0,4,Alfonso Soriano,,1,1.000,,.259,,,2,Alfonso,,,,,2,,,0,.804,,400,,0,,,0,,0,,1,,,1,1,2,0,3,Cubs,0,.489,0,.315
6,Camp,0,0,0,P,0,3,0,0,0,Shawn Camp,3,,.000,3,.000,0,11,0,Shawn,2,1,,0,0,1,,0,.000,13,904,,0,54,,0,3.72,0,3,0,0,18,0,0,0,0,0,Cubs,0,.000,0,.000
,DeJesus,,0,,RF,0,,0,0,4,David DeJesus,,,1.000,,.271,,,0,David,,,,,6,,,0,.773,,100,,0,,,0,,0,,2,,,0,1,2,0,1,Cubs,0,.413,0,.360
,Germano,,,,,,,,,,Justin Germano,,,,,,,,,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,LaHair,,0,,PH,0,,0,0,0,Bryan LaHair,,,.000,,.256,,,0,Bryan,,,,,0,,,0,.790,,906,,0,,,0,,0,,0,,,0,0,0,0,0,Cubs,0,.452,0,.338
,Barney,,0,,2B,1,,0,0,4,Darwin Barney,,,1.000,,.258,,,0,Darwin,,,,,3,,,0,.669,,800,,0,,,2,,0,,3,,,0,2,0,0,0,Cubs,0,.368,0,.301
,Parker,,,,,,,,,,Blake Parker,,,,,,,,,Blake,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Castillo,,,,,,,,,,Welington Castillo,,,,,,,,,Welington,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Mateo,,,,,,,,,,Marcos Mateo,,,,,,,,,Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Stewart,,,,,,,,,,Ian Stewart,,,,,,,,,Ian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
,Mather,,0,,PH,0,,0,0,1,Joe Mather,,2,.000,,.211,,,1,Joe,,,,,0,,,0,.580,,907,,0,,,0,,0,,0,,,0,0,0,0,0,Cubs,0,.322,0,.258
,Volstad,,,,,,,,,,Chris Volstad,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
1,Russell,0,0,0,P,0,3,0,0,0,James Russell,6,,.000,2,.000,0,7,0,James,2,1,,0,0,1,,0,.000,10,902,,0,54,,0,3.30,0,3,0,0,11,0,0,0,0,0,Cubs,0,.000,0,.000
3,Marmol,2,0,2,P,0,7,0,0,0,Carlos Marmol,2,,.000,2,.000,2,17,0,Carlos,17,1,,0,0,1,,0,.000,2,905,true,0,40,,0,4.15,0,3,0,2,31,0,0,0,0,0,Cubs,0,.000,0,.000
,Socolovich,,,,,,,,,,Miguel Socolovich,,,,,,,,,Miguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cubs,,,,
