p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Kotsay,,,,,,,,,,Mark Kotsay,,,,,,,,,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Marquis,,,,,,,,,,Jason Marquis,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Rivera,,0,,C,0,,0,0,3,Rene Rivera,,1,1.000,,.158,,,4,Rene,,,,,11,,,0,.406,,800,,0,,,1,,0,,0,,,0,0,2,0,0,Padres,0,.211,0,.195
,Cedeno,,,,,,,,,,Ronny Cedeno,,,,,,,,,Ronny,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Stauffer,,,,,,,,,,Tim Stauffer,,,,,,,,,Tim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
4,Street,0,0,0,P,0,3,0,0,0,Huston Street,1,,.000,1,.000,0,7,0,Huston,24,2,true,0,0,1,,0,.000,0,903,,0,55,,0,3.02,0,3,0,0,13,0,0,0,0,0,Padres,0,.000,0,.000
,Quentin,,,,,,,,,,Carlos Quentin,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Stults,,,,,,,,,,Eric Stults,,,,,,,,,Eric,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Thayer,,,,,,,,,,Dale Thayer,,,,,,,,,Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Volquez,,,,,,,,,,Edinson Volquez,,,,,,,,,Edinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Blanks,,,,,,,,,,Kyle Blanks,,,,,,,,,Kyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Headley,,0,,3B,0,,0,0,4,Chase Headley,,2,1.000,,.235,,,0,Chase,,,,,0,,,0,.688,,500,,0,,,3,,0,,0,,,0,0,2,0,0,Padres,0,.363,0,.325
9,Kennedy,4,0,3,P,0,27,0,0,2,Ian Kennedy,5,,.000,0,.136,0,70,2,Ian,0,8,,0,0,7,,0,.373,0,900,,0,74,true,0,4.88,0,21,1,0,108,0,0,1,0,0,Padres,0,.182,0,.191
,Richard,,,,,,,,,,Clayton Richard,,,,,,,,,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Denorfia,,0,,LF,1,,0,0,4,Chris Denorfia,,2,.000,,.274,,,2,Chris,,,,,0,,,0,.725,,200,,0,,,0,,0,,1,,,0,1,0,0,0,Padres,1,.393,0,.332
,Maybin,,,,,,,,,,Cameron Maybin,,,,,,,,,Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Luebke,,,,,,,,,,Cory Luebke,,,,,,,,,Cory,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Hundley,,,,,,,,,,Nick Hundley,,,,,,,,,Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Venable,,0,,RF,1,,0,0,4,Will Venable,,3,1.000,,.263,,,2,Will,,,,,1,,,0,.789,,100,,0,,,0,,1,,1,,,0,1,0,0,0,Padres,0,.486,0,.303
,Guzman,,0,,PH,0,,0,0,1,Jesus Guzman,,,.000,,.234,,,0,Jesus,,,,,0,,,0,.691,,901,,0,,,0,,1,,1,,,0,0,0,0,0,Padres,1,.396,0,.295
,Ross,,,,,,,,,,Tyson Ross,,,,,,,,,Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Alonso,,0,,1B,1,,0,0,3,Yonder Alonso,,1,1.000,,.289,,,1,Yonder,,,,,10,,,0,.729,,300,,0,,,0,,0,,2,,,0,0,0,0,2,Padres,0,.379,1,.350
,Cashner,,,,,,,,,,Andrew Cashner,,,,,,,,,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Boxberger,,,,,,,,,,Brad Boxberger,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
7,Gregerson,0,0,1,P,0,4,0,0,0,Luke Gregerson,5,,.000,4,.000,1,10,0,Luke,3,1,,0,0,1,,0,.000,17,902,,0,51,,0,3.40,0,3,0,0,19,0,0,0,0,0,Padres,0,.000,0,.000
,Amarista,,0,,CF,1,,1,0,4,Alexi Amarista,,1,1.000,,.263,,,0,Alexi,,,,,2,,,0,.692,,600,,0,,,0,,0,,2,,,0,0,0,0,0,Padres,0,.388,0,.304
,Grandal,,,,,,,,,,Yasmani Grandal,,,,,,,,,Yasmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Hynes,,,,,,,,,,Colt Hynes,,,,,,,,,Colt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Forsythe,,0,,SS,0,,0,0,3,Logan Forsythe,,,1.000,,.228,,,0,Logan,,,,,1,,,0,.652,,700,,0,,,3,,0,,3,,,0,0,0,0,0,Padres,0,.347,0,.305
,Decker,,,,,,,,,,Jaff Decker,,,,,,,,,Jaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Kelly,,,,,,,,,,Casey Kelly,,,,,,,,,Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Vincent,,,,,,,,,,Nick Vincent,,,,,,,,,Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Wieland,,,,,,,,,,Joe Wieland,,,,,,,,,Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Gyorko,,0,,2B,2,,0,0,4,Jedd Gyorko,,2,1.000,,.249,,,2,Jedd,,,,,2,,,0,.727,,400,,0,,,3,,0,,0,,,0,0,0,0,0,Padres,0,.431,0,.296
,Burnett,,,,,,,,,,A.J. Burnett,,,,,,,,,A.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Grilli,,,,,,,,,,Jason Grilli,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Barmes,,0,,SS,0,,0,0,3,Clint Barmes,,3,1.000,,.223,,,1,Clint,,,,,1,,,0,.580,,800,,0,,,2,,0,,0,,,0,0,0,0,0,Pirates,0,.314,0,.266
,Pie,,0,,LF,0,,1,0,3,Felix Pie,,,1.000,,.333,,,0,Felix,,,,,2,,,1,.833,,100,,0,,,0,,0,,1,,,0,1,2,0,0,Pirates,0,.333,0,.500
,Martin,,0,,C,0,,0,0,3,Russell Martin,,1,1.000,,.248,,,1,Russell,,,,,5,,,1,.752,,500,,0,,,2,,0,,0,,,0,0,2,0,0,Pirates,0,.402,0,.350
,Liriano,,,,,,,,,,Francisco Liriano,,,,,,,,,Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Jones,,0,,RF,0,,0,0,4,Garrett Jones,,1,1.000,,.239,,,3,Garrett,,,,,2,,,0,.704,,600,,0,,,0,,0,,0,,,0,0,3,0,0,Pirates,0,.409,0,.295
,Rodriguez,,,,,,,,,,Wandy Rodriguez,,,,,,,,,Wandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Walker,,0,,2B,1,,0,0,4,Neil Walker,,3,1.000,,.259,,,1,Neil,,,,,1,,,0,.756,,200,,0,,,3,,0,,0,,,0,0,0,0,0,Pirates,0,.403,0,.353
,Karstens,,,,,,,,,,Jeff Karstens,,,,,,,,,Jeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Morton,,,,,,,,,,Charlie Morton,,,,,,,,,Charlie,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Hughes,,,,,,,,,,Jared Hughes,,,,,,,,,Jared,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Watson,,,,,,,,,,Tony Watson,,,,,,,,,Tony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,Melancon,,,,,,,,,,Mark Melancon,,,,,,,,,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,McDonald,,,,,,,,,,James McDonald,,,,,,,,,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pirates,,,,
,McCutchen,,0,,CF,1,,0,0,2,Andrew McCutchen,,,1.000,,.319,,,0,Andrew,,,,,1,,,1,.906,,300,,0,,,0,,0,,2,,,0,0,0,0,1,Pirates,0,.511,1,.395
